correct	correct_response	count_exp_sequence	leksikalnost	rec	response	response_time	trial_number	naziv_fajla	exp_title
1	1	193	rec	GRADSKOM	1	571	22	subject-12.csv	PRIDEVI_C
1	3	194	pseudorec	RIGONOG	3	571	128	subject-12.csv	PRIDEVI_C
1	3	195	pseudorec	TENOKOG	3	488	140	subject-12.csv	PRIDEVI_C
1	1	196	rec	RATNOG	1	652	72	subject-12.csv	PRIDEVI_C
1	1	197	rec	NEČUJNOM	1	826	46	subject-12.csv	PRIDEVI_C
1	3	198	pseudorec	PITOROM	3	955	166	subject-12.csv	PRIDEVI_C
1	3	199	pseudorec	DORANOG	3	470	110	subject-12.csv	PRIDEVI_C
1	1	200	rec	SVETSKOG	1	592	90	subject-12.csv	PRIDEVI_C
1	1	201	rec	PRAVILNOJ	1	682	65	subject-12.csv	PRIDEVI_C
1	1	202	rec	DUBOKOM	1	637	16	subject-12.csv	PRIDEVI_C
1	3	203	pseudorec	BUŽNOM	3	578	174	subject-12.csv	PRIDEVI_C
1	1	204	rec	PRIRODNOG	1	573	66	subject-12.csv	PRIDEVI_C
1	3	205	pseudorec	TULAVOM	3	528	152	subject-12.csv	PRIDEVI_C
1	1	206	rec	MOĆNOG	1	469	39	subject-12.csv	PRIDEVI_C
1	1	207	rec	MASOVNOG	1	751	36	subject-12.csv	PRIDEVI_C
1	1	208	rec	FILMSKOG	1	541	18	subject-12.csv	PRIDEVI_C
0	3	209	pseudorec	PUMNOG	1	619	132	subject-12.csv	PRIDEVI_C
1	1	210	rec	MALENOJ	1	520	35	subject-12.csv	PRIDEVI_C
1	1	211	rec	NOĆNOG	1	637	54	subject-12.csv	PRIDEVI_C
1	1	212	rec	NEZNANOM	1	818	52	subject-12.csv	PRIDEVI_C
1	1	213	rec	STAKLENOG	1	661	84	subject-12.csv	PRIDEVI_C
1	3	214	pseudorec	BLANOJ	3	592	202	subject-12.csv	PRIDEVI_C
1	1	215	rec	MORSKOM	1	547	40	subject-12.csv	PRIDEVI_C
1	3	216	pseudorec	RIZANOM	3	643	143	subject-12.csv	PRIDEVI_C
1	3	217	pseudorec	NORNOM	3	563	162	subject-12.csv	PRIDEVI_C
0	1	218	rec	KONKRETNOG	3	548	27	subject-12.csv	PRIDEVI_C
1	3	219	pseudorec	RIJENOG	3	776	120	subject-12.csv	PRIDEVI_C
1	3	220	pseudorec	MILATOG	3	932	131	subject-12.csv	PRIDEVI_C
1	3	221	pseudorec	KESANOM	3	1126	145	subject-12.csv	PRIDEVI_C
1	1	222	rec	KRATKOM	1	509	28	subject-12.csv	PRIDEVI_C
1	1	223	rec	REDOVNOM	1	682	73	subject-12.csv	PRIDEVI_C
1	3	224	pseudorec	ZEGENOJ	3	789	207	subject-12.csv	PRIDEVI_C
1	3	225	pseudorec	ŽUNAVOM	3	776	147	subject-12.csv	PRIDEVI_C
1	3	226	pseudorec	VOLENOJ	3	768	205	subject-12.csv	PRIDEVI_C
1	1	227	rec	JAKOG	1	594	24	subject-12.csv	PRIDEVI_C
1	1	228	rec	BURNOG	1	905	6	subject-12.csv	PRIDEVI_C
1	3	229	pseudorec	UHTIVOJ	3	572	190	subject-12.csv	PRIDEVI_C
1	1	230	rec	VISOKOJ	1	722	98	subject-12.csv	PRIDEVI_C
1	3	231	pseudorec	NELAHOJ	3	557	186	subject-12.csv	PRIDEVI_C
1	1	20	rec	PROKLETOM	1	532	69	subject-11.csv	PRIDEVI_B
1	1	21	rec	NAUČNOG	1	369	44	subject-11.csv	PRIDEVI_B
1	1	22	rec	ČUDNOM	1	450	9	subject-11.csv	PRIDEVI_B
1	1	23	rec	ZNAČAJNOJ	1	578	106	subject-11.csv	PRIDEVI_B
0	1	24	rec	JAKOM	3	442	24	subject-11.csv	PRIDEVI_B
1	1	25	rec	MALENOG	1	350	35	subject-11.csv	PRIDEVI_B
0	1	26	rec	ZLOM	3	482	102	subject-11.csv	PRIDEVI_B
1	3	27	pseudorec	KUDNOG	3	555	130	subject-11.csv	PRIDEVI_B
1	3	28	pseudorec	RILEMOG	3	555	113	subject-11.csv	PRIDEVI_B
1	1	29	rec	GRADSKOJ	1	534	22	subject-11.csv	PRIDEVI_B
1	3	30	pseudorec	RIZANOM	3	725	143	subject-11.csv	PRIDEVI_B
1	3	31	pseudorec	TENOKOG	3	474	140	subject-11.csv	PRIDEVI_B
1	1	32	rec	ŠUMSKOJ	1	497	88	subject-11.csv	PRIDEVI_B
1	1	33	rec	SELJAČKOM	1	590	75	subject-11.csv	PRIDEVI_B
1	1	34	rec	RODNOG	1	644	74	subject-11.csv	PRIDEVI_B
1	3	35	pseudorec	KILENOM	3	468	159	subject-11.csv	PRIDEVI_B
1	3	36	pseudorec	NETERNOJ	3	530	194	subject-11.csv	PRIDEVI_B
0	3	37	pseudorec	DURAVOM	1	331	156	subject-11.csv	PRIDEVI_B
1	3	38	pseudorec	FLARATOJ	3	786	203	subject-11.csv	PRIDEVI_B
1	1	39	rec	SJAJNOM	1	484	78	subject-11.csv	PRIDEVI_B
1	3	40	pseudorec	TULAVOM	3	466	152	subject-11.csv	PRIDEVI_B
1	1	41	rec	MOĆNOM	1	444	39	subject-11.csv	PRIDEVI_B
1	3	42	pseudorec	SUVANOM	3	474	142	subject-11.csv	PRIDEVI_B
1	3	43	pseudorec	HURNOM	3	465	175	subject-11.csv	PRIDEVI_B
1	1	44	rec	POZNATOJ	1	499	64	subject-11.csv	PRIDEVI_B
1	3	45	pseudorec	FLABOJ	3	487	208	subject-11.csv	PRIDEVI_B
1	3	46	pseudorec	KISAVOM	3	476	153	subject-11.csv	PRIDEVI_B
1	3	47	pseudorec	LARUTOG	3	507	114	subject-11.csv	PRIDEVI_B
1	1	48	rec	ČVRSTOG	1	543	11	subject-11.csv	PRIDEVI_B
1	3	49	pseudorec	TORNOG	3	507	141	subject-11.csv	PRIDEVI_B
1	3	50	pseudorec	MRGAVOM	3	546	163	subject-11.csv	PRIDEVI_B
1	3	51	pseudorec	ČILKOM	3	572	155	subject-11.csv	PRIDEVI_B
1	3	52	pseudorec	VURNOG	3	470	117	subject-11.csv	PRIDEVI_B
1	1	53	rec	MEKOJ	1	573	37	subject-11.csv	PRIDEVI_B
1	3	54	pseudorec	HAČNOJ	3	467	182	subject-11.csv	PRIDEVI_B
1	3	55	pseudorec	KLUSTOG	3	479	139	subject-11.csv	PRIDEVI_B
1	1	56	rec	BUDNOG	1	464	5	subject-11.csv	PRIDEVI_B
1	3	57	pseudorec	NOLENOG	3	427	112	subject-11.csv	PRIDEVI_B
0	1	58	rec	GORSKOM	3	432	21	subject-11.csv	PRIDEVI_B
1	3	59	pseudorec	PEFENOM	3	573	170	subject-11.csv	PRIDEVI_B
1	1	60	rec	TEHNIČKOM	1	468	93	subject-11.csv	PRIDEVI_B
1	1	61	rec	MRAČNOG	1	468	41	subject-11.csv	PRIDEVI_B
1	3	62	pseudorec	RIGONOG	3	501	128	subject-11.csv	PRIDEVI_B
1	1	63	rec	VAŽNOJ	1	366	97	subject-11.csv	PRIDEVI_B
0	1	64	rec	NEMIRNOG	3	417	47	subject-11.csv	PRIDEVI_B
1	1	65	rec	DESNOJ	1	490	13	subject-11.csv	PRIDEVI_B
1	1	66	rec	RATNOM	1	465	72	subject-11.csv	PRIDEVI_B
1	3	67	pseudorec	FLAKOJ	3	484	192	subject-11.csv	PRIDEVI_B
1	3	68	pseudorec	HUPENOJ	3	522	179	subject-11.csv	PRIDEVI_B
1	1	69	rec	UMORNOG	1	520	95	subject-11.csv	PRIDEVI_B
1	3	70	pseudorec	NJERNOM	3	549	171	subject-11.csv	PRIDEVI_B
1	3	71	pseudorec	RIJENOG	3	511	120	subject-11.csv	PRIDEVI_B
1	3	72	pseudorec	DEMITOM	3	473	168	subject-11.csv	PRIDEVI_B
1	1	73	rec	MUZIČKOJ	1	400	43	subject-11.csv	PRIDEVI_B
0	1	74	rec	BLISKOM	3	427	3	subject-11.csv	PRIDEVI_B
0	1	75	rec	RADOSNOJ	3	486	70	subject-11.csv	PRIDEVI_B
1	1	76	rec	NEZNANOJ	1	685	52	subject-11.csv	PRIDEVI_B
1	1	77	rec	KULTURNOM	1	546	30	subject-11.csv	PRIDEVI_B
1	3	78	pseudorec	FELENOM	3	483	172	subject-11.csv	PRIDEVI_B
1	3	79	pseudorec	RIROKOG	3	531	126	subject-11.csv	PRIDEVI_B
1	3	80	pseudorec	RELENOG	3	460	136	subject-11.csv	PRIDEVI_B
1	1	81	rec	BOLESNOJ	1	430	4	subject-11.csv	PRIDEVI_B
1	3	82	pseudorec	SRLAVOJ	3	565	184	subject-11.csv	PRIDEVI_B
1	3	83	pseudorec	BUŽNOM	3	503	174	subject-11.csv	PRIDEVI_B
1	1	84	rec	ATOMSKOJ	1	518	1	subject-11.csv	PRIDEVI_B
1	1	85	rec	OZBILJNOG	1	452	59	subject-11.csv	PRIDEVI_B
1	3	86	pseudorec	KESANOM	3	652	145	subject-11.csv	PRIDEVI_B
1	3	87	pseudorec	BLETANOJ	3	640	212	subject-11.csv	PRIDEVI_B
1	3	88	pseudorec	DORANOG	3	490	110	subject-11.csv	PRIDEVI_B
1	1	89	rec	SPORTSKOG	1	561	83	subject-11.csv	PRIDEVI_B
1	1	90	rec	KONAČNOG	1	559	26	subject-11.csv	PRIDEVI_B
1	1	91	rec	LAŽNOG	1	443	32	subject-11.csv	PRIDEVI_B
1	1	92	rec	POVOLJNOM	1	658	63	subject-11.csv	PRIDEVI_B
0	3	93	pseudorec	ČUPAKOM	1	540	167	subject-11.csv	PRIDEVI_B
1	3	94	pseudorec	TEZIVOG	3	610	123	subject-11.csv	PRIDEVI_B
1	3	95	pseudorec	CUSNOJ	3	541	178	subject-11.csv	PRIDEVI_B
0	1	96	rec	MORSKOJ	3	503	40	subject-11.csv	PRIDEVI_B
1	1	97	rec	OBIČNOJ	1	391	55	subject-11.csv	PRIDEVI_B
0	3	98	pseudorec	SUDAVOM	1	313	161	subject-11.csv	PRIDEVI_B
1	1	99	rec	LJUDSKOJ	1	649	34	subject-11.csv	PRIDEVI_B
1	1	100	rec	ŽIVOTNOG	1	416	104	subject-11.csv	PRIDEVI_B
1	1	101	rec	NOĆNOM	1	464	54	subject-11.csv	PRIDEVI_B
1	3	102	pseudorec	BLUGAVOJ	3	564	193	subject-11.csv	PRIDEVI_B
0	1	103	rec	ODLIČNOG	3	554	56	subject-11.csv	PRIDEVI_B
0	1	104	rec	SUROVOG	3	545	89	subject-11.csv	PRIDEVI_B
1	3	105	pseudorec	GLOMNOM	3	517	154	subject-11.csv	PRIDEVI_B
1	1	106	rec	VLAŽNOM	1	417	99	subject-11.csv	PRIDEVI_B
1	1	107	rec	NEŽNOM	1	675	51	subject-11.csv	PRIDEVI_B
1	3	108	pseudorec	VEDNOJ	3	502	185	subject-11.csv	PRIDEVI_B
1	3	109	pseudorec	LATNOG	3	652	134	subject-11.csv	PRIDEVI_B
1	3	110	pseudorec	NORNOM	3	535	162	subject-11.csv	PRIDEVI_B
1	1	111	rec	NEBESKOM	1	472	45	subject-11.csv	PRIDEVI_B
1	3	112	pseudorec	CUKAVOJ	3	520	181	subject-11.csv	PRIDEVI_B
1	3	113	pseudorec	RISOKOM	3	644	149	subject-11.csv	PRIDEVI_B
1	3	114	pseudorec	OSKENOJ	3	697	198	subject-11.csv	PRIDEVI_B
1	1	115	rec	GORKOG	1	529	20	subject-11.csv	PRIDEVI_B
1	3	116	pseudorec	NISJOJ	3	438	191	subject-11.csv	PRIDEVI_B
1	3	117	pseudorec	GILANOG	3	524	121	subject-11.csv	PRIDEVI_B
1	1	118	rec	BURNOM	1	736	6	subject-11.csv	PRIDEVI_B
1	1	119	rec	ŠIROKOG	1	592	77	subject-11.csv	PRIDEVI_B
1	3	120	pseudorec	PITOROM	3	447	166	subject-11.csv	PRIDEVI_B
1	1	121	rec	KUĆNOG	1	510	29	subject-11.csv	PRIDEVI_B
1	3	122	pseudorec	NECNOJ	3	457	177	subject-11.csv	PRIDEVI_B
1	1	123	rec	RANJENOG	1	788	71	subject-11.csv	PRIDEVI_B
1	1	124	rec	ČELIČNOJ	1	746	7	subject-11.csv	PRIDEVI_B
1	1	125	rec	PRAVILNOG	1	481	65	subject-11.csv	PRIDEVI_B
1	1	126	rec	GUSTOG	1	692	23	subject-11.csv	PRIDEVI_B
1	3	127	pseudorec	FUKAVOJ	3	475	187	subject-11.csv	PRIDEVI_B
1	1	128	rec	TANKOG	1	456	92	subject-11.csv	PRIDEVI_B
1	3	129	pseudorec	PUMNOG	3	498	132	subject-11.csv	PRIDEVI_B
1	1	130	rec	SEVERNOJ	1	443	76	subject-11.csv	PRIDEVI_B
0	1	131	rec	SLAVNOJ	3	719	79	subject-11.csv	PRIDEVI_B
1	1	132	rec	KONKRETNOM	1	433	27	subject-11.csv	PRIDEVI_B
1	3	133	pseudorec	MORIVOM	3	523	148	subject-11.csv	PRIDEVI_B
0	1	134	rec	ŽALOSNOG	3	729	101	subject-11.csv	PRIDEVI_B
1	1	135	rec	STAKLENOM	1	517	84	subject-11.csv	PRIDEVI_B
1	1	136	rec	NEPOZNATOM	1	605	48	subject-11.csv	PRIDEVI_B
1	3	137	pseudorec	MILATOG	3	502	131	subject-11.csv	PRIDEVI_B
1	3	138	pseudorec	UHTIVOJ	3	525	190	subject-11.csv	PRIDEVI_B
0	1	139	rec	VRELOJ	3	506	100	subject-11.csv	PRIDEVI_B
1	1	140	rec	NEVIDLJIVOJ	1	442	49	subject-11.csv	PRIDEVI_B
0	3	141	pseudorec	LANKOJ	1	407	200	subject-11.csv	PRIDEVI_B
1	1	142	rec	ČITAVOG	1	491	8	subject-11.csv	PRIDEVI_B
1	1	143	rec	STRUČNOM	1	548	87	subject-11.csv	PRIDEVI_B
1	3	144	pseudorec	NIROVOJ	3	482	195	subject-11.csv	PRIDEVI_B
1	3	145	pseudorec	BLANOJ	3	512	202	subject-11.csv	PRIDEVI_B
1	3	146	pseudorec	URTIVOJ	3	482	199	subject-11.csv	PRIDEVI_B
1	3	147	pseudorec	SOROKOG	3	492	107	subject-11.csv	PRIDEVI_B
1	1	148	rec	ČUDESNOJ	1	490	10	subject-11.csv	PRIDEVI_B
1	3	149	pseudorec	VOLENOJ	3	529	205	subject-11.csv	PRIDEVI_B
0	3	150	pseudorec	MUŽIVOG	1	544	118	subject-11.csv	PRIDEVI_B
1	1	151	rec	STALNOJ	1	596	85	subject-11.csv	PRIDEVI_B
1	3	152	pseudorec	SUČENOM	3	590	169	subject-11.csv	PRIDEVI_B
0	1	153	rec	NEČUJNOJ	3	584	46	subject-11.csv	PRIDEVI_B
1	3	154	pseudorec	SILKIMOG	3	485	133	subject-11.csv	PRIDEVI_B
1	3	155	pseudorec	FORKOJ	3	511	183	subject-11.csv	PRIDEVI_B
1	1	156	rec	SLOBODNOM	1	486	81	subject-11.csv	PRIDEVI_B
1	1	157	rec	NEVINOG	1	565	50	subject-11.csv	PRIDEVI_B
1	1	158	rec	VISOKOG	1	463	98	subject-11.csv	PRIDEVI_B
1	3	159	pseudorec	KLAKNOJ	3	516	188	subject-11.csv	PRIDEVI_B
1	1	160	rec	BESKRAJNOG	1	612	2	subject-11.csv	PRIDEVI_B
0	3	161	pseudorec	MISANOG	1	846	108	subject-11.csv	PRIDEVI_B
1	1	162	rec	OTVORENOJ	1	962	58	subject-11.csv	PRIDEVI_B
1	3	163	pseudorec	SULNOM	3	513	150	subject-11.csv	PRIDEVI_B
1	1	164	rec	UPORNOM	1	635	96	subject-11.csv	PRIDEVI_B
0	1	165	rec	MASOVNOM	3	531	36	subject-11.csv	PRIDEVI_B
1	3	166	pseudorec	PIKANOG	3	667	125	subject-11.csv	PRIDEVI_B
1	1	167	rec	SLIČNOG	1	467	80	subject-11.csv	PRIDEVI_B
1	1	168	rec	DUBOKOJ	1	489	16	subject-11.csv	PRIDEVI_B
1	3	169	pseudorec	PLOSTOM	3	536	164	subject-11.csv	PRIDEVI_B
1	1	170	rec	GLAVNOJ	1	488	19	subject-11.csv	PRIDEVI_B
1	3	171	pseudorec	LOTIVOM	3	482	144	subject-11.csv	PRIDEVI_B
1	1	172	rec	POSEBNOG	1	638	62	subject-11.csv	PRIDEVI_B
1	1	173	rec	POLITIČKOJ	1	577	61	subject-11.csv	PRIDEVI_B
1	3	174	pseudorec	TILBINOJ	3	491	210	subject-11.csv	PRIDEVI_B
1	3	175	pseudorec	VETANOG	3	522	124	subject-11.csv	PRIDEVI_B
1	1	176	rec	EKONOMSKOG	1	546	17	subject-11.csv	PRIDEVI_B
0	1	177	rec	LIČNOM	3	425	33	subject-11.csv	PRIDEVI_B
0	1	178	rec	LAKOJ	3	675	31	subject-11.csv	PRIDEVI_B
0	1	179	rec	REDOVNOJ	3	599	73	subject-11.csv	PRIDEVI_B
1	3	180	pseudorec	SAŽNOJ	3	629	180	subject-11.csv	PRIDEVI_B
1	1	181	rec	TUŽNOJ	1	524	94	subject-11.csv	PRIDEVI_B
0	1	182	rec	PRIVREDNOJ	3	649	67	subject-11.csv	PRIDEVI_B
1	3	183	pseudorec	ZORAVOG	3	682	119	subject-11.csv	PRIDEVI_B
1	3	184	pseudorec	LJITKOM	3	580	173	subject-11.csv	PRIDEVI_B
1	3	185	pseudorec	OTKENOJ	3	569	196	subject-11.csv	PRIDEVI_B
1	3	186	pseudorec	VILAVOM	3	441	165	subject-11.csv	PRIDEVI_B
1	3	187	pseudorec	VELITOJ	3	349	189	subject-11.csv	PRIDEVI_B
1	1	188	rec	SMRTNOJ	1	501	82	subject-11.csv	PRIDEVI_B
1	3	189	pseudorec	ŠODNOM	3	608	160	subject-11.csv	PRIDEVI_B
1	3	190	pseudorec	LASIVOM	3	508	157	subject-11.csv	PRIDEVI_B
1	3	191	pseudorec	NORAVOM	3	629	158	subject-11.csv	PRIDEVI_B
1	3	192	pseudorec	ZEGENOJ	3	412	207	subject-11.csv	PRIDEVI_B
1	3	193	pseudorec	LURIVOG	3	394	116	subject-11.csv	PRIDEVI_B
1	1	194	rec	MIRISNOG	1	522	38	subject-11.csv	PRIDEVI_B
1	1	195	rec	TAČNOJ	1	375	91	subject-11.csv	PRIDEVI_B
1	3	196	pseudorec	SIRANOG	3	449	129	subject-11.csv	PRIDEVI_B
0	1	197	rec	FILMSKOM	3	385	18	subject-11.csv	PRIDEVI_B
1	3	198	pseudorec	MORNOM	3	630	151	subject-11.csv	PRIDEVI_B
1	1	199	rec	PRLJAVOG	1	475	68	subject-11.csv	PRIDEVI_B
1	3	200	pseudorec	NUSIVOG	3	812	138	subject-11.csv	PRIDEVI_B
1	3	201	pseudorec	STROSOM	3	469	176	subject-11.csv	PRIDEVI_B
1	1	202	rec	PLEMENITOM	1	431	60	subject-11.csv	PRIDEVI_B
1	3	203	pseudorec	FRKENOJ	3	436	206	subject-11.csv	PRIDEVI_B
1	3	204	pseudorec	NELAHOJ	3	328	186	subject-11.csv	PRIDEVI_B
1	3	205	pseudorec	PANANOM	3	548	146	subject-11.csv	PRIDEVI_B
0	1	206	rec	PRIRODNOM	3	552	66	subject-11.csv	PRIDEVI_B
1	1	207	rec	DAVNOM	1	856	12	subject-11.csv	PRIDEVI_B
1	1	208	rec	DNEVNOG	1	624	14	subject-11.csv	PRIDEVI_B
1	1	209	rec	OGROMNOM	1	482	57	subject-11.csv	PRIDEVI_B
1	3	210	pseudorec	LAPANOJ	3	512	197	subject-11.csv	PRIDEVI_B
1	3	211	pseudorec	LOZANOG	3	460	137	subject-11.csv	PRIDEVI_B
1	3	212	pseudorec	TOLANOG	3	398	111	subject-11.csv	PRIDEVI_B
1	1	213	rec	ZLATNOM	1	628	105	subject-11.csv	PRIDEVI_B
1	1	214	rec	MUTNOM	1	790	42	subject-11.csv	PRIDEVI_B
1	1	215	rec	STRAŠNOG	1	548	86	subject-11.csv	PRIDEVI_B
1	3	216	pseudorec	GUJAFOJ	3	468	211	subject-11.csv	PRIDEVI_B
1	1	217	rec	KRATKOJ	1	499	28	subject-11.csv	PRIDEVI_B
1	1	218	rec	DRUŠTVENOM	1	492	15	subject-11.csv	PRIDEVI_B
1	3	219	pseudorec	DILAVOG	3	496	135	subject-11.csv	PRIDEVI_B
1	1	220	rec	NISKOG	1	417	53	subject-11.csv	PRIDEVI_B
1	3	221	pseudorec	DUMAVOG	3	463	109	subject-11.csv	PRIDEVI_B
1	1	222	rec	ZIMSKOJ	1	524	103	subject-11.csv	PRIDEVI_B
1	3	223	pseudorec	ROTANOG	3	470	122	subject-11.csv	PRIDEVI_B
1	3	224	pseudorec	ŽUNAVOM	3	450	147	subject-11.csv	PRIDEVI_B
1	3	225	pseudorec	LOKAVOG	3	453	115	subject-11.csv	PRIDEVI_B
1	1	226	rec	JUŽNOJ	1	587	25	subject-11.csv	PRIDEVI_B
1	1	227	rec	SVETSKOM	1	535	90	subject-11.csv	PRIDEVI_B
1	3	228	pseudorec	GANKOJ	3	422	204	subject-11.csv	PRIDEVI_B
1	3	229	pseudorec	TIROKOJ	3	453	201	subject-11.csv	PRIDEVI_B
1	3	230	pseudorec	BUTOJ	3	394	209	subject-11.csv	PRIDEVI_B
1	3	231	pseudorec	KUJANOG	3	557	127	subject-11.csv	PRIDEVI_B
1	3	20	pseudorec	PIKANOG	3	667	125	subject-10.csv	PRIDEVI_A
1	1	21	rec	MORSKOG	1	510	40	subject-10.csv	PRIDEVI_A
1	1	22	rec	ŠUMSKOG	1	501	88	subject-10.csv	PRIDEVI_A
0	1	23	rec	ZLOJ	3	785	102	subject-10.csv	PRIDEVI_A
1	3	24	pseudorec	RIZANOM	3	929	143	subject-10.csv	PRIDEVI_A
1	1	25	rec	ŠIROKOM	1	708	77	subject-10.csv	PRIDEVI_A
1	1	26	rec	ODLIČNOM	1	549	56	subject-10.csv	PRIDEVI_A
1	1	27	rec	NEZNANOG	1	553	52	subject-10.csv	PRIDEVI_A
1	3	28	pseudorec	HURNOM	3	584	175	subject-10.csv	PRIDEVI_A
1	1	29	rec	KONKRETNOJ	1	526	27	subject-10.csv	PRIDEVI_A
1	3	30	pseudorec	NETERNOJ	3	679	194	subject-10.csv	PRIDEVI_A
1	1	31	rec	SEVERNOG	1	818	76	subject-10.csv	PRIDEVI_A
1	1	32	rec	MUTNOJ	1	529	42	subject-10.csv	PRIDEVI_A
1	1	33	rec	GORSKOJ	1	547	21	subject-10.csv	PRIDEVI_A
1	3	34	pseudorec	TILBINOJ	3	665	210	subject-10.csv	PRIDEVI_A
1	1	35	rec	SLOBODNOJ	1	561	81	subject-10.csv	PRIDEVI_A
1	1	36	rec	BOLESNOG	1	659	4	subject-10.csv	PRIDEVI_A
1	1	37	rec	VLAŽNOJ	1	528	99	subject-10.csv	PRIDEVI_A
1	3	38	pseudorec	PUMNOG	3	881	132	subject-10.csv	PRIDEVI_A
1	3	39	pseudorec	STROSOM	3	703	176	subject-10.csv	PRIDEVI_A
1	1	40	rec	ATOMSKOG	1	517	1	subject-10.csv	PRIDEVI_A
1	3	41	pseudorec	RIGONOG	3	572	128	subject-10.csv	PRIDEVI_A
1	3	42	pseudorec	VELITOJ	3	600	189	subject-10.csv	PRIDEVI_A
1	1	43	rec	MASOVNOJ	1	475	36	subject-10.csv	PRIDEVI_A
1	3	44	pseudorec	GILANOG	3	612	121	subject-10.csv	PRIDEVI_A
1	3	45	pseudorec	NISJOJ	3	566	191	subject-10.csv	PRIDEVI_A
1	3	46	pseudorec	LURIVOG	3	1082	116	subject-10.csv	PRIDEVI_A
1	1	47	rec	FILMSKOJ	1	491	18	subject-10.csv	PRIDEVI_A
1	3	48	pseudorec	VETANOG	3	733	124	subject-10.csv	PRIDEVI_A
1	1	49	rec	RATNOJ	1	500	72	subject-10.csv	PRIDEVI_A
1	3	50	pseudorec	FLABOJ	3	509	208	subject-10.csv	PRIDEVI_A
1	3	51	pseudorec	BLETANOJ	3	678	212	subject-10.csv	PRIDEVI_A
1	1	52	rec	MOĆNOJ	1	546	39	subject-10.csv	PRIDEVI_A
1	3	53	pseudorec	GUJAFOJ	3	441	211	subject-10.csv	PRIDEVI_A
1	1	54	rec	SELJAČKOJ	1	560	75	subject-10.csv	PRIDEVI_A
1	1	55	rec	DUBOKOG	1	618	16	subject-10.csv	PRIDEVI_A
1	3	56	pseudorec	OSKENOJ	3	586	198	subject-10.csv	PRIDEVI_A
1	1	57	rec	SMRTNOG	1	519	82	subject-10.csv	PRIDEVI_A
1	1	58	rec	NEVINOM	1	538	50	subject-10.csv	PRIDEVI_A
1	3	59	pseudorec	TULAVOM	3	478	152	subject-10.csv	PRIDEVI_A
1	1	60	rec	GLAVNOG	1	448	19	subject-10.csv	PRIDEVI_A
1	3	61	pseudorec	KUDNOG	3	560	130	subject-10.csv	PRIDEVI_A
1	1	62	rec	ČUDESNOG	1	525	10	subject-10.csv	PRIDEVI_A
1	1	63	rec	ZNAČAJNOG	1	619	106	subject-10.csv	PRIDEVI_A
1	1	64	rec	BESKRAJNOM	1	444	2	subject-10.csv	PRIDEVI_A
1	1	65	rec	NEMIRNOM	1	492	47	subject-10.csv	PRIDEVI_A
1	1	66	rec	JAKOJ	1	510	24	subject-10.csv	PRIDEVI_A
1	1	67	rec	OGROMNOJ	1	455	57	subject-10.csv	PRIDEVI_A
1	1	68	rec	STRUČNOJ	1	507	87	subject-10.csv	PRIDEVI_A
1	3	69	pseudorec	CUSNOJ	3	491	178	subject-10.csv	PRIDEVI_A
1	3	70	pseudorec	CUKAVOJ	3	573	181	subject-10.csv	PRIDEVI_A
1	3	71	pseudorec	ŽUNAVOM	3	637	147	subject-10.csv	PRIDEVI_A
1	1	72	rec	PRAVILNOM	1	448	65	subject-10.csv	PRIDEVI_A
1	3	73	pseudorec	UHTIVOJ	3	517	190	subject-10.csv	PRIDEVI_A
1	3	74	pseudorec	VILAVOM	3	528	165	subject-10.csv	PRIDEVI_A
1	1	75	rec	LIČNOJ	1	610	33	subject-10.csv	PRIDEVI_A
1	1	76	rec	ČELIČNOG	1	504	7	subject-10.csv	PRIDEVI_A
1	3	77	pseudorec	SILKIMOG	3	549	133	subject-10.csv	PRIDEVI_A
1	3	78	pseudorec	KISAVOM	3	602	153	subject-10.csv	PRIDEVI_A
1	1	79	rec	PLEMENITOJ	1	556	60	subject-10.csv	PRIDEVI_A
1	1	80	rec	TANKOM	1	525	92	subject-10.csv	PRIDEVI_A
1	1	81	rec	LAŽNOM	1	648	32	subject-10.csv	PRIDEVI_A
1	1	82	rec	VAŽNOG	1	568	97	subject-10.csv	PRIDEVI_A
1	1	83	rec	SUROVOM	1	475	89	subject-10.csv	PRIDEVI_A
1	1	84	rec	BURNOJ	1	694	6	subject-10.csv	PRIDEVI_A
1	3	85	pseudorec	SULNOM	3	825	150	subject-10.csv	PRIDEVI_A
1	3	86	pseudorec	PANANOM	3	585	146	subject-10.csv	PRIDEVI_A
1	3	87	pseudorec	ŠODNOM	3	597	160	subject-10.csv	PRIDEVI_A
1	1	88	rec	PRIVREDNOG	1	734	67	subject-10.csv	PRIDEVI_A
1	3	89	pseudorec	VEDNOJ	3	708	185	subject-10.csv	PRIDEVI_A
1	1	90	rec	GRADSKOG	1	496	22	subject-10.csv	PRIDEVI_A
1	3	91	pseudorec	FUKAVOJ	3	488	187	subject-10.csv	PRIDEVI_A
1	1	92	rec	PRIRODNOJ	1	538	66	subject-10.csv	PRIDEVI_A
1	3	93	pseudorec	PLOSTOM	3	529	164	subject-10.csv	PRIDEVI_A
1	3	94	pseudorec	TORNOG	3	490	141	subject-10.csv	PRIDEVI_A
1	3	95	pseudorec	ČUPAKOM	3	666	167	subject-10.csv	PRIDEVI_A
1	3	96	pseudorec	NIROVOJ	3	496	195	subject-10.csv	PRIDEVI_A
1	1	97	rec	JUŽNOG	1	525	25	subject-10.csv	PRIDEVI_A
