stimulus,condition,rt,accuracy
penk,nonword,624.21052631579,0.974358974358974
penken,nonword,665.594594594595,0.948717948717949
penker,nonword,610.78947368421,1
penkers,nonword,638.578947368421,1
penki's,nonword,587.641025641026,1
penten,nonword,735.970588235294,0.948717948717949
pentent,nonword,639.684210526316,0.974358974358974
pentje,nonword,725.171428571429,0.923076923076923
pentool,nonword,636.76923076923,1
penzen,nonword,778.4,0.666666666666667
pepas,nonword,589.5,1
pepel,nonword,681.055555555556,0.948717948717949
pepes,nonword,579.394736842105,0.974358974358974
peppen,nonword,714.571428571429,0.435897435897436
perden,nonword,662.361111111111,0.974358974358974
perfeens,nonword,598.947368421053,0.974358974358974
pergen,nonword,579.432432432432,0.974358974358974
perkrims,nonword,634.54054054054,0.974358974358974
perne,nonword,593.820512820513,1
pernen,nonword,612.820512820513,1
perplim,nonword,583.179487179487,1
perplue,nonword,639.589743589744,1
perpoen,nonword,586.947368421053,0.974358974358974
pert,nonword,625.657894736842,0.974358974358974
perten,nonword,638.641025641026,1
perting,nonword,647.810810810811,0.974358974358974
perty,nonword,600.297297297297,0.974358974358974
perven,nonword,713.222222222222,0.948717948717949
perwars,nonword,586.447368421053,1
pes,nonword,641.027777777778,0.948717948717949
pescet,nonword,646.526315789474,1
pesden,nonword,611.736842105263,0.974358974358974
pesen,nonword,659.133333333333,0.846153846153846
pesje,nonword,656.921052631579,1
pesjes,nonword,648.820512820513,1
pessen,nonword,707.394736842105,1
peste,nonword,923.285714285714,0.205128205128205
pesteel,nonword,655.121212121212,0.923076923076923
pestin,nonword,612.27027027027,0.974358974358974
petem,nonword,597.615384615385,1
petje,nonword,554,0.0256410256410256
petjes,nonword,507.666666666667,0.0769230769230769
petsers,nonword,646.944444444444,0.948717948717949
petsie,nonword,661.820512820513,1
petsjes,nonword,722.558823529412,0.948717948717949
pette,nonword,725.285714285714,0.974358974358974
peu,nonword,617.222222222222,0.923076923076923
peuden,nonword,586.076923076923,1
peun,nonword,633.305555555556,0.948717948717949
peunboop,nonword,644,0.974358974358974
peuntjes,nonword,683.702702702703,0.974358974358974
peuoon,nonword,551.567567567568,1
peupen,nonword,685.333333333333,1
peus,nonword,628.384615384615,1
peute,nonword,649.088235294118,0.923076923076923
peven,nonword,582.810810810811,0.974358974358974
pex,nonword,613.923076923077,1
pichten,nonword,689.277777777778,0.948717948717949
picja,nonword,584.157894736842,1
picna's,nonword,616.153846153846,1
piddiffs,nonword,568.51282051282,1
pie,nonword,674.794117647059,0.897435897435897
pieben,nonword,570.564102564103,1
pieden,nonword,605,1
pieka,nonword,588.315789473684,1
piekje,nonword,627,0.0512820512820513
piem,nonword,714.108108108108,0.974358974358974
pien,nonword,637.756756756757,0.974358974358974
pienen,nonword,618.864864864865,0.974358974358974
pientje,nonword,774.088235294118,0.923076923076923
pientjes,nonword,718.861111111111,0.948717948717949
piepkruin,nonword,734.64705882353,0.923076923076923
piernats,nonword,643.128205128205,1
pierp,nonword,628.473684210526,1
pierran,nonword,607.052631578947,1
piestel,nonword,665.025641025641,1
pietei,nonword,629.282051282051,1
pieter,nonword,865.8,0.487179487179487
pieven,nonword,605.307692307692,1
piezen,nonword,702.526315789474,0.974358974358974
pif,nonword,638.441176470588,0.897435897435897
pigper,nonword,583.552631578947,1
pigsen,nonword,581.368421052632,0.974358974358974
pigzel,nonword,584.894736842105,1
pigzels,nonword,550.702702702703,0.974358974358974
pijgen,nonword,629.6,0.948717948717949
pijgend,nonword,660.810810810811,0.974358974358974
pijk,nonword,679.648648648649,0.948717948717949
pijker,nonword,769.777777777778,0.948717948717949
pijkjes,nonword,681.057142857143,0.948717948717949
pijkt,nonword,651.542857142857,0.948717948717949
pijnie,nonword,654.153846153846,1
pijnies,nonword,654.297297297297,0.974358974358974
pijs,nonword,694.806451612903,0.846153846153846
pijsgrel,nonword,681.842105263158,1
pijsjes,nonword,728.571428571429,0.923076923076923
pijst,nonword,647.575757575758,0.897435897435897
pijt,nonword,693.297297297297,0.974358974358974
pijters,nonword,672.210526315789,1
pijtig,nonword,718.777777777778,0.948717948717949
pijzen,nonword,787.25925925926,0.717948717948718
pikto,nonword,583.605263157895,1
pilaan,nonword,690.970588235294,0.897435897435897
pilgje,nonword,612.405405405405,0.974358974358974
pilien,nonword,600.641025641026,1
piller,nonword,768.608695652174,0.641025641025641
pillers,nonword,781.212121212121,0.897435897435897
pillig,nonword,670.184210526316,0.974358974358974
pilten,nonword,699.105263157895,1
piltig,nonword,701.263157894737,1
pim,nonword,650.727272727273,0.897435897435897
pimpent,nonword,630.055555555556,0.948717948717949
pind,nonword,631.222222222222,1
pinder,nonword,634.128205128205,1
pindi's,nonword,652.205128205128,1
pinels,nonword,646.944444444444,1
pinger,nonword,631.333333333333,0.948717948717949
piniek,nonword,681.571428571429,0.923076923076923
pintaal,nonword,661.615384615385,1
pippen,nonword,721.970588235294,0.923076923076923
pirtjes,nonword,615.184210526316,1
piskruim,nonword,677,0.974358974358974
pisto,nonword,696.15625,0.871794871794872
pisto's,nonword,757.46875,0.897435897435897
pitsbong,nonword,609.142857142857,1
pitsje,nonword,768.7,0.846153846153846
pitsjes,nonword,737.176470588235,0.897435897435897
pitsniffs,nonword,626.923076923077,1
pitsnill,nonword,633.282051282051,1
piwer,nonword,565.605263157895,1
piwers,nonword,549.025641025641,1
plaaide,nonword,718.628571428571,0.923076923076923
plaaiden,nonword,727.5,0.948717948717949
plaaien,nonword,702.571428571429,0.923076923076923
plaaiend,nonword,680.342857142857,0.948717948717949
plaakgroep,nonword,732.473684210526,1
plaampje,nonword,654.333333333333,0.974358974358974
plaampjes,nonword,680.564102564103,1
plaanste,nonword,627.135135135135,0.974358974358974
plaante,nonword,647.815789473684,1
plaar,nonword,617,1
plaas,nonword,711.628571428571,0.948717948717949
plaast,nonword,832.894736842105,0.615384615384615
pladen,nonword,653.055555555556,0.948717948717949
pladiet,nonword,593.410256410256,1
plaf,nonword,681.757575757576,0.871794871794872
plaferns,nonword,679.394736842105,1
plaibolf,nonword,621.763157894737,1
plailloen,nonword,662.184210526316,0.974358974358974
plailoy,nonword,683.885714285714,0.948717948717949
plakzaan,nonword,731.030303030303,0.846153846153846
plalkand,nonword,685.542857142857,1
plamers,nonword,661.277777777778,0.974358974358974
plancaar,nonword,638.526315789474,1
pland,nonword,723.666666666667,0.769230769230769
plang,nonword,690.6,0.923076923076923
plapen,nonword,622.564102564103,1
plapers,nonword,623.128205128205,1
plapje,nonword,611.081081081081,1
plapjes,nonword,679.282051282051,1
plappen,nonword,683.157894736842,1
plapper,nonword,652.921052631579,0.974358974358974
plappers,nonword,632.48717948718,1
platfalk,nonword,727.564102564103,1
platficks,nonword,634.358974358974,1
platuich,nonword,570.526315789474,1
plaven,nonword,638.342105263158,1
plaver,nonword,646.421052631579,0.974358974358974
plavoos,nonword,586.717948717949,1
plechtjes,nonword,789.142857142857,0.82051282051282
plede,nonword,588.542857142857,0.923076923076923
pleef,nonword,636.71052631579,0.974358974358974
pleem,nonword,628.025641025641,1
pleer,nonword,615.394736842105,1
pleertje,nonword,636.027027027027,1
plegger,nonword,627.947368421053,0.974358974358974
plegjes,nonword,647.578947368421,0.974358974358974
pleidieu,nonword,610.102564102564,1
plèmes,nonword,651.205128205128,1
plen,nonword,638.25641025641,1
plene,nonword,574.473684210526,1
plenen,nonword,601.564102564103,1
plenes,nonword,612.230769230769,1
plepie,nonword,629.736842105263,1
plepies,nonword,629.621621621622,0.974358974358974
pleppen,nonword,635.527777777778,0.948717948717949
ples,nonword,621.621621621622,0.974358974358974
plestaat,nonword,625.486486486486,1
pleter,nonword,689.026315789474,1
pletern,nonword,635.820512820513,1
pleters,nonword,655.631578947368,0.974358974358974
pletig,nonword,710.081081081081,0.948717948717949
pletje,nonword,662.542857142857,0.948717948717949
pletjes,nonword,690.444444444444,0.923076923076923
plik,nonword,668.514285714286,0.897435897435897
plikken,nonword,758.352941176471,0.897435897435897
plinken,nonword,726.75,0.974358974358974
plins,nonword,605.564102564103,1
plippen,nonword,648.421052631579,0.974358974358974
plis,nonword,707.333333333333,0.948717948717949
plissie,nonword,604.48717948718,1
plissies,nonword,628.179487179487,1
ploche,nonword,665.297297297297,0.974358974358974
plochten,nonword,687.081081081081,0.974358974358974
plochtig,nonword,715.166666666667,0.948717948717949
ploden,nonword,634.432432432432,0.974358974358974
ploeden,nonword,703.297297297297,1
ploeien,nonword,774.0625,0.846153846153846
ploeit,nonword,740.484848484848,0.846153846153846
ploeitje,nonword,664.828571428571,0.923076923076923
ploeitjes,nonword,717.527777777778,1
ploemde,nonword,637.444444444444,0.948717948717949
ploempje,nonword,718.65625,0.897435897435897
ploempjes,nonword,691.837837837838,0.974358974358974
ploen,nonword,586.552631578947,1
ploer,nonword,657.861111111111,0.948717948717949
ploes,nonword,664,0.948717948717949
ploets,nonword,718.142857142857,0.923076923076923
plogen,nonword,687.117647058824,0.948717948717949
ploggen,nonword,659.628571428571,0.897435897435897
ploken,nonword,671.921052631579,0.974358974358974
plokkend,nonword,690.189189189189,0.974358974358974
plokkers,nonword,672.35294117647,0.974358974358974
plokte,nonword,678.735294117647,0.897435897435897
plolo,nonword,625.25,0.948717948717949
plonden,nonword,726.405405405405,0.974358974358974
plonen,nonword,607.810810810811,0.974358974358974
plont,nonword,716.538461538462,1
plonter,nonword,632.514285714286,0.923076923076923
plonters,nonword,672.351351351351,1
ploofde,nonword,685.736842105263,0.974358974358974
ploog,nonword,709.787878787879,0.897435897435897
plookje,nonword,649.102564102564,1
ploonten,nonword,630.051282051282,1
plooster,nonword,713.971428571429,0.948717948717949
ploosters,nonword,710.948717948718,1
ploostte,nonword,665.648648648649,0.948717948717949
plormstuk,nonword,658.842105263158,0.974358974358974
plort,nonword,598.846153846154,1
plos,nonword,706.388888888889,0.923076923076923
plosse,nonword,661.108108108108,0.974358974358974
plossen,nonword,697.108108108108,0.974358974358974
plotser,nonword,737.214285714286,0.82051282051282
plotsers,nonword,826.225806451613,0.897435897435897
plucht,nonword,676,0.871794871794872
pluchten,nonword,709,0.923076923076923
pluchtwerk,nonword,726.314285714286,0.974358974358974
plues,nonword,581.358974358974,1
pluffen,nonword,741.347826086957,0.692307692307692
pluifbaas,nonword,693.421052631579,1
pluig,nonword,707.485714285714,0.948717948717949
pluit,nonword,704.783783783784,0.974358974358974
pluitje,nonword,667.891891891892,0.974358974358974
pob,nonword,612.205128205128,1
pobten,nonword,574.71052631579,0.974358974358974
poches,nonword,700.928571428571,0.743589743589744
pode,nonword,637.342105263158,1
poden,nonword,653.918918918919,0.974358974358974
poder,nonword,660.216216216216,1
podig,nonword,696.78947368421,0.974358974358974
poede,nonword,613.307692307692,1
poegen,nonword,700,0.871794871794872
poeger,nonword,615.052631578947,0.974358974358974
poei,nonword,682.882352941176,0.897435897435897
poeitje,nonword,671.162162162162,0.974358974358974
poeitjes,nonword,636.974358974359,1
poek,nonword,640.916666666667,0.948717948717949
poeken,nonword,619.945945945946,0.948717948717949
poekje,nonword,689.054054054054,0.974358974358974
poekjes,nonword,655.888888888889,0.974358974358974
poem,nonword,686.290322580645,0.871794871794872
poeni's,nonword,589.236842105263,1
poente,nonword,579.948717948718,1
poentje,nonword,690.78125,0.846153846153846
poepter,nonword,717.102564102564,1
poers,nonword,615.473684210526,1
poertje,nonword,673.333333333333,1
poesers,nonword,663.71052631579,0.974358974358974
poest,nonword,738.28125,0.846153846153846
poetten,nonword,686.105263157895,0.974358974358974
poetvas,nonword,680.157894736842,0.974358974358974
poeven,nonword,726.916666666667,0.948717948717949
pog,nonword,647.692307692308,1
pogdel,nonword,570.769230769231,1
pogdels,nonword,626.25641025641,1
poge,nonword,633.351351351351,0.974358974358974
pogel,nonword,634.081081081081,0.948717948717949
pogels,nonword,643,1
poges,nonword,674.282051282051,1
pogje,nonword,632.473684210526,1
pogjes,nonword,606.631578947368,0.974358974358974
pokgen,nonword,605.763157894737,1
poks,nonword,599.948717948718,1
polden,nonword,708.058823529412,0.923076923076923
polens,nonword,683.785714285714,0.769230769230769
polf,nonword,603.324324324324,0.974358974358974
polks,nonword,620.171428571429,0.948717948717949
pollefs,nonword,607.921052631579,1
pollioen,nonword,609.815789473684,0.974358974358974
pollion,nonword,629.026315789474,0.974358974358974
pollions,nonword,627.657142857143,0.974358974358974
polp,nonword,667.567567567568,0.948717948717949
polt,nonword,655.868421052632,0.974358974358974
polten,nonword,636.611111111111,0.948717948717949
pom,nonword,666.333333333333,0.923076923076923
pomen,nonword,667.236842105263,1
pompies,nonword,698.361111111111,0.974358974358974
pompkrag,nonword,645.736842105263,0.974358974358974
pomst,nonword,623,1
pomt,nonword,665.882352941176,0.923076923076923
ponas,nonword,609.461538461538,1
ponde,nonword,659,0.974358974358974
ponel,nonword,581.105263157895,1
pongen,nonword,677.942857142857,0.923076923076923
ponzen,nonword,726.935483870968,0.794871794871795
ponzies,nonword,613.675675675676,0.974358974358974
pooben,nonword,580.894736842105,1
pood,nonword,648.263157894737,0.974358974358974
poods,nonword,618.972972972973,0.974358974358974
poogje,nonword,732.60606060606,0.923076923076923
pookjes,nonword,664.4,0.769230769230769
pooldacht,nonword,674.264705882353,0.923076923076923
poolzen,nonword,635.54054054054,0.974358974358974
poolzend,nonword,663.702702702703,1
poomes,nonword,593.5,1
poondel,nonword,594.315789473684,0.974358974358974
poondels,nonword,640.307692307692,1
poone,nonword,581.025641025641,1
poonen,nonword,652.222222222222,0.974358974358974
poonsen,nonword,596.052631578947,0.974358974358974
poont,nonword,628.973684210526,0.974358974358974
poontje,nonword,653,1
poontjes,nonword,647.282051282051,1
poop,nonword,731.457142857143,0.923076923076923
poor,nonword,837.857142857143,0.692307692307692
poortje,nonword,913,0.0256410256410256
poosen,nonword,664.264705882353,0.923076923076923
poostjes,nonword,755,0.871794871794872
pootlijk,nonword,648.594594594595,0.974358974358974
poots,nonword,637.027777777778,0.948717948717949
pooze,nonword,610.72972972973,0.948717948717949
popkorg,nonword,595.736842105263,0.974358974358974
poplo,nonword,625.026315789474,0.974358974358974
popo's,nonword,637.421052631579,0.974358974358974
poppie,nonword,801.590909090909,0.641025641025641
popu,nonword,554.540540540541,0.974358974358974
porel,nonword,668.527777777778,0.948717948717949
poren,nonword,762.777777777778,0.82051282051282
porgen,nonword,636.891891891892,0.974358974358974
porgt,nonword,599.189189189189,0.974358974358974
pori,nonword,572.153846153846,1
porken,nonword,781.848484848485,0.897435897435897
porma's,nonword,617.368421052632,1
porpa's,nonword,627.28947368421,1
porsen,nonword,674.189189189189,0.948717948717949
porsoen,nonword,675.026315789474,1
porst,nonword,659.564102564103,1
porte,nonword,675.611111111111,0.974358974358974
portlak,nonword,629.868421052632,0.974358974358974
portmus,nonword,652.51282051282,1
posje,nonword,753.416666666667,0.923076923076923
posjes,nonword,704.142857142857,0.923076923076923
posmis,nonword,601.763157894737,0.974358974358974
poste,nonword,764.0625,0.461538461538462
posteeg,nonword,645,1
postir,nonword,614.564102564103,1
postirs,nonword,602.421052631579,1
potaal,nonword,707,0.948717948717949
pote,nonword,639.368421052632,1
potels,nonword,606.6,0.923076923076923
potijp,nonword,645.657894736842,1
potmaad,nonword,646.131578947368,1
potprind,nonword,643.666666666667,1
potsend,nonword,734.470588235294,0.897435897435897
potser,nonword,709.722222222222,0.948717948717949
pouich,nonword,551.384615384615,1
poven,nonword,624.184210526316,0.974358974358974
praak,nonword,723.30303030303,0.897435897435897
