"Id_Session"	"Device"	"Age"	"Gender"	"Raising"	"Education"	"Proficiency"	"First_Contact"	"Mother"	"Father"	"Exposure"	"Languages"
471	"MB"	47	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
472	"MB"	70	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
474	"MB"	23	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	90	2
478	"MB"	58	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	50	2
480	"MB"	47	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
481	"MB"	44	"Dona"	"Catalunya"	6	7	0	"Català"	"Castellà"	50	3
482	"MB"	44	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
483	"MB"	31	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	4
484	"MB"	54	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	90	1
486	"MB"	68	"Dona"	"Catalunya"	3	3	0	"Català"	"Català"	100	1
487	"MB"	48	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
489	"MB"	44	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
490	"MB"	23	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
491	"MB"	34	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	90	2
492	"MB"	56	"Home"	"Catalunya"	8	4	0	"Català"	"Català"	80	2
497	"MB"	47	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	2
498	"MB"	19	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
501	"MB"	29	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
502	"MB"	38	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
503	"MB"	32	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	50	3
504	"MB"	31	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	80	3
507	"MB"	33	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	3
508	"MB"	68	"Dona"	"Catalunya"	4	6	0	"Català"	"Castellà"	90	5
509	"PC"	31	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	5
511	"MB"	38	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	80	5
513	"MB"	62	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
514	"MB"	59	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
516	"MB"	66	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
517	"MB"	41	"Home"	"Catalunya"	8	5	0	"Castellà"	"Català"	80	2
518	"MB"	60	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
524	"MB"	27	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	50	3
525	"MB"	30	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
526	"MB"	50	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	5
527	"MB"	28	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
528	"MB"	29	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
529	"MB"	51	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	5
530	"MB"	60	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	4
532	"MB"	47	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	80	3
533	"MB"	22	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
535	"PC"	26	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
536	"MB"	35	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	80	2
537	"MB"	64	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
538	"MB"	65	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	90	2
540	"PC"	22	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	80	3
541	"MB"	50	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
545	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
546	"MB"	62	"Home"	"Catalunya"	6	4	1	"Català"	"Català"	80	2
547	"MB"	67	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	5
549	"MB"	33	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
551	"MB"	45	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	2
553	"MB"	67	"Dona"	"Catalunya"	6	5	0	"Català"	"Castellà"	80	2
554	"MB"	69	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
555	"MB"	21	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
556	"MB"	54	"Dona"	"Catalunya"	8	4	0	"Català"	"Català"	50	3
557	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	80	3
559	"MB"	45	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	80	2
560	"MB"	31	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
561	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
562	"MB"	21	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
564	"MB"	55	"Dona"	"Catalunya"	8	4	0	"Català"	"Català"	50	3
567	"MB"	46	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
568	"MB"	34	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	100	2
569	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
570	"MB"	40	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
571	"MB"	67	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	5
572	"MB"	36	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	4
573	"MB"	57	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	5
574	"MB"	68	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	2
575	"MB"	52	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
576	"MB"	67	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	80	2
577	"MB"	23	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
578	"MB"	32	"Home"	"Catalunya"	7	5	0	"Castellà"	"Català"	50	3
579	"MB"	67	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	5
581	"MB"	39	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	4
588	"MB"	67	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	5
590	"MB"	49	"Home"	"Catalunya"	2	7	0	"Català"	"Català"	70	2
592	"MB"	55	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	4
593	"MB"	64	"Dona"	"Catalunya"	2	4	0	"Català"	"Català"	90	2
594	"MB"	34	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	4
596	"MB"	41	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	10	4
597	"MB"	55	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	4
601	"MB"	36	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
602	"MB"	50	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	3
603	"MB"	58	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	60	3
604	"MB"	34	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
605	"MB"	64	"Dona"	"Catalunya"	2	4	0	"Català"	"Català"	90	2
606	"MB"	54	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
608	"MB"	51	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
609	"MB"	67	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	90	3
611	"MB"	68	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	3
612	"MB"	61	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
614	"MB"	29	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
615	"MB"	59	"Home"	"Catalunya"	5	4	0	"Català"	"Català"	80	3
616	"MB"	34	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	4
617	"MB"	70	"Dona"	"Catalunya"	8	6	0	"Català"	"Català"	100	4
618	"MB"	66	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	100	2
621	"MB"	49	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
622	"MB"	41	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	2
623	"MB"	56	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
624	"MB"	58	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
625	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
626	"MB"	70	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
628	"MB"	51	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
629	"MB"	44	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	100	3
630	"MB"	68	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	80	2
631	"MB"	36	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
632	"MB"	41	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	80	4
633	"MB"	50	"Home"	"Catalunya"	5	5	0	"Català"	"Castellà"	80	4
634	"MB"	44	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
635	"MB"	66	"Dona"	"Catalunya"	6	7	0	"Català"	"Castellà"	100	3
637	"MB"	33	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
638	"MB"	19	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
641	"MB"	39	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	30	2
642	"MB"	62	"Dona"	"Catalunya"	7	4	4	"Castellà"	"Català"	90	2
643	"MB"	64	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	90	2
644	"MB"	61	"Dona"	"Comunitat valenciana"	8	6	0	"Català"	"Català"	90	2
646	"MB"	43	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	90	2
648	"MB"	56	"Dona"	"Catalunya"	6	4	1	"Català"	"Castellà"	50	2
649	"MB"	42	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	50	3
651	"PC"	53	"Home"	"Catalunya"	3	4	0	"Català"	"Català"	70	3
652	"MB"	44	"Dona"	"Catalunya"	8	6	0	"Català"	"Català"	100	3
653	"MB"	34	"Dona"	"Comunitat valenciana"	7	6	0	"Català"	"Català"	90	4
656	"MB"	55	"Dona"	"Resta d'Espanya"	7	3	0	"Català"	"Català"	80	2
658	"MB"	64	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	60	1
659	"MB"	49	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	1
662	"MB"	30	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	80	3
663	"MB"	68	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	80	4
664	"MB"	54	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	2
665	"MB"	67	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	5
666	"MB"	67	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
667	"MB"	56	"Home"	"Catalunya"	2	4	0	"Català"	"Català"	50	1
668	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	6
669	"MB"	69	"Dona"	"Catalunya"	2	3	0	"Català"	"Castellà"	100	2
670	"MB"	54	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
671	"MB"	43	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	60	2
672	"MB"	27	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	100	4
673	"MB"	54	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
674	"MB"	68	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	80	3
677	"MB"	49	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
678	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
683	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	60	4
685	"PC"	23	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
686	"MB"	32	"Home"	"Catalunya"	8	7	0	"Castellà"	"Català"	60	4
687	"PC"	58	"Home"	"Catalunya"	6	5	0	"Català"	"Català"	100	3
688	"MB"	68	"Dona"	"Catalunya"	6	3	1	"Català"	"Català"	80	2
690	"MB"	48	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
691	"MB"	32	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	80	2
692	"MB"	23	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
693	"MB"	58	"Home"	"Catalunya"	2	7	0	"Català"	"Català"	70	3
696	"MB"	51	"Dona"	"Catalunya"	7	4	0	"Castellà"	"Català"	80	2
697	"MB"	56	"Home"	"Catalunya"	3	6	1	"Català"	"Català"	90	2
699	"MB"	46	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	100	3
703	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
706	"MB"	55	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	4
707	"MB"	27	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
708	"MB"	75	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	2
709	"MB"	53	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	100	2
710	"MB"	32	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	90	3
711	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
712	"MB"	53	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
713	"MB"	29	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	60	3
714	"MB"	33	"Home"	"Catalunya"	5	7	0	"Castellà"	"Català"	60	2
716	"MB"	43	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
717	"MB"	28	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
724	"MB"	60	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	90	2
725	"MB"	23	"Dona"	"Catalunya"	7	7	0	"Portuguès"	"Català"	50	4
726	"MB"	46	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
728	"MB"	30	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
729	"MB"	45	"Dona"	"Catalunya"	7	5	1	"Català"	"Castellà"	90	4
730	"MB"	44	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	80	2
731	"MB"	30	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	30	3
732	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
733	"MB"	48	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
734	"MB"	59	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	2
735	"MB"	58	"Dona"	"Comunitat valenciana"	8	5	0	"Català"	"Català"	80	4
736	"MB"	65	"Dona"	"Catalunya"	6	6	0	"Català"	"Català"	100	2
739	"MB"	31	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
740	"MB"	52	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	50	2
741	"MB"	32	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
742	"MB"	68	"Home"	"Catalunya"	7	6	0	"Castellà"	"Català"	90	4
745	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
746	"MB"	31	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	100	2
747	"MB"	53	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
748	"MB"	75	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	2
749	"MB"	64	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	100	3
750	"MB"	39	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
751	"MB"	48	"Dona"	"Comunitat valenciana"	8	4	0	"Castellà"	"Català"	70	3
752	"MB"	40	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
754	"MB"	63	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	3
755	"MB"	62	"Dona"	"Catalunya"	4	5	1	"Català"	"Català"	90	3
756	"MB"	55	"Home"	"Catalunya"	7	5	1	"Català"	"Català"	90	3
758	"MB"	37	"Home"	"Catalunya"	5	5	0	"Castellà"	"Català"	10	3
759	"MB"	58	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
760	"PC"	65	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
761	"MB"	68	"Dona"	"Resta d'Espanya"	6	3	1	"Català"	"Català"	80	2
762	"MB"	61	"Home"	"Catalunya"	7	6	0	"Català"	"Català"	90	3
764	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	4
766	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
767	"MB"	44	"Home"	"Catalunya"	8	6	0	"Català"	"Català"	80	4
768	"MB"	36	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Castellà"	100	3
769	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
770	"MB"	49	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	4
771	"MB"	58	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	90	3
774	"MB"	37	"Home"	"Catalunya"	5	5	0	"Castellà"	"Català"	10	3
775	"PC"	57	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	4
776	"MB"	63	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	3
779	"MB"	59	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	4
780	"MB"	45	"Dona"	"Catalunya"	4	7	0	"Català"	"Castellà"	100	3
781	"MB"	65	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
783	"MB"	47	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
785	"MB"	40	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	90	3
787	"MB"	52	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
788	"MB"	52	"Home"	"Catalunya"	6	7	0	"Castellà"	"Català"	40	3
791	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	70	1
792	"MB"	19	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	60	2
793	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	50	4
794	"MB"	55	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	4
795	"MB"	49	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	4
796	"MB"	29	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
797	"MB"	59	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	2
798	"MB"	60	"Dona"	"Catalunya"	5	4	1	"Català"	"Català"	70	2
801	"MB"	55	"Dona"	"Catalunya"	7	6	1	"Català"	"Català"	100	3
803	"MB"	32	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	40	3
804	"MB"	37	"Home"	"Catalunya"	5	5	0	"Castellà"	"Català"	10	3
806	"MB"	54	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
809	"MB"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
810	"MB"	61	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	90	3
811	"MB"	63	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	90	4
812	"MB"	43	"Home"	"Catalunya"	6	7	0	"Català"	"Castellà"	30	3
813	"MB"	37	"Home"	"Catalunya"	5	5	0	"Castellà"	"Català"	10	3
816	"MB"	55	"Dona"	"Catalunya"	7	5	0	"Castellà"	"Català"	50	3
821	"MB"	60	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	1
822	"MB"	43	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	100	5
823	"MB"	33	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
824	"MB"	69	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	1
825	"MB"	29	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	4
826	"MB"	52	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
827	"MB"	57	"Dona"	"Catalunya"	4	6	0	"Català"	"Català"	100	3
830	"MB"	55	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	3
831	"MB"	42	"Dona"	"Mèxic"	7	6	0	"Català"	"Castellà"	20	4
832	"MB"	41	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	5
834	"MB"	50	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	3
835	"MB"	33	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
836	"PC"	47	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
838	"MB"	44	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
839	"MB"	49	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	50	2
840	"MB"	62	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
841	"MB"	31	"Dona"	"Mèxic"	8	6	0	"Català"	"Castellà"	10	4
844	"MB"	33	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
845	"MB"	32	"Home"	"Catalunya"	5	4	0	"Català"	"Castellà"	60	3
847	"MB"	60	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	1
849	"MB"	68	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	40	3
850	"MB"	32	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
851	"MB"	68	"Home"	"Catalunya"	7	4	1	"Català"	"Català"	90	5
852	"MB"	59	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	2
853	"MB"	32	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	40	3
854	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	6
856	"MB"	67	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
858	"MB"	39	"Home"	"Catalunya"	8	5	0	"Català"	"Català"	90	3
859	"PC"	47	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
860	"MB"	73	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
861	"MB"	30	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	80	3
863	"MB"	61	"Dona"	"Catalunya"	5	4	0	"Castellà"	"Català"	100	1
864	"MB"	62	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
865	"MB"	52	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	4
866	"PC"	44	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	70	3
868	"MB"	62	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
869	"MB"	50	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	7
870	"MB"	29	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	4
871	"MB"	32	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	20	6
872	"MB"	25	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
874	"MB"	29	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
876	"MB"	49	"Home"	"Catalunya"	3	7	0	"Català"	"Català"	90	2
877	"MB"	29	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
878	"MB"	33	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
879	"MB"	32	"Home"	"Catalunya"	5	4	0	"Castellà"	"Català"	70	2
882	"MB"	65	"Dona"	"Catalunya"	2	4	0	"Català"	"Català"	90	2
883	"MB"	48	"Dona"	"Catalunya"	2	5	0	"Català"	"Català"	80	2
886	"MB"	68	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	90	3
887	"MB"	23	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	80	3
888	"MB"	59	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	5
889	"MB"	50	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
890	"MB"	30	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	4
891	"MB"	42	"Dona"	"Mèxic"	7	6	0	"Català"	"Castellà"	20	4
892	"MB"	40	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
893	"MB"	62	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
894	"MB"	54	"Dona"	"Catalunya"	3	4	0	"Català"	"Català"	60	2
895	"MB"	48	"Home"	"Catalunya"	2	7	0	"Català"	"Català"	80	2
896	"MB"	54	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
897	"MB"	62	"Dona"	"Catalunya"	3	5	0	"Català"	"Català"	100	2
899	"MB"	32	"Home"	"Catalunya"	5	4	0	"Castellà"	"Català"	70	2
900	"MB"	61	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	80	2
903	"MB"	51	"Dona"	"Comunitat valenciana"	7	5	0	"Castellà"	"Català"	80	3
904	"MB"	19	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
905	"MB"	58	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	2
906	"MB"	63	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	100	3
907	"MB"	56	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	50	4
908	"MB"	62	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
912	"PC"	51	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
913	"MB"	45	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	60	2
915	"MB"	67	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
916	"MB"	52	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	4
918	"MB"	71	"Home"	"Catalunya"	4	4	2	"Català"	"Català"	90	3
921	"MB"	57	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
922	"MB"	23	"Dona"	"Catalunya"	7	7	0	"Portuguès"	"Català"	50	4
923	"MB"	33	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	80	2
924	"MB"	35	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	4
925	"MB"	51	"Dona"	"Catalunya"	7	5	0	"Castellà"	"Català"	80	3
927	"PC"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
928	"MB"	52	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	100	4
931	"MB"	53	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	90	2
933	"MB"	32	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	80	4
934	"MB"	56	"Dona"	"Catalunya"	8	5	1	"Castellà"	"Català"	70	2
937	"MB"	56	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
938	"PC"	56	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
940	"MB"	42	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
941	"MB"	62	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	80	4
942	"MB"	36	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
944	"MB"	65	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
945	"MB"	23	"Dona"	"Catalunya"	7	7	0	"Portuguès"	"Català"	50	4
948	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	100	3
949	"PC"	48	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
