"Trial.order","Subject","Subject.number","Trial.name","correct","response","RT","leksikalnost","FWD_BCW","LF_HF","CONC_ABS","izvorna_rec","trial.number","rec","task"
99,"s11.dat",11,"t114",0,"3",NA,"rec","forw","LF","conc","biber",114,"BIBER","ALD"
99,"s11.dat",11,"t114",0,"3",NA,"rec","forw","LF","conc","liker",114,"LIKER","VLD"
100,"s11.dat",11,"t81",1,"1",611,"rec","forw","HF","conc","strela",81,"STRELA","ALD"
100,"s11.dat",11,"t81",1,"1",611,"rec","forw","HF","conc","kamion",81,"KAMION","VLD"
101,"s11.dat",11,"t232",1,"3",641,"pseudorec","forw","LF","conc",NA,232,"TOALEB","ALD"
101,"s11.dat",11,"t232",1,"3",641,"pseudorec","forw","LF","conc",NA,232,"FAZOR","VLD"
102,"s11.dat",11,"t2",0,"3",NA,"rec","backw","HF","abst","dosada",2,"ADASOD","ALD"
102,"s11.dat",11,"t2",0,"3",NA,"rec","backw","HF","abst","pojam",2,"MAJOP","VLD"
103,"s11.dat",11,"t111",1,"1",811,"rec","forw","LF","conc","perika",111,"PERIKA","ALD"
103,"s11.dat",11,"t111",1,"1",811,"rec","forw","LF","conc","pelena",111,"PELENA","VLD"
104,"s11.dat",11,"t3",1,"1",862,"rec","backw","HF","abst","kriza",3,"AZIRK","ALD"
104,"s11.dat",11,"t3",1,"1",862,"rec","backw","HF","abst","uticaj",3,"JACITU","VLD"
105,"s11.dat",11,"t4",0,"3",NA,"rec","backw","HF","abst","namera",4,"AREMAN","ALD"
105,"s11.dat",11,"t4",0,"3",NA,"rec","backw","HF","abst","osveta",4,"ATEVSO","VLD"
106,"s11.dat",11,"t194",1,"3",701,"pseudorec","forw","HF","abst",NA,194,"SONAĐ","ALD"
106,"s11.dat",11,"t194",1,"3",701,"pseudorec","forw","HF","abst",NA,194,"ŠPRIĐ","ALD"
107,"s11.dat",11,"t210",0,"1",NA,"pseudorec","forw","HF","conc",NA,210,"GORAZ","ALD"
107,"s11.dat",11,"t210",0,"1",NA,"pseudorec","forw","HF","conc",NA,210,"SATEP","VLD"
108,"s11.dat",11,"t233",1,"3",601,"pseudorec","forw","LF","conc",NA,233,"DRZNIL","ALD"
108,"s11.dat",11,"t233",1,"3",601,"pseudorec","forw","LF","conc",NA,233,"NAMAG","VLD"
109,"s11.dat",11,"t127",1,"3",601,"pseudorec","backw","HF","abst",NA,127,"JAJNIL","ALD"
109,"s11.dat",11,"t127",1,"3",601,"pseudorec","backw","HF","abst",NA,127,"RATLUZ","VLD"
110,"s11.dat",11,"t61",1,"1",982,"rec","forw","HF","abst","nemoć",61,"NEMOĆ","ALD"
110,"s11.dat",11,"t61",1,"1",982,"rec","forw","HF","abst","sudba",61,"SUDBA","VLD"
111,"s11.dat",11,"t139",1,"3",741,"pseudorec","backw","HF","conc",NA,139,"ZEJTIZ","ALD"
111,"s11.dat",11,"t139",1,"3",741,"pseudorec","backw","HF","conc",NA,139,"HIBRIF","VLD"
112,"s11.dat",11,"t118",1,"1",631,"rec","forw","LF","conc","rerna",118,"RERNA","ALD"
112,"s11.dat",11,"t118",1,"1",631,"rec","forw","LF","conc","kačket",118,"KAČKET","VLD"
113,"s11.dat",11,"t53",1,"1",1362,"rec","backw","LF","conc","šnicla",53,"ALCINŠ","ALD"
113,"s11.dat",11,"t53",1,"1",1362,"rec","backw","LF","conc","salama",53,"AMALAS","VLD"
114,"s11.dat",11,"t87",1,"1",601,"rec","forw","HF","conc","pesak",87,"PESAK","ALD"
114,"s11.dat",11,"t87",1,"1",601,"rec","forw","HF","conc","staklo",87,"STAKLO","VLD"
115,"s11.dat",11,"t124",1,"3",1152,"pseudorec","backw","HF","abst",NA,124,"SVINJAB","ALD"
115,"s11.dat",11,"t124",1,"3",1152,"pseudorec","backw","HF","abst",NA,124,"SPANAR","VLD"
116,"s11.dat",11,"t231",0,"1",NA,"pseudorec","forw","LF","conc",NA,231,"MLEKAF","ALD"
116,"s11.dat",11,"t231",0,"1",NA,"pseudorec","forw","LF","conc",NA,231,"KENGUN","VLD"
117,"s11.dat",11,"t34",0,"3",NA,"rec","backw","LF","abst","rizik",34,"KIZIR","ALD"
117,"s11.dat",11,"t34",0,"3",NA,"rec","backw","LF","abst","upliv",34,"VILPU","VLD"
118,"s11.dat",11,"t145",1,"3",761,"pseudorec","backw","HF","conc",NA,145,"TREZOB","ALD"
118,"s11.dat",11,"t145",1,"3",761,"pseudorec","backw","HF","conc",NA,145,"HAMEŠ","VLD"
119,"s11.dat",11,"t206",0,"None",NA,"pseudorec","forw","HF","conc",NA,206,"GLUPAR","ALD"
119,"s11.dat",11,"t206",0,"None",NA,"pseudorec","forw","HF","conc",NA,206,"ARHID","VLD"
121,"s11.dat",11,"t115",1,"1",731,"rec","forw","LF","conc","božur",115,"BOŽUR","ALD"
121,"s11.dat",11,"t115",1,"1",731,"rec","forw","LF","conc","prase",115,"PRASE","VLD"
122,"s11.dat",11,"t197",1,"3",811,"pseudorec","forw","HF","conc",NA,197,"SISAB","ALD"
122,"s11.dat",11,"t197",1,"3",811,"pseudorec","forw","HF","conc",NA,197,"KLIKET","VLD"
123,"s11.dat",11,"t235",1,"3",691,"pseudorec","forw","LF","conc",NA,235,"EGZIČ","ALD"
123,"s11.dat",11,"t235",1,"3",691,"pseudorec","forw","LF","conc",NA,235,"MAHET","VLD"
124,"s11.dat",11,"t37",0,"3",NA,"rec","backw","LF","abst","nužda",37,"ADŽUN","ALD"
124,"s11.dat",11,"t37",0,"3",NA,"rec","backw","LF","abst","pobuda",37,"ADUBOP","VLD"
125,"s11.dat",11,"t205",0,"None",NA,"pseudorec","forw","HF","conc",NA,205,"PEŠKIG","ALD"
125,"s11.dat",11,"t205",0,"None",NA,"pseudorec","forw","HF","conc",NA,205,"EVNUB","VLD"
127,"s11.dat",11,"t142",1,"3",741,"pseudorec","backw","HF","conc",NA,142,"ZUBID","ALD"
127,"s11.dat",11,"t142",1,"3",741,"pseudorec","backw","HF","conc",NA,142,"KEDAP","VLD"
128,"s11.dat",11,"t187",1,"3",601,"pseudorec","forw","HF","abst",NA,187,"RASKIŠ","ALD"
128,"s11.dat",11,"t187",1,"3",601,"pseudorec","forw","HF","abst",NA,187,"VEŠTAB","VLD"
129,"s11.dat",11,"t80",1,"1",761,"rec","forw","HF","conc","topola",80,"TOPOLA","ALD"
129,"s11.dat",11,"t80",1,"1",761,"rec","forw","HF","conc","grožĐ‘e",80,"GROŽĐE","ALD"
130,"s11.dat",11,"t116",1,"1",982,"rec","forw","LF","conc","konjak",116,"KONJAK","ALD"
130,"s11.dat",11,"t116",1,"1",982,"rec","forw","LF","conc","čaplja",116,"ČAPLJA","VLD"
131,"s11.dat",11,"t68",1,"1",661,"rec","forw","HF","abst","izraz",68,"IZRAZ","ALD"
131,"s11.dat",11,"t68",1,"1",661,"rec","forw","HF","abst","utisak",68,"UTISAK","VLD"
132,"s11.dat",11,"t8",0,"3",NA,"rec","backw","HF","abst","pojava",8,"AVAJOP","ALD"
132,"s11.dat",11,"t8",0,"3",NA,"rec","backw","HF","abst","pravda",8,"ADVARP","VLD"
133,"s11.dat",11,"t163",1,"3",991,"pseudorec","backw","LF","abst",NA,163,"BERBET","ALD"
133,"s11.dat",11,"t163",1,"3",991,"pseudorec","backw","LF","abst",NA,163,"PRESEB","VLD"
134,"s11.dat",11,"t12",0,"3",NA,"rec","backw","HF","abst","nemir",12,"RIMEN","ALD"
134,"s11.dat",11,"t12",0,"3",NA,"rec","backw","HF","abst","pomoć",12,"ĆOMOP","VLD"
135,"s11.dat",11,"t140",1,"3",952,"pseudorec","backw","HF","conc",NA,140,"LUKSUR","ALD"
135,"s11.dat",11,"t140",1,"3",952,"pseudorec","backw","HF","conc",NA,140,"UZGOT","VLD"
136,"s11.dat",11,"t102",1,"1",681,"rec","forw","LF","abst","ljutnja",102,"LJUTNJA","ALD"
136,"s11.dat",11,"t102",1,"1",681,"rec","forw","LF","abst","profit",102,"PROFIT","VLD"
137,"s11.dat",11,"t17",1,"1",1232,"rec","backw","HF","conc","čekić",17,"ĆIKEČ","ALD"
137,"s11.dat",11,"t17",1,"1",1232,"rec","backw","HF","conc","smokva",17,"AVKOMS","VLD"
138,"s11.dat",11,"t138",1,"3",841,"pseudorec","backw","HF","conc",NA,138,"MAGNEG","ALD"
138,"s11.dat",11,"t138",1,"3",841,"pseudorec","backw","HF","conc",NA,138,"KAPLAB","VLD"
139,"s11.dat",11,"t225",1,"3",851,"pseudorec","forw","LF","abst",NA,225,"BULDOF","ALD"
139,"s11.dat",11,"t225",1,"3",851,"pseudorec","forw","LF","abst",NA,225,"TUMOČ","VLD"
140,"s11.dat",11,"t103",0,"3",NA,"rec","forw","LF","abst","fizika",103,"FIZIKA","ALD"
140,"s11.dat",11,"t103",0,"3",NA,"rec","forw","LF","abst","nedelo",103,"NEDELO","VLD"
141,"s11.dat",11,"t79",1,"1",651,"rec","forw","HF","conc","marama",79,"MARAMA","ALD"
141,"s11.dat",11,"t79",1,"1",651,"rec","forw","HF","conc","kolica",79,"KOLICA","VLD"
142,"s11.dat",11,"t49",1,"1",1182,"rec","backw","LF","conc","jarac",49,"CARAJ","ALD"
142,"s11.dat",11,"t49",1,"1",1182,"rec","backw","LF","conc","pegla",49,"ALGEP","VLD"
143,"s11.dat",11,"t164",1,"3",1001,"pseudorec","backw","LF","abst",NA,164,"SULTAK","ALD"
143,"s11.dat",11,"t164",1,"3",1001,"pseudorec","backw","LF","abst",NA,164,"BILTEG","VLD"
144,"s11.dat",11,"t67",1,"1",761,"rec","forw","HF","abst","sezona",67,"SEZONA","ALD"
144,"s11.dat",11,"t67",1,"1",761,"rec","forw","HF","abst","propis",67,"PROPIS","VLD"
145,"s11.dat",11,"t183",1,"3",601,"pseudorec","forw","HF","abst",NA,183,"POGAJ","ALD"
145,"s11.dat",11,"t183",1,"3",601,"pseudorec","forw","HF","abst",NA,183,"GURMAB","VLD"
146,"s11.dat",11,"t112",1,"1",661,"rec","forw","LF","conc","zvečka",112,"ZVEČKA","ALD"
146,"s11.dat",11,"t112",1,"1",661,"rec","forw","LF","conc","torta",112,"TORTA","VLD"
147,"s11.dat",11,"t110",1,"1",731,"rec","forw","LF","conc","ranac",110,"RANAC","ALD"
147,"s11.dat",11,"t110",1,"1",731,"rec","forw","LF","conc","kliker",110,"KLIKER","VLD"
148,"s11.dat",11,"t133",1,"3",831,"pseudorec","backw","HF","abst",NA,133,"ŠTAPIZ","ALD"
148,"s11.dat",11,"t133",1,"3",831,"pseudorec","backw","HF","abst",NA,133,"LIRIZ","VLD"
149,"s11.dat",11,"t131",1,"3",721,"pseudorec","backw","HF","abst",NA,131,"PORIG","ALD"
149,"s11.dat",11,"t131",1,"3",721,"pseudorec","backw","HF","abst",NA,131,"PATROZ","VLD"
150,"s11.dat",11,"t239",1,"3",671,"pseudorec","forw","LF","conc",NA,239,"BIFTEM","ALD"
150,"s11.dat",11,"t239",1,"3",671,"pseudorec","forw","LF","conc",NA,239,"RUNDOG","VLD"
151,"s11.dat",11,"t19",1,"1",1102,"rec","backw","HF","conc","sekira",19,"ARIKES","ALD"
151,"s11.dat",11,"t19",1,"1",1102,"rec","backw","HF","conc","rakija",19,"AJIKAR","VLD"
152,"s11.dat",11,"t119",1,"1",641,"rec","forw","LF","conc","flauta",119,"FLAUTA","ALD"
152,"s11.dat",11,"t119",1,"1",641,"rec","forw","LF","conc","kecelja",119,"KECELJA","VLD"
153,"s11.dat",11,"t135",1,"3",1051,"pseudorec","backw","HF","abst",NA,135,"LEMUK","ALD"
153,"s11.dat",11,"t135",1,"3",1051,"pseudorec","backw","HF","abst",NA,135,"FALUČ","VLD"
154,"s11.dat",11,"t212",1,"3",1061,"pseudorec","forw","LF","abst",NA,212,"TIRKIB","ALD"
154,"s11.dat",11,"t212",1,"3",1061,"pseudorec","forw","LF","abst",NA,212,"KRETEP","VLD"
155,"s11.dat",11,"t151",1,"3",1062,"pseudorec","backw","LF","abst",NA,151,"PRIZIT","ALD"
155,"s11.dat",11,"t151",1,"3",1062,"pseudorec","backw","LF","abst",NA,151,"PASAM","VLD"
156,"s11.dat",11,"t146",1,"3",892,"pseudorec","backw","HF","conc",NA,146,"FOSIK","ALD"
156,"s11.dat",11,"t146",1,"3",892,"pseudorec","backw","HF","conc",NA,146,"DRIPAG","VLD"
157,"s11.dat",11,"t72",1,"1",581,"rec","forw","HF","abst","uslov",72,"USLOV","ALD"
157,"s11.dat",11,"t72",1,"1",581,"rec","forw","HF","abst","uspeh",72,"USPEH","VLD"
158,"s11.dat",11,"t168",1,"3",1012,"pseudorec","backw","LF","conc",NA,168,"JELEP","ALD"
158,"s11.dat",11,"t168",1,"3",1012,"pseudorec","backw","LF","conc",NA,168,"ĆUMEP","VLD"
159,"s11.dat",11,"t223",1,"3",861,"pseudorec","forw","LF","abst",NA,223,"OPILJAL","ALD"
159,"s11.dat",11,"t223",1,"3",861,"pseudorec","forw","LF","abst",NA,223,"IZOTOC","VLD"
160,"s11.dat",11,"t107",1,"1",721,"rec","forw","LF","conc","sarma",107,"SARMA","ALD"
160,"s11.dat",11,"t107",1,"1",721,"rec","forw","LF","conc","čioda",107,"ČIODA","VLD"
161,"s11.dat",11,"t20",0,"3",NA,"rec","backw","HF","conc","cipela",20,"ALEPIC","ALD"
161,"s11.dat",11,"t20",0,"3",NA,"rec","backw","HF","conc","konac",20,"CANOK","VLD"
162,"s11.dat",11,"t62",1,"1",761,"rec","forw","HF","abst","izdaja",62,"IZDAJA","ALD"
162,"s11.dat",11,"t62",1,"1",761,"rec","forw","HF","abst","uzrok",62,"UZROK","VLD"
163,"s11.dat",11,"t11",0,"3",NA,"rec","backw","HF","abst","zanos",11,"SONAZ","ALD"
163,"s11.dat",11,"t11",0,"3",NA,"rec","backw","HF","abst","smisao",11,"OASIMS","VLD"
164,"s11.dat",11,"t228",1,"3",881,"pseudorec","forw","LF","conc",NA,228,"ULKUG","ALD"
164,"s11.dat",11,"t228",1,"3",881,"pseudorec","forw","LF","conc",NA,228,"FLANEG","VLD"
165,"s11.dat",11,"t174",1,"3",721,"pseudorec","backw","LF","conc",NA,174,"VOKAB","ALD"
165,"s11.dat",11,"t174",1,"3",721,"pseudorec","backw","LF","conc",NA,174,"ZIDIB","VLD"
166,"s11.dat",11,"t70",1,"1",701,"rec","forw","HF","abst","briga",70,"BRIGA","ALD"
166,"s11.dat",11,"t70",1,"1",701,"rec","forw","HF","abst","napor",70,"NAPOR","VLD"
167,"s11.dat",11,"t178",1,"3",1072,"pseudorec","backw","LF","conc",NA,178,"MANGUD","ALD"
167,"s11.dat",11,"t178",1,"3",1072,"pseudorec","backw","LF","conc",NA,178,"STALAV","VLD"
168,"s11.dat",11,"t193",1,"3",802,"pseudorec","forw","HF","abst",NA,193,"JARAT","ALD"
168,"s11.dat",11,"t193",1,"3",802,"pseudorec","forw","HF","abst",NA,193,"PROLOZ","VLD"
169,"s11.dat",11,"t85",1,"1",721,"rec","forw","HF","conc","koleno",85,"KOLENO","ALD"
169,"s11.dat",11,"t85",1,"1",721,"rec","forw","HF","conc","pepeo",85,"PEPEO","VLD"
170,"s11.dat",11,"t108",1,"1",741,"rec","forw","LF","conc","tegla",108,"TEGLA","ALD"
170,"s11.dat",11,"t108",1,"1",741,"rec","forw","LF","conc","kompot",108,"KOMPOT","VLD"
171,"s11.dat",11,"t25",1,"1",821,"rec","backw","HF","conc","jabuka",25,"AKUBAJ","ALD"
171,"s11.dat",11,"t25",1,"1",821,"rec","backw","HF","conc","lanac",25,"CANAL","VLD"
172,"s11.dat",11,"t89",1,"1",852,"rec","forw","HF","conc","prozor",89,"PROZOR","ALD"
172,"s11.dat",11,"t89",1,"1",852,"rec","forw","HF","conc","vrata",89,"VRATA","VLD"
173,"s11.dat",11,"t155",1,"3",651,"pseudorec","backw","LF","abst",NA,155,"MIKROZ","ALD"
173,"s11.dat",11,"t155",1,"3",651,"pseudorec","backw","LF","abst",NA,155,"KAUBOT","VLD"
174,"s11.dat",11,"t50",1,"1",701,"rec","backw","LF","conc","ananas",50,"SANANA","ALD"
174,"s11.dat",11,"t50",1,"1",701,"rec","backw","LF","conc","kajmak",50,"KAMJAK","VLD"
175,"s11.dat",11,"t22",0,"3",NA,"rec","backw","HF","conc","čamac",22,"CAMAČ","ALD"
175,"s11.dat",11,"t22",0,"3",NA,"rec","backw","HF","conc","hrast",22,"TSARH","VLD"
176,"s11.dat",11,"t93",1,"1",791,"rec","forw","LF","abst","skepsa",93,"SKEPSA","ALD"
176,"s11.dat",11,"t93",1,"1",791,"rec","forw","LF","abst","barok",93,"BAROK","VLD"
177,"s11.dat",11,"t16",1,"1",1052,"rec","backw","HF","conc","jagoda",16,"ADOGAJ","ALD"
177,"s11.dat",11,"t16",1,"1",1052,"rec","backw","HF","conc","kutija",16,"AJITUK","VLD"
178,"s11.dat",11,"t106",1,"1",781,"rec","forw","LF","conc","jogurt",106,"JOGURT","ALD"
178,"s11.dat",11,"t106",1,"1",781,"rec","forw","LF","conc","kengur",106,"KENGUR","VLD"
179,"s11.dat",11,"t123",1,"3",1372,"pseudorec","backw","HF","abst",NA,123,"TIGAŠ","ALD"
179,"s11.dat",11,"t123",1,"3",1372,"pseudorec","backw","HF","abst",NA,123,"NEUKUD","VLD"
180,"s11.dat",11,"t237",1,"3",1022,"pseudorec","forw","LF","conc",NA,237,"IZDAP","ALD"
180,"s11.dat",11,"t237",1,"3",1022,"pseudorec","forw","LF","conc",NA,237,"FAGOH","VLD"
181,"s11.dat",11,"t158",1,"3",821,"pseudorec","backw","LF","abst",NA,158,"KAJAC","ALD"
181,"s11.dat",11,"t158",1,"3",821,"pseudorec","backw","LF","abst",NA,158,"ĆEVAK","VLD"
182,"s11.dat",11,"t220",1,"3",751,"pseudorec","forw","LF","abst",NA,220,"PERAĐ","ALD"
182,"s11.dat",11,"t220",1,"3",751,"pseudorec","forw","LF","abst",NA,220,"BUMBAG","VLD"
183,"s11.dat",11,"t36",0,"3",NA,"rec","backw","LF","abst","idila",36,"ALIDI","ALD"
183,"s11.dat",11,"t36",0,"3",NA,"rec","backw","LF","abst","impuls",36,"SLUPMI","VLD"
184,"s11.dat",11,"t78",1,"1",751,"rec","forw","HF","conc","korito",78,"KORITO","ALD"
184,"s11.dat",11,"t78",1,"1",751,"rec","forw","HF","conc","jastuk",78,"JASTUK","VLD"
185,"s11.dat",11,"t21",0,"3",NA,"rec","backw","HF","conc","kapija",21,"AJIPAK","ALD"
185,"s11.dat",11,"t21",0,"3",NA,"rec","backw","HF","conc","galeb",21,"BELAG","VLD"
186,"s11.dat",11,"t51",0,"3",NA,"rec","backw","LF","conc","pekmez",51,"ZEMKEP","ALD"
186,"s11.dat",11,"t51",0,"3",NA,"rec","backw","LF","conc","šaran",51,"NARAŠ","VLD"
187,"s11.dat",11,"t58",1,"1",971,"rec","backw","LF","conc","makaze",58,"EZAKAM","ALD"
187,"s11.dat",11,"t58",1,"1",971,"rec","backw","LF","conc","banana",58,"ANANAB","VLD"
188,"s11.dat",11,"t218",1,"3",1482,"pseudorec","forw","LF","abst",NA,218,"ROVAG","ALD"
188,"s11.dat",11,"t218",1,"3",1482,"pseudorec","forw","LF","abst",NA,218,"EPITEZ","VLD"
189,"s11.dat",11,"t177",0,"1",NA,"pseudorec","backw","LF","conc",NA,177,"JERED","ALD"
189,"s11.dat",11,"t177",0,"1",NA,"pseudorec","backw","LF","conc",NA,177,"MELED","VLD"
190,"s11.dat",11,"t156",1,"3",1082,"pseudorec","backw","LF","abst",NA,156,"MINUR","ALD"
190,"s11.dat",11,"t156",1,"3",1082,"pseudorec","backw","LF","abst",NA,156,"PUDINC","VLD"
191,"s11.dat",11,"t230",1,"3",691,"pseudorec","forw","LF","conc",NA,230,"CINIB","ALD"
191,"s11.dat",11,"t230",1,"3",691,"pseudorec","forw","LF","conc",NA,230,"KONZUP","VLD"
192,"s11.dat",11,"t5",0,"3",NA,"rec","backw","HF","abst","promet",5,"TEMORP","ALD"
192,"s11.dat",11,"t5",0,"3",NA,"rec","backw","HF","abst","žalost",5,"TSOLAŽ","VLD"
193,"s11.dat",11,"t41",0,"3",NA,"rec","backw","LF","abst","status",41,"SUTATS","ALD"
193,"s11.dat",11,"t41",0,"3",NA,"rec","backw","LF","abst","tegoba",41,"ABOGET","VLD"
194,"s11.dat",11,"t238",1,"3",1052,"pseudorec","forw","LF","conc",NA,238,"RASAL","ALD"
194,"s11.dat",11,"t238",1,"3",1052,"pseudorec","forw","LF","conc",NA,238,"JASTOM","VLD"
195,"s11.dat",11,"t215",1,"3",1142,"pseudorec","forw","LF","abst",NA,215,"OPOZIN","ALD"
195,"s11.dat",11,"t215",1,"3",1142,"pseudorec","forw","LF","abst",NA,215,"PO~EF","ALD"
196,"s11.dat",11,"t167",1,"3",581,"pseudorec","backw","LF","conc",NA,167,"KOMFON","ALD"
196,"s11.dat",11,"t167",1,"3",581,"pseudorec","backw","LF","conc",NA,167,"KARBOZ","VLD"
197,"s11.dat",11,"t117",1,"1",771,"rec","forw","LF","conc","kvaka",117,"KVAKA","ALD"
197,"s11.dat",11,"t117",1,"1",771,"rec","forw","LF","conc","šerpa",117,"ŠERPA","VLD"
198,"s11.dat",11,"t199",1,"3",771,"pseudorec","forw","HF","conc",NA,199,"BORDEP","ALD"
198,"s11.dat",11,"t199",1,"3",771,"pseudorec","forw","HF","conc",NA,199,"KLIPAĆ","VLD"
199,"s11.dat",11,"t141",1,"3",851,"pseudorec","backw","HF","conc",NA,141,"VODNIB","ALD"
199,"s11.dat",11,"t141",1,"3",851,"pseudorec","backw","HF","conc",NA,141,"CIMEC","VLD"
200,"s11.dat",11,"t43",0,"3",NA,"rec","backw","LF","abst","požuda",43,"ADUŽOP","ALD"
200,"s11.dat",11,"t43",0,"3",NA,"rec","backw","LF","abst","namena",43,"ANEMAN","VLD"
201,"s11.dat",11,"t14",0,"3",NA,"rec","backw","HF","abst","posao",14,"OASOP","ALD"
201,"s11.dat",11,"t14",0,"3",NA,"rec","backw","HF","abst","strah",14,"HARTS","VLD"
202,"s11.dat",11,"t188",1,"3",721,"pseudorec","forw","HF","abst",NA,188,"TENOZ","ALD"
202,"s11.dat",11,"t188",1,"3",721,"pseudorec","forw","HF","abst",NA,188,"KOKTEZ","VLD"
203,"s11.dat",11,"t175",1,"3",721,"pseudorec","backw","LF","conc",NA,175,"UDOVAL","ALD"
203,"s11.dat",11,"t175",1,"3",721,"pseudorec","backw","LF","conc",NA,175,"AKCENAŠ","VLD"
204,"s11.dat",11,"t132",1,"3",481,"pseudorec","backw","HF","abst",NA,132,"NAZER","ALD"
204,"s11.dat",11,"t132",1,"3",481,"pseudorec","backw","HF","abst",NA,132,"AVANČ","VLD"
205,"s11.dat",11,"t65",1,"1",681,"rec","forw","HF","abst","savest",65,"SAVEST","ALD"
205,"s11.dat",11,"t65",1,"1",681,"rec","forw","HF","abst","ideja",65,"IDEJA","VLD"
206,"s11.dat",11,"t203",1,"3",691,"pseudorec","forw","HF","conc",NA,203,"TAPIZ","ALD"
206,"s11.dat",11,"t203",1,"3",691,"pseudorec","forw","HF","conc",NA,203,"KONDOP","VLD"
207,"s11.dat",11,"t97",1,"1",871,"rec","forw","LF","abst","bruka",97,"BRUKA","ALD"
207,"s11.dat",11,"t97",1,"1",871,"rec","forw","LF","abst","manjak",97,"MANJAK","VLD"
208,"s11.dat",11,"t122",1,"3",891,"pseudorec","backw","HF","abst",NA,122,"PREGIT","ALD"
208,"s11.dat",11,"t122",1,"3",891,"pseudorec","backw","HF","abst",NA,122,"FETUP","VLD"
209,"s11.dat",11,"t83",1,"1",822,"rec","forw","HF","conc","klupa",83,"KLUPA","ALD"
209,"s11.dat",11,"t83",1,"1",822,"rec","forw","HF","conc","zavesa",83,"ZAVESA","VLD"
210,"s11.dat",11,"t66",1,"1",641,"rec","forw","HF","abst","period",66,"PERIOD","ALD"
210,"s11.dat",11,"t66",1,"1",641,"rec","forw","HF","abst","otpor",66,"OTPOR","VLD"
211,"s11.dat",11,"t90",1,"1",501,"rec","forw","HF","conc","grana",90,"GRANA","ALD"
211,"s11.dat",11,"t90",1,"1",501,"rec","forw","HF","conc","ptica",90,"PTICA","VLD"
212,"s11.dat",11,"t209",1,"3",1382,"pseudorec","forw","HF","conc",NA,209,"ARGOP","ALD"
212,"s11.dat",11,"t209",1,"3",1382,"pseudorec","forw","HF","conc",NA,209,"HARAK","VLD"
213,"s11.dat",11,"t179",1,"3",781,"pseudorec","backw","LF","conc",NA,179,"PETLIR","ALD"
213,"s11.dat",11,"t179",1,"3",781,"pseudorec","backw","LF","conc",NA,179,"KANTAC","VLD"
214,"s11.dat",11,"t7",0,"3",NA,"rec","backw","HF","abst","proces",7,"SECORP","ALD"
214,"s11.dat",11,"t7",0,"3",NA,"rec","backw","HF","abst","korist",7,"TSIROK","VLD"
215,"s11.dat",11,"t82",0,"3",NA,"rec","forw","HF","conc","kaput",82,"KAPUT","ALD"
215,"s11.dat",11,"t82",0,"3",NA,"rec","forw","HF","conc","klavir",82,"KLAVIR","VLD"
216,"s11.dat",11,"t147",1,"3",611,"pseudorec","backw","HF","conc",NA,147,"PATAR","ALD"
216,"s11.dat",11,"t147",1,"3",611,"pseudorec","backw","HF","conc",NA,147,"VELUT","VLD"
217,"s11.dat",11,"t86",1,"1",911,"rec","forw","HF","conc","krevet",86,"KREVET","ALD"
217,"s11.dat",11,"t86",1,"1",911,"rec","forw","HF","conc","lopta",86,"LOPTA","VLD"
218,"s11.dat",11,"t95",1,"1",971,"rec","forw","LF","abst","apsurd",95,"APSURD","ALD"
218,"s11.dat",11,"t95",1,"1",971,"rec","forw","LF","abst","opseg",95,"OPSEG","VLD"
219,"s11.dat",11,"t154",1,"3",742,"pseudorec","backw","LF","abst",NA,154,"REZOL","ALD"
219,"s11.dat",11,"t154",1,"3",742,"pseudorec","backw","LF","abst",NA,154,"SKRON","VLD"
220,"s11.dat",11,"t40",0,"3",NA,"rec","backw","LF","abst","aspekt",40,"TKEPSA","ALD"
220,"s11.dat",11,"t40",0,"3",NA,"rec","backw","LF","abst","revolt",40,"TLOVER","VLD"
221,"s11.dat",11,"t129",1,"3",721,"pseudorec","backw","HF","abst",NA,129,"AKTEF","ALD"
221,"s11.dat",11,"t129",1,"3",721,"pseudorec","backw","HF","abst",NA,129,"AFEKAL","VLD"
222,"s11.dat",11,"t208",1,"3",621,"pseudorec","forw","HF","conc",NA,208,"GREJAP","ALD"
222,"s11.dat",11,"t208",1,"3",621,"pseudorec","forw","HF","conc",NA,208,"TIKEN","VLD"
223,"s11.dat",11,"t92",1,"1",982,"rec","forw","LF","abst","epitet",92,"EPITET","ALD"
223,"s11.dat",11,"t92",1,"1",982,"rec","forw","LF","abst","intima",92,"INTIMA","VLD"
224,"s11.dat",11,"t130",1,"3",821,"pseudorec","backw","HF","abst",NA,130,"REPTIK","ALD"
224,"s11.dat",11,"t130",1,"3",821,"pseudorec","backw","HF","abst",NA,130,"POVEJ","VLD"
225,"s11.dat",11,"t207",1,"3",601,"pseudorec","forw","HF","conc",NA,207,"ZAREM","ALD"
225,"s11.dat",11,"t207",1,"3",601,"pseudorec","forw","HF","conc",NA,207,"BONTOZ","VLD"
226,"s11.dat",11,"t113",1,"1",721,"rec","forw","LF","conc","alatka",113,"ALATKA","ALD"
226,"s11.dat",11,"t113",1,"1",721,"rec","forw","LF","conc","zebra",113,"ZEBRA","VLD"
227,"s11.dat",11,"t157",1,"3",601,"pseudorec","backw","LF","abst",NA,157,"TITAČ","ALD"
227,"s11.dat",11,"t157",1,"3",601,"pseudorec","backw","LF","abst",NA,157,"ŠAPTAK","VLD"
228,"s11.dat",11,"t101",1,"1",741,"rec","forw","LF","abst","domet",101,"DOMET","ALD"
