environment	participant	block	order	trial	spelling	lexicality	response	accuracy	previous.accuracy	rt	zscore	rt.raw	previous.rt	microsec.error	unix.seconds	unix.microseconds	trial.day	trial.session	order.in.block	order.in.subblock
GC4	24	50	24875	14745	mormel	W	N	0	1	NA	NA	634	570	10	1238493682	77750	675	675	375	75
GC4	24	50	24837	901	basen	W	W	1	1	875	1.90401756723179	875	488	208	1238493619	468750	637	637	337	37
GC4	24	50	24715	10401	kapper	W	W	1	1	585	-0.160603957000768	585	636	151	1238493410	671750	515	515	215	15
GC4	24	50	24730	17383	priesters	W	W	1	1	482	-0.893900567331643	482	496	11	1238493435	640750	530	530	230	30
GC4	24	50	24835	13173	liften	W	W	1	1	503	-0.74439349143894	503	618	11	1238493616	46750	635	635	335	35
GC4	24	50	24848	14483	misbruikt	W	W	1	0	500	-0.765751645137898	500	614	11	1238493637	452750	648	648	348	48
GC4	24	50	24785	20857	sparren	W	W	1	1	863	1.81858495243596	863	727	151	1238493526	921750	585	585	285	85
GC4	24	50	24756	16883	pleit	W	W	1	1	488	-0.851184259933728	488	619	167	1238493478	562750	556	556	256	56
GC4	24	50	24744	18707	roven	W	W	1	0	537	-0.502334416184088	537	670	10	1238493457	624750	544	544	244	44
GC4	24	50	24754	23937	uitvoer	W	W	1	0	555	-0.374185493990343	555	1423	11	1238493475	359750	554	554	254	54
GC4	24	50	24846	3017	buis	W	W	1	1	468	-0.993571951260111	468	431	186	1238493634	265750	646	646	346	46
GC4	24	50	24847	11571	kombuis	W	N	0	1	NA	NA	614	468	226	1238493635	921750	647	647	347	47
GC4	24	50	24887	20179	slapen	W	W	1	1	558	-0.352827340291386	558	610	176	1238493701	624750	687	687	387	87
GC4	24	50	24957	7503	gewin	W	N	0	1	NA	NA	1173	583	11	1238493840	734750	757	757	457	57
GC4	24	50	24834	1065	beeldschoon	W	W	1	1	618	0.0743357336877648	618	587	11	1238493614	515750	634	634	334	34
GC4	24	50	24902	1329	beoogd	W	W	1	1	654	0.330633578075255	654	691	153	1238493745	593750	702	702	402	2
GC4	24	50	24956	3837	dateert	W	W	1	1	583	-0.174842726133406	583	734	10	1238493838	530750	756	756	456	56
GC4	24	50	24868	3107	buurten	W	W	1	1	692	0.601170191595384	692	548	169	1238493670	812750	668	668	368	68
GC4	24	50	24958	905	basis	W	W	1	0	604	-0.0253356502407036	604	1173	181	1238493842	359750	758	758	458	58
GC4	24	50	24839	22005	stoof	W	W	1	1	652	0.316394808942617	652	958	151	1238493623	171750	639	639	339	39
GC4	24	50	24886	23067	tikken	W	W	1	1	610	0.0173806571572114	610	496	156	1238493700	30750	686	686	386	86
GC4	24	50	24926	1027	bedstee	W	N	0	1	NA	NA	644	649	164	1238493786	93750	726	726	426	26
GC4	24	50	24927	22625	taken	W	W	1	0	528	-0.566408877280961	528	644	11	1238493787	655750	727	727	427	27
GC4	24	50	24778	22799	teilen	W	N	0	1	NA	NA	574	542	10	1238493514	827750	578	578	278	78
GC4	24	50	24955	11889	kragen	W	W	1	1	734	0.900184343380789	734	676	160	1238493836	905750	755	755	455	55
GC4	24	50	24728	333	akten	W	W	1	1	610	0.0173806571572114	610	763	165	1238493432	577750	528	528	228	28
GC4	24	50	24729	3039	bukken	W	W	1	1	496	-0.794229183403174	496	610	151	1238493434	124750	529	529	229	29
GC4	24	50	24967	15759	onyx	W	N	0	0	NA	NA	597	766	152	1238493858	327750	767	767	467	67
GC4	24	50	24852	25713	voren	W	W	1	1	923	2.24574802641511	923	990	10	1238493644	796750	652	652	352	52
GC4	24	50	24747	20713	soepel	W	W	1	1	487	-0.858303644500047	487	519	11	1238493462	359750	547	547	247	47
GC4	24	50	24760	21289	sproeten	W	W	1	1	435	-1.22851164194864	435	614	152	1238493484	921750	560	560	260	60
GC4	24	50	24971	11781	kosten	W	W	1	0	716	0.772035421187044	716	1006	11	1238493865	374750	771	771	471	71
GC4	24	50	24963	26769	wijk	W	W	1	1	581	-0.189081495266045	581	650	11	1238493851	593750	763	763	463	63
GC4	24	50	24899	28035	zweden	W	W	1	1	766	1.12800464950300	766	575	10	1238493721	593750	699	699	399	99
GC4	24	50	24939	7367	geur	W	W	1	1	552	-0.395543647689301	552	602	154	1238493808	30750	739	739	439	39
GC4	24	50	24819	27393	zegels	W	W	1	0	512	-0.680319030342068	512	860	153	1238493588	968750	619	619	319	19
GC4	24	50	24859	22401	studies	W	W	1	1	543	-0.459618108786173	543	593	158	1238493656	562750	659	659	359	59
GC4	24	50	24968	5041	duim	W	W	1	0	515	-0.65896087664311	515	597	11	1238493859	874750	768	768	468	68
GC4	24	50	24821	20477	smeet	W	N	0	1	NA	NA	710	833	168	1238493592	577750	621	621	321	21
GC4	24	50	24943	19955	shag	W	N	0	1	NA	NA	1036	724	11	1238493815	124750	743	743	443	43
GC4	24	50	24702	7365	geultjes	W	W	1	1	727	0.850348651416555	727	818	149	1238493389	124750	502	502	202	2
GC4	24	50	24865	4909	droog	W	W	1	0	482	-0.893900567331643	482	480	11	1238493665	905750	665	665	365	65
GC4	24	50	24825	1273	belles	W	N	0	1	NA	NA	638	526	145	1238493599	15750	625	625	325	25
GC4	24	50	24854	1573	betrof	W	W	1	1	621	0.0956938873867223	621	892	11	1238493648	390750	654	654	354	54
GC4	24	50	24827	21921	stoere	W	W	1	1	619	0.081455118254084	619	938	11	1238493602	624750	627	627	327	27
GC4	24	50	24989	17559	psalmen	W	W	1	1	717	0.779154805753363	717	1074	11	1238493898	155750	789	789	489	89
GC4	24	50	24818	429	alzo	W	N	0	1	NA	NA	860	558	158	1238493587	421750	618	618	318	18
GC4	24	50	24737	2757	briefje	W	W	1	1	418	-1.34954117957607	418	612	11	1238493446	624750	537	537	237	37
GC4	24	50	24966	25417	voertje	W	N	0	1	NA	NA	766	592	147	1238493856	702750	766	766	466	66
GC4	24	50	24832	2923	bruikbaar	W	W	1	1	538	-0.495215031617769	538	588	166	1238493611	249750	632	632	332	32
GC4	24	50	24793	11533	kogels	W	W	1	1	508	-0.708796568607344	508	490	11	1238493540	452750	593	593	293	93
GC4	24	50	24874	16481	perceel	W	W	1	1	570	-0.267394725495556	570	654	169	1238493680	405750	674	674	374	74
GC4	24	50	24996	21151	spookhuis	W	W	1	1	NA	3.00752217501126	1030	567	165	1238493910	93750	796	796	496	96
GC4	24	50	24755	5763	fauteuils	W	W	1	1	619	0.081455118254084	619	555	11	1238493477	15750	555	555	255	55
GC4	24	50	24877	1107	begeeft	W	W	1	1	612	0.0316194262898498	612	598	11	1238493685	359750	677	677	377	77
GC4	24	50	24959	17983	redt	W	W	1	1	618	0.0743357336877648	618	604	11	1238493844	15750	759	759	459	59
GC4	24	50	24987	6323	gaai	W	W	1	1	579	-0.203320264398683	579	782	11	1238493894	280750	787	787	487	87
GC4	24	50	24719	17707	raadzaam	W	W	1	1	748	0.999855727309257	748	639	11	1238493417	484750	519	519	219	19
GC4	24	50	24842	7119	gering	W	W	1	1	593	-0.103648880470215	593	646	10	1238493628	124750	642	642	342	42
GC4	24	50	24937	13571	luchtig	W	W	1	1	571	-0.260275340929236	571	805	158	1238493804	827750	737	737	437	37
GC4	24	50	24911	25785	vragend	W	W	1	1	543	-0.459618108786173	543	661	162	1238493760	843750	711	711	411	11
GC4	24	50	24979	8753	heden	W	W	1	1	761	1.09240772667141	761	787	152	1238493880	515750	779	779	479	79
GC4	24	50	25006	20057	sjaals	W	W	1	1	622	0.102813271953041	622	476	152	1238493965	171750	806	806	6	6
GC4	24	50	25007	21261	sprekers	W	W	1	1	507	-0.715915953173663	507	622	153	1238493966	702750	807	807	7	7
GC4	24	50	25008	14273	mesthoop	W	W	1	1	557	-0.359946724857705	557	507	144	1238493968	312750	808	808	8	8
GC4	24	50	24889	6171	franken	W	W	1	1	585	-0.160603957000768	585	670	10	1238493704	952750	689	689	389	89
GC4	24	50	24849	14899	muziek	W	W	1	1	486	-0.865423029066366	486	500	161	1238493638	968750	649	649	349	49
GC4	24	50	24890	17237	pot	W	W	1	1	456	-1.07900456605594	456	585	11	1238493706	437750	690	690	390	90
GC4	24	50	24851	3275	cheque	W	W	1	0	NA	2.7227467923585	990	792	160	1238493642	827750	651	651	351	51
GC4	24	50	24893	4793	dreun	W	W	1	1	681	0.522856961365873	681	536	11	1238493711	374750	693	693	393	93
GC4	24	50	24732	2941	brullen	W	W	1	1	438	-1.20715348824969	438	483	11	1238493438	624750	532	532	232	32
GC4	24	50	24774	23679	trust	W	W	1	0	NA	3.24958125026612	1064	635	165	1238493508	359750	574	574	274	74
GC4	24	50	25003	4629	dorpsplein	W	N	0	1	NA	NA	520	485	174	1238493960	468750	803	803	3	3
GC4	24	50	24735	17481	profeet	W	W	1	1	498	-0.779990414270536	498	581	10	1238493443	530750	535	535	235	35
GC4	24	50	24750	22749	teams	W	W	1	1	536	-0.509453800750407	536	903	11	1238493467	499750	550	550	250	50
GC4	24	50	24898	9871	intact	W	W	1	1	575	-0.231797802663960	575	894	11	1238493719	796750	698	698	398	98
GC4	24	50	25020	12915	lekker	W	W	1	1	NA	3.14279048177133	1049	820	148	1238493988	640750	820	820	20	20
GC4	24	50	24941	18247	ridder	W	W	1	1	582	-0.181962110699725	582	600	11	1238493811	280750	741	741	441	41
GC4	24	50	24861	2661	brandjes	W	W	1	1	545	-0.445379339653535	545	495	159	1238493659	687750	661	661	361	61
GC4	24	50	24983	21197	spot	W	W	1	1	526	-0.580647646413599	526	843	158	1238493887	265750	783	783	483	83
GC4	24	50	24903	12599	lancé	W	N	0	1	NA	NA	905	654	10	1238493747	530750	703	703	403	3
GC4	24	50	24864	397	alras	W	N	0	1	NA	NA	480	511	157	1238493664	390750	664	664	364	64
GC4	24	50	24986	6209	fresco's	W	W	1	1	782	1.24191480256411	782	758	11	1238493892	671750	786	786	486	86
GC4	24	50	24906	2101	blokker	W	W	1	1	741	0.950020035345023	741	599	10	1238493752	593750	706	706	406	6
GC4	24	50	25028	20089	ski's	W	W	1	1	506	-0.723035337739983	506	506	11	1238494001	890750	828	828	28	28
GC4	24	50	24908	4101	dichter	W	W	1	1	538	-0.495215031617769	538	622	164	1238493755	827750	708	708	408	8
GC4	24	50	24869	20887	spectra	W	N	0	1	NA	NA	477	692	10	1238493672	327750	669	669	369	69
GC4	24	50	24897	2833	broekspijp	W	W	1	1	894	2.03928587399186	894	692	10	1238493718	171750	697	697	397	97
GC4	24	50	25032	4357	doelwit	W	W	1	1	524	-0.594886415546237	524	591	11	1238494008	171750	832	832	32	32
GC4	24	50	24872	17873	rat	W	W	1	1	475	-0.943736259295877	475	574	10	1238493677	124750	672	672	372	72
GC4	24	50	24954	10949	klauw	W	W	1	1	676	0.487260038534277	676	898	184	1238493835	140750	754	754	454	54
GC4	24	50	25035	24377	verdraaid	W	N	0	1	NA	NA	587	690	67	1238494012	999750	835	835	35	35
GC4	24	50	25036	10383	kapel	W	W	1	0	586	-0.153484572434449	586	587	10	1238494014	609750	836	836	36	36
GC4	24	50	24916	18263	riempjes	W	W	1	1	642	0.245200963279425	642	829	10	1238493769	171750	716	716	416	16
GC4	24	50	24796	21191	sportlui	W	W	1	1	547	-0.431140570520896	547	515	11	1238493545	452750	596	596	296	96
GC4	24	50	24918	11201	kloppend	W	W	1	1	553	-0.388424263122981	553	686	10	1238493772	484750	718	718	418	18
GC4	24	50	24960	13787	maatschap	W	W	1	1	NA	6.5458563044719	1527	618	158	1238493846	577750	760	760	460	60
GC4	24	50	24920	19133	schatte	W	W	1	1	533	-0.530811954449365	533	616	11	1238493775	702750	720	720	420	20
GC4	24	50	25002	19025	schaal	W	W	1	1	485	-0.872542413632685	485	700	153	1238493958	921750	802	802	2	2
GC4	24	50	24922	307	aha	W	W	1	1	676	0.487260038534277	676	566	11	1238493778	999750	722	722	422	22
GC4	24	50	24749	27131	wrijving	W	W	1	1	903	2.10336033508873	903	618	11	1238493465	937750	549	549	249	49
GC4	24	50	24764	18827	rumoer	W	W	1	0	536	-0.509453800750407	536	704	11	1238493491	609750	564	564	264	64
GC4	24	50	24925	21193	sportman	W	W	1	1	649	0.295036655243659	649	753	11	1238493784	421750	725	725	425	25
GC4	24	50	25047	16723	plaagde	W	W	1	1	472	-0.965094412994834	472	552	11	1238494032	718750	847	847	47	47
GC4	24	50	25048	16191	pap	W	W	1	1	507	-0.715915953173663	507	472	11	1238494034	249750	848	848	48	48
GC4	24	50	24969	5049	duims	W	N	0	1	NA	NA	676	515	11	1238493861	593750	769	769	469	69
GC4	24	50	25010	16205	papjes	W	W	1	1	652	0.316394808942617	652	508	175	1238493971	562750	810	810	10	10
GC4	24	50	24930	10815	kin	W	W	1	1	628	0.145529579350957	628	781	164	1238493792	812750	730	730	430	30
GC4	24	50	25012	24169	vatte	W	W	1	1	516	-0.651841492076791	516	664	11	1238493974	796750	812	812	12	12
GC4	24	50	24973	16633	pijtjes	W	N	0	1	NA	NA	722	613	11	1238493868	780750	773	773	473	73
GC4	24	50	25014	2087	bloesem	W	W	1	1	533	-0.530811954449365	533	533	11	1238493977	937750	814	814	14	14
GC4	24	50	24975	3859	dealers	W	W	1	1	759	1.07816895753877	759	1051	157	1238493872	655750	775	775	475	75
GC4	24	50	25016	14101	meeste	W	W	1	1	646	0.273678501544702	646	550	152	1238493981	202750	816	816	16	16
GC4	24	50	25017	19449	schoentjes	W	W	1	1	833	1.60500341544639	833	646	11	1238493983	77750	817	817	17	17
GC4	24	50	25058	6391	gamma	W	W	1	1	603	-0.0324550348070228	603	605	11	1238494050	546750	858	858	58	58
GC4	24	50	24817	9323	holtes	W	W	1	1	558	-0.352827340291386	558	492	11	1238493585	515750	617	617	317	17
GC4	24	50	25060	12063	kritisch	W	W	1	1	542	-0.466737493352492	542	825	11	1238494053	984750	860	860	60	60
GC4	24	50	24940	12039	krijt	W	W	1	1	600	-0.0538131885059803	600	552	147	1238493809	671750	740	740	440	40
GC4	24	50	25062	26445	wekt	W	W	1	1	575	-0.231797802663960	575	509	10	1238494057	140750	862	862	62	62
GC4	24	50	25023	15581	onder	W	W	1	1	506	-0.723035337739983	506	437	157	1238493993	218750	823	823	23	23
GC4	24	50	25064	5641	euvel	W	W	1	1	556	-0.367066109424024	556	590	156	1238494060	374750	864	864	64	64
GC4	24	50	24944	12065	kroeg	W	W	1	0	617	0.0672163491214456	617	1036	158	1238493816	765750	744	744	444	44
GC4	24	50	24945	11817	kous	W	W	1	1	630	0.159768348483595	630	617	176	1238493818	437750	745	745	445	45
GC4	24	50	24946	15731	ontvoerd	W	W	1	1	531	-0.545050723582003	531	630	69	1238493819	999750	746	746	446	46
GC4	24	50	24947	17775	radjes	W	N	0	1	NA	NA	1107	531	11	1238493822	140750	747	747	447	47
GC4	24	50	24705	17655	pure	W	W	1	1	533	-0.530811954449365	533	649	180	1238493394	140750	505	505	205	5
GC4	24	50	24706	11735	korfjes	W	W	1	1	629	0.152648963917276	629	533	11	1238493395	796750	506	506	206	6
GC4	24	50	25071	6583	gedraagt	W	W	1	1	697	0.63676711442698	697	553	157	1238494071	640750	871	871	71	71
GC4	24	50	24951	1435	beschreef	W	W	1	0	734	0.900184343380789	734	859	10	1238493829	390750	751	751	451	51
GC4	24	50	24912	7031	genot	W	W	1	1	543	-0.459618108786173	543	543	10	1238493762	421750	712	712	412	12
GC4	24	50	24913	4331	doden	W	W	1	1	575	-0.231797802663960	575	543	161	1238493764	30750	713	713	413	13
GC4	24	50	24711	11513	koetshuis	W	N	0	1	NA	NA	956	573	156	1238493404	265750	511	511	211	11
GC4	24	50	25076	1061	beeldplaat	W	W	1	1	766	1.12800464950300	766	492	155	1238494079	874750	876	876	76	76
GC4	24	50	25077	10463	kaste	W	N	0	1	NA	NA	981	766	146	1238494081	890750	877	877	77	77
GC4	24	50	24714	1771	bieten	W	W	1	1	636	0.20248465588151	636	557	158	1238493409	62750	514	514	214	14
GC4	24	50	25079	4595	doosje	W	W	1	1	510	-0.694557799474706	510	660	173	1238494085	140750	879	879	79	79
GC4	24	50	25080	2217	boeg	W	N	0	1	NA	NA	479	510	156	1238494086	655750	880	880	80	80
GC4	24	50	25081	22795	tehuis	W	N	0	0	NA	NA	498	479	11	1238494088	187750	881	881	81	81
GC4	24	50	24921	20873	spatte	W	W	1	1	566	-0.295872263760832	566	533	11	1238493777	296750	721	721	421	21
GC4	24	50	25083	11629	kooitje	W	W	1	1	630	0.159768348483595	630	484	11	1238494091	374750	883	883	83	83
GC4	24	50	25084	16251	parool	W	W	1	1	451	-1.11460148888754	451	630	163	1238494092	859750	884	884	84	84
GC4	24	50	24844	6949	gelost	W	W	1	1	559	-0.345707955725066	559	527	157	1238493631	296750	644	644	344	44
GC4	24	50	24965	24187	veegde	W	W	1	1	592	-0.110768265036534	592	627	11	1238493854	890750	765	765	465	65
GC4	24	50	25087	25517	volop	W	W	1	1	575	-0.231797802663960	575	744	10	1238494098	218750	887	887	87	87
GC4	24	50	24724	11219	klucht	W	W	1	1	570	-0.267394725495556	570	505	10	1238493426	30750	524	524	224	24
GC4	24	50	24725	24171	vatten	W	W	1	1	441	-1.18579533455073	441	570	158	1238493427	499750	525	525	225	25
GC4	24	50	24726	12459	la	W	W	1	1	590	-0.125007034169172	590	441	155	1238493429	124750	526	526	226	26
GC4	24	50	24970	4639	doses	W	N	0	0	NA	NA	1006	676	10	1238493863	640750	770	770	470	70
GC4	24	50	25092	20849	spanning	W	W	1	1	538	-0.495215031617769	538	554	148	1238494106	609750	892	892	92	92
GC4	24	50	24771	21899	stocks	W	N	0	1	NA	NA	624	445	10	1238493502	952750	571	571	271	71
GC4	24	50	25094	18823	rulle	W	N	0	1	NA	NA	693	667	155	1238494110	30750	894	894	94	94
GC4	24	50	24731	24083	valkuil	W	W	1	1	483	-0.886781182765324	483	482	70	1238493437	155750	531	531	231	31
GC4	24	50	25096	3947	deksels	W	W	1	1	569	-0.274514110061875	569	720	11	1238494113	390750	896	896	96	96
GC4	24	50	24855	14159	melk	W	W	1	1	475	-0.943736259295877	475	621	11	1238493649	890750	655	655	355	55
GC4	24	50	24856	4901	dronk	W	W	1	1	685	0.551334499631149	685	475	11	1238493651	624750	656	656	356	56
GC4	24	50	25099	22835	tellen	W	W	1	1	603	-0.0324550348070228	603	723	225	1238494118	499750	899	899	99	99
GC4	24	50	24736	5879	filets	W	W	1	1	612	0.0316194262898498	612	498	11	1238493445	171750	536	536	236	36
GC4	24	50	25101	7595	gieten	W	W	1	1	602	-0.039574419373342	602	697	11	1238494129	968750	901	901	101	1
GC4	24	50	24981	28075	zwellen	W	W	1	1	621	0.0956938873867223	621	608	11	1238493883	827750	781	781	481	81
GC4	24	50	25063	6141	fraai	W	W	1	1	590	-0.125007034169172	590	575	155	1238494058	780750	863	863	63	63
GC4	24	50	25104	25145	vlak	W	W	1	1	527	-0.57352826184728	527	759	151	1238494134	921750	904	904	104	4
GC4	24	50	24863	1729	bidden	W	W	1	1	511	-0.687438414908387	511	577	177	1238493662	874750	663	663	363	63
GC4	24	50	24985	193	achttien	W	W	1	1	758	1.07104957297245	758	750	10	1238493890	843750	785	785	485	85
GC4	24	50	25107	9535	houdend	W	W	1	1	497	-0.787109798836855	497	513	160	1238494139	546750	907	907	107	7
GC4	24	50	25108	7291	gestraft	W	W	1	1	563	-0.31723041745979	563	497	11	1238494141	155750	908	908	108	8
GC4	24	50	24745	21167	spoorslags	W	N	0	1	NA	NA	634	537	146	1238493459	280750	545	545	245	45
GC4	24	50	25110	18553	rolstoel	W	W	1	1	546	-0.438259955087216	546	563	10	1238494144	359750	910	910	110	10
GC4	24	50	25111	8911	helmpjes	W	W	1	1	529	-0.559289492714642	529	546	148	1238494145	921750	911	911	111	11
GC4	24	50	24991	5987	flikker	W	W	1	1	542	-0.466737493352492	542	725	11	1238493901	499750	791	791	491	91
GC4	24	50	25113	12225	kudde	W	W	1	1	555	-0.374185493990343	555	722	152	1238494149	265750	913	913	113	13
GC4	24	50	24710	26001	waagde	W	W	1	1	573	-0.246036571796598	573	592	11	1238493402	265750	510	510	210	10
GC4	24	50	24752	6329	gaaitjes	W	N	0	1	NA	NA	661	1065	11	1238493471	296750	552	552	252	52
GC4	24	50	25116	18511	rogge	W	N	0	1	NA	NA	507	589	11	1238494153	952750	916	916	116	16
GC4	24	50	24753	8297	grootten	W	N	0	0	NA	NA	1423	661	11	1238493473	749750	553	553	253	53
GC4	24	50	25118	9989	japans	W	W	1	1	508	-0.708796568607344	508	524	11	1238494157	62750	918	918	118	18
GC4	24	50	25119	8065	greppels	W	N	0	1	NA	NA	958	508	11	1238494159	62750	919	919	119	19
GC4	24	50	25120	11139	klip	W	N	0	0	NA	NA	637	958	11	1238494160	749750	920	920	120	20
GC4	24	50	25121	11449	koeken	W	W	1	0	794	1.32734741735994	794	637	162	1238494162	577750	921	921	121	21
GC4	24	50	25082	4513	doofde	W	W	1	0	484	-0.879661798199004	484	498	176	1238494089	718750	882	882	82	82
GC4	24	50	24759	8663	harems	W	W	1	1	614	0.0458581954224881	614	617	11	1238493483	452750	559	559	259	59
GC4	24	50	25124	17385	prietpraat	W	W	1	1	646	0.273678501544702	646	750	157	1238494167	655750	924	924	124	24
GC4	24	50	24924	26999	wonder	W	W	1	1	753	1.03545265014085	753	895	149	1238493782	734750	724	724	424	24
GC4	24	50	24762	15885	opgaaf	W	N	0	1	NA	NA	693	616	11	1238493488	296750	562	562	262	62
GC4	24	50	24763	14367	mijltje	W	N	0	0	NA	NA	704	693	11	1238493490	46750	563	563	263	63
GC4	24	50	25128	17309	preekjes	W	W	1	1	569	-0.274514110061875	569	553	11	1238494174	218750	928	928	128	28
GC4	24	50	25129	27151	wuifden	W	W	1	1	711	0.736438498355448	711	569	10	1238494175	952750	929	929	129	29
GC4	24	50	24766	12535	lade	W	W	1	1	438	-1.20715348824969	438	617	10	1238493494	734750	566	566	266	66
GC4	24	50	25131	13171	lift	W	W	1	1	548	-0.424021185954577	548	881	301	1238494179	468750	931	931	131	31
GC4	24	50	25011	2541	bout	W	W	1	1	664	0.401827423738447	664	652	11	1238493973	249750	811	811	11	11
GC4	24	50	25093	17229	poster	W	W	1	1	667	0.423185577437404	667	538	11	1238494108	296750	893	893	93	93
GC4	24	50	25013	327	akkers	W	W	1	1	533	-0.530811954449365	533	516	160	1238493976	374750	813	813	13	13
GC4	24	50	25135	5563	eruit	W	W	1	1	661	0.380469270039489	661	683	10	1238494186	249750	935	935	135	35
GC4	24	50	25015	1901	blaas	W	W	1	1	550	-0.409782416821939	550	533	10	1238493979	515750	815	815	15	15
GC4	24	50	25137	22775	teen	W	W	1	1	496	-0.794229183403174	496	544	11	1238494189	359750	937	937	137	37
GC4	24	50	25138	23657	trucje	W	W	1	1	721	0.80763234401864	721	496	11	1238494191	140750	938	938	138	38
GC4	24	50	25018	7695	gletsjer	W	W	1	1	598	-0.0680519576386187	598	833	10	1238493984	702750	818	818	18	18
GC4	24	50	24776	21969	stolp	W	N	0	1	NA	NA	658	546	11	1238493511	640750	576	576	276	76
GC4	24	50	24777	23621	tros	W	W	1	0	542	-0.466737493352492	542	658	160	1238493513	218750	577	577	277	77
GC4	24	50	25142	14009	mat	W	W	1	1	586	-0.153484572434449	586	503	217	1238494197	515750	942	942	142	42
GC4	24	50	24982	7293	gestrand	W	W	1	1	843	1.67619726110958	843	621	161	1238493885	687750	782	782	482	82
GC4	24	50	25144	16361	pauwtjes	W	W	1	1	921	2.23150925728247	921	503	11	1238494200	999750	944	944	144	44
GC4	24	50	24781	12111	kroontje	W	W	1	1	590	-0.125007034169172	590	792	157	1238493519	968750	581	581	281	81
GC4	24	50	25146	9797	impuls	W	W	1	1	603	-0.0324550348070228	603	555	155	1238494204	218750	946	946	146	46
GC4	24	50	24783	10591	kennel	W	N	0	1	NA	NA	584	619	150	1238493523	265750	583	583	283	83
GC4	24	50	25027	27563	zieltje	W	W	1	1	506	-0.723035337739983	506	554	10	1238494000	327750	827	827	27	27
GC4	24	50	25149	7477	gewei	W	N	0	1	NA	NA	569	569	11	1238494208	968750	949	949	149	49
GC4	24	50	25029	16053	paard	W	W	1	1	460	-1.05052702779066	460	506	10	1238494003	390750	829	829	29	29
GC4	24	50	24909	12119	krop	W	N	0	1	NA	NA	682	538	221	1238493757	562750	709	709	409	9
