"SubID","Exposure","List","Trial","DMDX","Item","OrthographicStatus","VisualOverlap","Acc","RT"
"848",67,"4",53,"43206","06","Consonant String","High",1,903.29
"848",67,"4",54,"42204","04","Pseudo-Word","High",1,774.85
"848",67,"4",55,"43137","37","Consonant String","Low",1,1433.76
"848",67,"4",56,"43212","12","Consonant String","High",1,771.02
"848",67,"4",58,"41228","28","Word","High",1,623.9
"848",67,"4",59,"42214","14","Pseudo-Word","High",1,514.77
"848",67,"4",60,"41204","04","Word","High",1,521.62
"848",67,"4",61,"43133","33","Consonant String","Low",1,821.5
"848",67,"4",62,"42212","12","Pseudo-Word","High",1,622.39
"848",67,"4",63,"42226","26","Pseudo-Word","High",1,790.26
"848",67,"4",64,"41244","44","Word","High",1,655.48
"848",67,"4",65,"41129","29","Word","Low",1,548.02
"848",67,"4",66,"41111","11","Word","Low",1,581.55
"848",67,"4",67,"42236","36","Pseudo-Word","High",1,568.75
"848",67,"4",69,"42101","01","Pseudo-Word","Low",1,1246.64
"848",67,"4",70,"42141","41","Pseudo-Word","Low",1,573.21
"848",67,"4",71,"41216","16","Word","High",1,1098.1
"848",67,"4",72,"41101","01","Word","Low",1,1825.71
"848",67,"4",73,"43119","19","Consonant String","Low",1,634.99
"848",67,"4",74,"42131","31","Pseudo-Word","Low",1,571.19
"848",67,"4",75,"42228","28","Pseudo-Word","High",1,599.06
"848",67,"4",76,"41115","15","Word","Low",1,596.59
"848",67,"4",77,"42230","30","Pseudo-Word","High",1,550.13
"848",67,"4",78,"41135","35","Word","Low",1,621.66
"848",67,"4",80,"43101","01","Consonant String","Low",0,-879.54
"848",67,"4",81,"42244","44","Pseudo-Word","High",1,714.76
"848",67,"4",82,"43228","28","Consonant String","High",1,1085.67
"848",67,"4",83,"41137","37","Word","Low",1,590.9
"848",67,"4",84,"42246","46","Pseudo-Word","High",1,707.1
"848",67,"4",85,"42147","47","Pseudo-Word","Low",1,835.66
"848",67,"4",86,"42238","38","Pseudo-Word","High",1,1042.88
"848",67,"4",87,"43105","05","Consonant String","Low",1,1274.47
"848",67,"4",88,"41210","10","Word","High",1,746.42
"848",67,"4",89,"43216","16","Consonant String","High",0,-2737.02
"848",67,"4",91,"42137","37","Pseudo-Word","Low",1,569.34
"848",67,"4",92,"43210","10","Consonant String","High",1,1002.22
"848",67,"4",93,"43135","35","Consonant String","Low",1,848.79
"848",67,"4",94,"41246","46","Word","High",1,579.34
"848",67,"4",95,"43115","15","Consonant String","Low",1,1258.57
"848",67,"4",96,"43238","38","Consonant String","High",1,1082.16
"848",67,"4",97,"42224","24","Pseudo-Word","High",1,1085.4
"848",67,"4",98,"42129","29","Pseudo-Word","Low",1,705.64
"848",67,"4",99,"43129","29","Consonant String","Low",1,791.2
"848",67,"4",100,"41133","33","Word","Low",1,678.74
"848",67,"4",102,"43244","44","Consonant String","High",1,804.96
"848",67,"4",103,"41125","25","Word","Low",1,612.51
"848",67,"4",104,"43139","39","Consonant String","Low",1,695.38
"848",67,"4",105,"43111","11","Consonant String","Low",1,1171.94
"848",67,"4",106,"43234","34","Consonant String","High",1,552.84
"848",67,"4",107,"43103","03","Consonant String","Low",1,606.37
"848",67,"4",108,"41107","07","Word","Low",1,713.92
"848",67,"4",109,"41226","26","Word","High",1,637.79
"848",67,"4",110,"42115","15","Pseudo-Word","Low",0,-715
"848",67,"4",111,"42210","10","Pseudo-Word","High",1,681.88
"848",67,"4",113,"43123","23","Consonant String","Low",1,632.1
"848",67,"4",114,"42123","23","Pseudo-Word","Low",0,-795.31
"848",67,"4",115,"42220","20","Pseudo-Word","High",1,843.86
"848",67,"4",116,"41143","43","Word","Low",1,552.64
"848",67,"4",117,"41240","40","Word","High",1,600.19
"848",67,"4",118,"42113","13","Pseudo-Word","Low",0,-1238.74
"848",67,"4",119,"42107","07","Pseudo-Word","Low",1,611.97
"848",67,"4",120,"43214","14","Consonant String","High",0,-675.83
"848",67,"4",121,"43240","40","Consonant String","High",0,-845.07
"848",67,"4",122,"43226","26","Consonant String","High",0,-1291.65
"848",67,"4",124,"42216","16","Pseudo-Word","High",1,739.23
"848",67,"4",125,"42240","40","Pseudo-Word","High",1,614.43
"848",67,"4",126,"43236","36","Consonant String","High",0,-884.32
"848",67,"4",127,"43121","21","Consonant String","Low",1,857.55
"848",67,"4",128,"42242","42","Pseudo-Word","High",1,841.1
"848",67,"4",129,"43143","43","Consonant String","Low",1,696.66
"848",67,"4",130,"43208","08","Consonant String","High",1,665.2
"848",67,"4",131,"41238","38","Word","High",1,563.07
"848",67,"4",132,"43131","31","Consonant String","Low",0,-796.96
"848",67,"4",133,"42117","17","Pseudo-Word","Low",1,618.5
"848",67,"4",135,"43145","45","Consonant String","Low",1,605.37
"848",67,"4",136,"41212","12","Word","High",1,553.91
"848",67,"4",137,"42127","27","Pseudo-Word","Low",1,590.44
"848",67,"4",138,"43127","27","Consonant String","Low",0,-689.64
"848",67,"4",139,"43218","18","Consonant String","High",1,621.85
"848",67,"4",140,"41131","31","Word","Low",1,496.72
"848",67,"4",141,"43117","17","Consonant String","Low",0,-562.24
"848",67,"4",142,"42222","22","Pseudo-Word","High",1,612.11
"848",67,"4",143,"43248","48","Consonant String","High",1,589.99
"848",67,"4",144,"43204","04","Consonant String","High",1,573.19
"848",67,"4",3,"42218","18","Pseudo-Word","High",1,704.06
"848",67,"4",4,"41236","36","Word","High",1,574.6
"848",67,"4",5,"42125","25","Pseudo-Word","Low",1,689.47
"848",67,"4",6,"43230","30","Consonant String","High",0,-765.68
"848",67,"4",7,"41206","06","Word","High",1,830.57
"848",67,"4",8,"41141","41","Word","Low",1,979.8
"848",67,"4",9,"43109","09","Consonant String","Low",1,648.02
"848",67,"4",10,"42139","39","Pseudo-Word","Low",1,634.57
"848",67,"4",11,"41103","03","Word","Low",1,573.78
"848",67,"4",12,"42111","11","Pseudo-Word","Low",1,600.64
"848",67,"4",14,"41224","24","Word","High",1,584.18
"848",67,"4",15,"41127","27","Word","Low",1,540.37
"848",67,"4",16,"42234","34","Pseudo-Word","High",1,559.57
"848",67,"4",17,"43107","07","Consonant String","Low",1,497.44
"848",67,"4",18,"42248","48","Pseudo-Word","High",1,513.97
"848",67,"4",19,"43147","47","Consonant String","Low",1,581.82
"848",67,"4",20,"43232","32","Consonant String","High",1,578.03
"848",67,"4",21,"42135","35","Pseudo-Word","Low",1,556.21
"848",67,"4",22,"41147","47","Word","Low",1,470.75
"848",67,"4",23,"42232","32","Pseudo-Word","High",1,527.61
"848",67,"4",25,"41208","08","Word","High",1,558.81
"848",67,"4",26,"42105","05","Pseudo-Word","Low",1,597.69
"848",67,"4",27,"41105","05","Word","Low",1,543.21
"848",67,"4",28,"43222","22","Consonant String","High",0,-571.74
"848",67,"4",29,"41117","17","Word","Low",1,593.62
"848",67,"4",30,"43113","13","Consonant String","Low",1,837.16
"848",67,"4",31,"41202","02","Word","High",0,-923.38
"848",67,"4",32,"41121","21","Word","Low",1,579.27
"848",67,"4",33,"41214","14","Word","High",1,621.48
"848",67,"4",34,"42145","45","Pseudo-Word","Low",1,871.36
"848",67,"4",36,"41145","45","Word","Low",1,820.25
"848",67,"4",37,"42109","09","Pseudo-Word","Low",1,585.13
"848",67,"4",38,"41230","30","Word","High",1,548.33
"848",67,"4",39,"43202","02","Consonant String","High",1,2280.93
"848",67,"4",40,"42202","02","Pseudo-Word","High",1,884.24
"848",67,"4",41,"41139","39","Word","Low",1,596.46
"848",67,"4",42,"43141","41","Consonant String","Low",1,997.01
"848",67,"4",43,"42143","43","Pseudo-Word","Low",1,652.57
"848",67,"4",44,"42121","21","Pseudo-Word","Low",1,772.12
"848",67,"4",45,"41218","18","Word","High",1,718
"848",67,"4",47,"41232","32","Word","High",1,566.87
"848",67,"4",48,"42206","06","Pseudo-Word","High",0,-735.75
"848",67,"4",49,"43220","20","Consonant String","High",0,-731.96
"848",67,"4",50,"43125","25","Consonant String","Low",1,708.17
"848",67,"4",51,"42119","19","Pseudo-Word","Low",0,-946.73
"849",33,"1",1,"11128","28","Word","Low",0,-947.35
"849",33,"1",57,"12221","21","Pseudo-Word","High",0,-905.26
"849",33,"1",68,"13201","01","Consonant String","High",1,847.15
"849",33,"1",79,"12235","35","Pseudo-Word","High",1,765.04
"849",33,"1",90,"12223","23","Pseudo-Word","High",0,-736.25
"849",33,"1",101,"13130","30","Consonant String","Low",0,-1007.8
"849",33,"1",112,"13225","25","Consonant String","High",0,-1034.03
"849",33,"1",123,"12201","01","Pseudo-Word","High",1,957.6
"849",33,"1",134,"11132","32","Word","Low",1,844.51
"849",33,"1",2,"11102","02","Word","Low",1,780.4
"849",33,"1",13,"11225","25","Word","High",1,781.95
"849",33,"1",24,"11118","18","Word","Low",1,841.5
"849",33,"1",35,"11114","14","Word","Low",1,741.38
"849",33,"1",46,"12136","36","Pseudo-Word","Low",1,1118.29
"849",33,"1",52,"13223","23","Consonant String","High",1,779.51
"849",33,"1",53,"13239","39","Consonant String","High",0,-773.07
"849",33,"1",54,"12247","47","Pseudo-Word","High",1,833.28
"849",33,"1",55,"11142","42","Word","Low",1,754.84
"849",33,"1",56,"13213","13","Consonant String","High",1,829.72
"849",33,"1",58,"13148","48","Consonant String","Low",1,724.26
"849",33,"1",59,"12205","05","Pseudo-Word","High",1,1190.5
"849",33,"1",60,"11207","07","Word","High",1,711.08
"849",33,"1",61,"12203","03","Pseudo-Word","High",1,680.28
"849",33,"1",62,"11104","04","Word","Low",1,804.82
"849",33,"1",63,"12144","44","Pseudo-Word","Low",1,839.71
"849",33,"1",64,"11136","36","Word","Low",1,675.26
"849",33,"1",65,"13140","40","Consonant String","Low",1,1115.81
"849",33,"1",66,"12241","41","Pseudo-Word","High",1,972.06
"849",33,"1",67,"12102","02","Pseudo-Word","Low",1,1019.29
"849",33,"1",69,"11219","19","Word","High",0,-1835.56
"849",33,"1",70,"11140","40","Word","Low",1,875.18
"849",33,"1",71,"13209","09","Consonant String","High",1,917.73
"849",33,"1",72,"11110","10","Word","Low",1,741.96
"849",33,"1",73,"12233","33","Pseudo-Word","High",1,802.84
"849",33,"1",74,"13243","43","Consonant String","High",0,-805.72
"849",33,"1",75,"11241","41","Word","High",0,-867.61
"849",33,"1",76,"13207","07","Consonant String","High",1,678.83
"849",33,"1",77,"11223","23","Word","High",1,1412.4
"849",33,"1",78,"12114","14","Pseudo-Word","Low",1,888.65
"849",33,"1",80,"12118","18","Pseudo-Word","Low",0,-1190.22
"849",33,"1",81,"12245","45","Pseudo-Word","High",1,1066.81
"849",33,"1",82,"11201","01","Word","High",1,908.05
"849",33,"1",83,"11211","11","Word","High",1,1032.28
"849",33,"1",84,"13235","35","Consonant String","High",0,-1600.88
"849",33,"1",85,"13245","45","Consonant String","High",0,-1095.82
"849",33,"1",86,"11243","43","Word","High",1,1143.73
"849",33,"1",87,"13229","29","Consonant String","High",0,-673.64
"849",33,"1",88,"13116","16","Consonant String","Low",0,-893.85
"849",33,"1",89,"13104","04","Consonant String","Low",1,871.74
"849",33,"1",91,"13122","22","Consonant String","Low",1,939.97
"849",33,"1",92,"12207","07","Pseudo-Word","High",1,799.52
"849",33,"1",93,"12243","43","Pseudo-Word","High",0,-985.42
"849",33,"1",94,"11237","37","Word","High",1,935.99
"849",33,"1",95,"13128","28","Consonant String","Low",0,-889.55
"849",33,"1",96,"11148","48","Word","Low",1,730.11
"849",33,"1",97,"12124","24","Pseudo-Word","Low",0,-1115.67
"849",33,"1",98,"13134","34","Consonant String","Low",1,751.9
"849",33,"1",99,"12237","37","Pseudo-Word","High",1,981.8
"849",33,"1",100,"13146","46","Consonant String","Low",1,811.35
"849",33,"1",102,"11138","38","Word","Low",1,987.57
"849",33,"1",103,"12132","32","Pseudo-Word","Low",0,-859.15
"849",33,"1",104,"11233","33","Word","High",1,537.36
"849",33,"1",105,"12106","06","Pseudo-Word","Low",1,886.89
"849",33,"1",106,"12146","46","Pseudo-Word","Low",1,833.45
"849",33,"1",107,"12213","13","Pseudo-Word","High",1,949.01
"849",33,"1",108,"13118","18","Consonant String","Low",0,-730.9
"849",33,"1",109,"12140","40","Pseudo-Word","Low",1,647.45
"849",33,"1",110,"11227","27","Word","High",1,776.31
"849",33,"1",111,"11245","45","Word","High",0,-1301.88
"849",33,"1",113,"12126","26","Pseudo-Word","Low",1,757.8
"849",33,"1",114,"12148","48","Pseudo-Word","Low",1,635.02
"849",33,"1",115,"11120","20","Word","Low",1,1005.56
"849",33,"1",116,"13120","20","Consonant String","Low",0,-873.64
"849",33,"1",117,"12104","04","Pseudo-Word","Low",1,785.87
"849",33,"1",118,"11116","16","Word","Low",1,1093.42
"849",33,"1",119,"13142","42","Consonant String","Low",0,-995.32
"849",33,"1",120,"12239","39","Pseudo-Word","High",0,-970.23
"849",33,"1",121,"11124","24","Word","Low",0,-1754.49
"849",33,"1",122,"11231","31","Word","High",0,-946.43
"849",33,"1",124,"12130","30","Pseudo-Word","Low",0,-730.34
"849",33,"1",125,"11235","35","Word","High",1,963.89
"849",33,"1",126,"13106","06","Consonant String","Low",1,1008.13
"849",33,"1",127,"13211","11","Consonant String","High",1,933.02
"849",33,"1",128,"12134","34","Pseudo-Word","Low",0,-912.59
"849",33,"1",129,"13102","02","Consonant String","Low",1,1003.83
"849",33,"1",130,"13126","26","Consonant String","Low",1,1377.75
"849",33,"1",131,"11213","13","Word","High",1,751.33
"849",33,"1",132,"11130","30","Word","Low",1,1044.22
"849",33,"1",133,"13108","08","Consonant String","Low",1,860.11
"849",33,"1",135,"13144","44","Consonant String","Low",0,-796.34
"849",33,"1",136,"12120","20","Pseudo-Word","Low",1,1033.23
"849",33,"1",137,"13110","10","Consonant String","Low",1,894.8
"849",33,"1",138,"12227","27","Pseudo-Word","High",0,-607.68
"849",33,"1",139,"11146","46","Word","Low",1,834.56
"849",33,"1",140,"11217","17","Word","High",1,750.11
"849",33,"1",141,"12217","17","Pseudo-Word","High",0,-825.99
"849",33,"1",142,"11229","29","Word","High",0,-730.55
"849",33,"1",143,"11108","08","Word","Low",1,663.09
"849",33,"1",144,"13217","17","Consonant String","High",1,799.3
"849",33,"1",3,"11205","05","Word","High",1,576.17
"849",33,"1",4,"13233","33","Consonant String","High",0,-787.71
"849",33,"1",5,"12138","38","Pseudo-Word","Low",1,740.26
"849",33,"1",6,"13237","37","Consonant String","High",1,842.82
"849",33,"1",7,"13215","15","Consonant String","High",0,-792.7
"849",33,"1",8,"11221","21","Word","High",1,787.58
"849",33,"1",9,"12112","12","Pseudo-Word","Low",1,676.13
"849",33,"1",10,"11203","03","Word","High",1,637.67
"849",33,"1",11,"11126","26","Word","Low",1,821.21
"849",33,"1",12,"12211","11","Pseudo-Word","High",1,965.43
"849",33,"1",14,"12215","15","Pseudo-Word","High",1,1061.67
"849",33,"1",15,"13136","36","Consonant String","Low",0,-1152.92
"849",33,"1",16,"12229","29","Pseudo-Word","High",0,-677.82
"849",33,"1",17,"12225","25","Pseudo-Word","High",0,-1099.39
"849",33,"1",18,"13247","47","Consonant String","High",0,-945.28
"849",33,"1",19,"11247","47","Word","High",0,-1108.19
"849",33,"1",20,"13114","14","Consonant String","Low",0,-743.09
"849",33,"1",21,"11112","12","Word","Low",1,938.98
"849",33,"1",22,"11209","09","Word","High",1,1019.54
"849",33,"1",23,"11106","06","Word","Low",1,770.78
"849",33,"1",25,"13138","38","Consonant String","Low",0,-1031
"849",33,"1",26,"11239","39","Word","High",0,-961.57
"849",33,"1",27,"11215","15","Word","High",1,1001.81
"849",33,"1",28,"12108","08","Pseudo-Word","Low",1,1053.71
"849",33,"1",29,"13221","21","Consonant String","High",0,-1161.62
"849",33,"1",30,"13124","24","Consonant String","Low",1,800.87
"849",33,"1",31,"11144","44","Word","Low",1,705.75
"849",33,"1",32,"11134","34","Word","Low",1,812.63
"849",33,"1",33,"13112","12","Consonant String","Low",1,721.85
"849",33,"1",34,"13205","05","Consonant String","High",0,-927.06
"849",33,"1",36,"13241","41","Consonant String","High",0,-842.62
"849",33,"1",37,"13227","27","Consonant String","High",0,-1039.52
"849",33,"1",38,"12231","31","Pseudo-Word","High",1,1225.1
"849",33,"1",39,"12110","10","Pseudo-Word","Low",1,1041.69
"849",33,"1",40,"11122","22","Word","Low",1,762.58
"849",33,"1",41,"12116","16","Pseudo-Word","Low",0,-952.81
"849",33,"1",42,"12209","09","Pseudo-Word","High",1,809.7
"849",33,"1",43,"13132","32","Consonant String","Low",0,-640.92
"849",33,"1",44,"12128","28","Pseudo-Word","Low",0,-629.45
"849",33,"1",45,"12122","22","Pseudo-Word","Low",1,669.99
"849",33,"1",47,"12142","42","Pseudo-Word","Low",0,-797.2
"849",33,"1",48,"12219","19","Pseudo-Word","High",1,876.08
"849",33,"1",49,"13231","31","Consonant String","High",1,1160.66
"849",33,"1",50,"13203","03","Consonant String","High",1,735.89
"849",33,"1",51,"13219","19","Consonant String","High",1,742.44
"850",33,"2",1,"21232","32","Word","High",0,-1131.73
"850",33,"2",57,"23214","14","Consonant String","High",0,-1487.32
"850",33,"2",68,"23210","10","Consonant String","High",1,856.91
"850",33,"2",79,"21133","33","Word","Low",1,854.8
"850",33,"2",90,"23222","22","Consonant String","High",1,1497.71
"850",33,"2",101,"22202","02","Pseudo-Word","High",0,-912.64
"850",33,"2",112,"23204","04","Consonant String","High",1,974.87
"850",33,"2",123,"22107","07","Pseudo-Word","Low",1,938.11
"850",33,"2",134,"23103","03","Consonant String","Low",0,-886.67
"850",33,"2",2,"22238","38","Pseudo-Word","High",0,-1214.24
"850",33,"2",13,"23107","07","Consonant String","Low",1,876.49
"850",33,"2",24,"23244","44","Consonant String","High",1,637.04
"850",33,"2",35,"22212","12","Pseudo-Word","High",0,-1334.61
"850",33,"2",46,"23109","09","Consonant String","Low",1,907.19
"850",33,"2",52,"23206","06","Consonant String","High",0,-1473.1
"850",33,"2",53,"22131","31","Pseudo-Word","Low",0,-1211.38
"850",33,"2",54,"21220","20","Word","High",1,877.62
"850",33,"2",55,"22234","34","Pseudo-Word","High",1,561.18
"850",33,"2",56,"22214","14","Pseudo-Word","High",1,1094.38
"850",33,"2",58,"21240","40","Word","High",0,-1264.98
"850",33,"2",59,"23135","35","Consonant String","Low",1,416.21
"850",33,"2",60,"22115","15","Pseudo-Word","Low",1,991.41
"850",33,"2",61,"23139","39","Consonant String","Low",1,542.29
"850",33,"2",62,"21135","35","Word","Low",0,-506.15
"850",33,"2",63,"21244","44","Word","High",1,659.02
"850",33,"2",64,"21236","36","Word","High",0,-822.22
"850",33,"2",65,"22248","48","Pseudo-Word","High",1,580.43
"850",33,"2",66,"23246","46","Consonant String","High",0,-683.98
"850",33,"2",67,"23220","20","Consonant String","High",0,-628.51
"850",33,"2",69,"23143","43","Consonant String","Low",1,824.05
"850",33,"2",70,"22105","05","Pseudo-Word","Low",1,535.27
"850",33,"2",71,"23125","25","Consonant String","Low",1,462.79
"850",33,"2",72,"21204","04","Word","High",1,639.97
