Ambig_of_initial_letter,Initial_letter,LEN,Latin_square,Lemma,Number_of_ambig_letters,POS,POS_OUR_CODE,Position_of_first_bivalent_letter,Suffix,cum_accuracy,alphabet,ambiguity,average_response_time,correct,correct_response,count_new_mouse_response,experiment_file,len,Lexicality,logfile,original_ambiguity,phase,rec_latinica,RECH,item_id,response,response_time,subject_nr,title,total_responses,ima_fajla_sa_podacima,kljuc,velikiredkljuc,red_kljuc,rec,phasekljuc,alphabetkljuc,lexicalitykljuc
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,852,1,C,50,ALFA-3_R_a,6,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,801,c,656,odd,ALFA-3_R_a,51,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),801Roman,7,801,IZMEĐU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,848,1,C,51,ALFA-3_R_a,6,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,806,c,653,odd,ALFA-3_R_a,52,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),806Roman,12,806,ČEKALI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,845,1,M,52,ALFA-3_R_a,10,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,854,m,714,odd,ALFA-3_R_a,53,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),854Roman,60,854,GLOTAMIŠTU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,845,1,M,53,ALFA-3_R_a,8,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,858,m,827,odd,ALFA-3_R_a,54,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),858Roman,64,858,ŠELATILA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,840,1,M,54,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,840,m,562,odd,ALFA-3_R_a,55,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),840Roman,46,840,IZUŠKI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,838,1,C,55,ALFA-3_R_a,6,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,820,c,745,odd,ALFA-3_R_a,56,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),820Roman,26,820,MLADEŽ,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,836,1,C,56,ALFA-3_R_a,9,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,819,c,724,odd,ALFA-3_R_a,57,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),819Roman,25,819,ZAŠTITILI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,835,1,C,57,ALFA-3_R_a,10,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,815,c,772,odd,ALFA-3_R_a,58,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),815Roman,21,815,ZAGAĐUJEMO,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,833,1,C,58,ALFA-3_R_a,5,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,822,c,709,odd,ALFA-3_R_a,59,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),822Roman,28,822,ČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,831,1,M,59,ALFA-3_R_a,7,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,857,m,699,odd,ALFA-3_R_a,60,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),857Roman,63,857,ODLIŠTU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,833,0,C,60,ALFA-3_R_a,10,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,823,m,968,odd,ALFA-3_R_a,61,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),823Roman,29,823,GLEDIŠTIMA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,835,1,M,61,ALFA-3_R_a,5,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,839,m,934,odd,ALFA-3_R_a,62,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),839Roman,45,839,MOČKO,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,Roman,NA,837,1,C,62,ALFA-3_R_a,7,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,805,c,999,odd,ALFA-3_R_a,63,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),805Roman,11,805,ŠTEDIŠA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,835,1,C,63,ALFA-3_R_a,5,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,810,c,678,odd,ALFA-3_R_a,64,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),810Roman,16,810,MUŠKI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,832,1,M,64,ALFA-3_R_a,6,Pseudoword,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,831,m,652,odd,ALFA-3_R_a,65,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),831Roman,37,831,OŽMAĆU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,842,1,C,65,ALFA-3_R_a,6,Word,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,818,c,1504,odd,ALFA-3_R_a,66,Thu Nov 18 2021 11:05:19 GMT+0100 (Central European Standard Time),818Roman,24,818,MIŠIĆI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,Roman,NA,777,1,M,6,ALFA-3_R_a,5,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,807,m,728,even,ALFA-3_R_a,7,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),807Roman,13,807,OČIJU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,760,1,C,7,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,857,c,639,even,ALFA-3_R_a,8,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),857Roman,63,857,ODLIŠTU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,752,1,C,8,ALFA-3_R_a,10,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,845,c,684,even,ALFA-3_R_a,9,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),845Roman,51,845,UČAGLUJEMO,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,752,1,C,9,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,848,c,755,even,ALFA-3_R_a,10,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),848Roman,54,848,ZIŠTIĆI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,746,1,M,10,ALFA-3_R_a,7,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,802,m,684,even,ALFA-3_R_a,11,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),802Roman,8,802,DUGAČAK,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,734,1,C,11,ALFA-3_R_a,11,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,856,c,605,even,ALFA-3_R_a,12,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),856Roman,62,856,ZETLAĐIVALE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,724,1,M,12,ALFA-3_R_a,7,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,808,m,606,even,ALFA-3_R_a,13,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),808Roman,14,808,FIZIČKU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,709,1,M,13,ALFA-3_R_a,9,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,819,m,509,even,ALFA-3_R_a,14,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),819Roman,25,819,ZAŠTITILI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,704,1,C,14,ALFA-3_R_a,8,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,859,c,631,even,ALFA-3_R_a,15,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),859Roman,65,859,GELAČENJE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,Roman,NA,693,1,C,15,ALFA-3_R_a,6,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,837,c,529,even,ALFA-3_R_a,16,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),837Roman,43,837,IŠNIJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,687,0,M,16,ALFA-3_R_a,5,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,814,c,590,even,ALFA-3_R_a,17,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),814Roman,20,814,GMIŽE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,678,1,M,17,ALFA-3_R_a,6,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,801,m,531,even,ALFA-3_R_a,18,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),801Roman,7,801,IZMEĐU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,677,1,M,18,ALFA-3_R_a,10,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,821,m,652,even,ALFA-3_R_a,19,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),821Roman,27,821,UKLJUČIVANJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,683,1,M,19,ALFA-3_R_a,9,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,824,m,807,even,ALFA-3_R_a,20,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),824Roman,30,824,ŠETALIŠTU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,682,1,C,20,ALFA-3_R_a,8,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,847,c,658,even,ALFA-3_R_a,21,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),847Roman,53,847,MOTELJIMA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,678,1,M,21,ALFA-3_R_a,8,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,811,m,601,even,ALFA-3_R_a,22,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),811Roman,17,811,IZGLEDAŠ,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,677,1,M,22,ALFA-3_R_a,5,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,813,m,651,even,ALFA-3_R_a,23,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),813Roman,19,813,MOŽDA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,671,1,C,23,ALFA-3_R_a,8,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,834,c,538,even,ALFA-3_R_a,24,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),834Roman,40,834,GEGANJUJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,668,1,M,24,ALFA-3_R_a,10,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,823,m,588,even,ALFA-3_R_a,25,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),823Roman,29,823,GLEDIŠTIMA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Roman,NA,664,0,M,25,ALFA-3_R_a,8,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,829,c,569,even,ALFA-3_R_a,26,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),829Roman,35,829,ŠEGAČENJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,670,1,C,26,ALFA-3_R_a,6,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,843,c,813,even,ALFA-3_R_a,27,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),843Roman,49,843,GLOŠTA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Roman,NA,671,1,C,27,ALFA-3_R_a,10,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,851,c,709,even,ALFA-3_R_a,28,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),851Roman,57,851,ČEKONJAVANJE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,670,1,M,28,ALFA-3_R_a,8,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,828,m,645,even,ALFA-3_R_a,29,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),828Roman,34,828,ODLUČILA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,674,1,C,29,ALFA-3_R_a,5,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,850,c,770,even,ALFA-3_R_a,30,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),850Roman,56,850,UKLJEŽ,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,679,1,C,30,ALFA-3_R_a,6,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,852,c,844,even,ALFA-3_R_a,31,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),852Roman,58,852,GLEŠĆE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,676,1,M,31,ALFA-3_R_a,6,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,816,m,589,even,ALFA-3_R_a,32,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),816Roman,22,816,UČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,680,1,M,32,ALFA-3_R_a,9,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,830,m,790,even,ALFA-3_R_a,33,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),830Roman,36,830,GEOLOŠKOG,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,678,1,M,33,ALFA-3_R_a,9,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,812,m,631,even,ALFA-3_R_a,34,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),812Roman,18,812,GLEDAJUĆI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,Roman,NA,675,1,M,34,ALFA-3_R_a,5,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,822,m,571,even,ALFA-3_R_a,35,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),822Roman,28,822,ČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,677,1,C,35,ALFA-3_R_a,8,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,858,c,747,even,ALFA-3_R_a,36,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),858Roman,64,858,ŠELATILA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,673,1,M,36,ALFA-3_R_a,8,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,827,m,532,even,ALFA-3_R_a,37,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),827Roman,33,827,ZEMLJIŠTU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,676,1,C,37,ALFA-3_R_a,9,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,860,c,787,even,ALFA-3_R_a,38,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),860Roman,66,860,DEOFOŠKOG,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,674,1,M,38,ALFA-3_R_a,5,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,809,m,591,even,ALFA-3_R_a,39,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),809Roman,15,809,DOŠLO,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,674,1,C,39,ALFA-3_R_a,9,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,842,c,657,even,ALFA-3_R_a,40,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),842Roman,48,842,GOZLIJUĆI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,675,1,C,40,ALFA-3_R_a,5,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,839,c,731,even,ALFA-3_R_a,41,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),839Roman,45,839,MOČKO,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,683,1,C,41,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,832,c,999,even,ALFA-3_R_a,42,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),832Roman,38,832,GABAĐAK,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,684,1,C,42,ALFA-3_R_a,10,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,849,c,745,even,ALFA-3_R_a,43,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),849Roman,55,849,MLATIČKILI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,685,1,M,43,ALFA-3_R_a,10,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,815,m,714,even,ALFA-3_R_a,44,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),815Roman,21,815,ZAGAĐUJEMO,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,683,1,M,44,ALFA-3_R_a,6,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,818,m,602,even,ALFA-3_R_a,45,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),818Roman,24,818,MIŠIĆI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,685,1,C,45,ALFA-3_R_a,6,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,840,c,790,even,ALFA-3_R_a,46,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),840Roman,46,840,IZUŠKI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,Roman,NA,683,1,M,46,ALFA-3_R_a,7,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,803,m,576,even,ALFA-3_R_a,47,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),803Roman,9,803,MAŠTALI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,Roman,NA,685,1,M,47,ALFA-3_R_a,5,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,810,m,770,even,ALFA-3_R_a,48,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),810Roman,16,810,MUŠKI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,Roman,NA,684,1,C,48,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,846,c,638,even,ALFA-3_R_a,49,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),846Roman,52,846,ŽILEŠĆE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,683,0,M,49,ALFA-3_R_a,8,Word,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,804,c,643,even,ALFA-3_R_a,50,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),804Roman,10,804,ZAZIĐUJU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,684,1,C,50,ALFA-3_R_a,6,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,831,c,738,even,ALFA-3_R_a,51,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),831Roman,37,831,OŽMAĆU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,690,1,C,51,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,833,c,1012,even,ALFA-3_R_a,52,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),833Roman,39,833,FIŠTILI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,Roman,NA,697,1,C,52,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,838,c,1015,even,ALFA-3_R_a,53,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),838Roman,44,838,DIŠIČKU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,697,1,C,53,ALFA-3_R_a,7,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,835,c,700,even,ALFA-3_R_a,54,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),835Roman,41,835,IZGLIŠA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,Roman,NA,696,1,C,54,ALFA-3_R_a,6,Pseudoword,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),NA,block_1_single_alph,NA,NA,844,c,688,even,ALFA-3_R_a,55,Wed Nov 17 2021 22:41:33 GMT+0100 (Central European Standard Time),844Roman,50,844,ZMIŠTE,block_1_single_alph,Roman,pseudoword
