"","word","response","clustering_idx","norm1","conc","normset","clustset","conset","instruction_type","PID","gender","age","language"
"5106","bass","rumbling",2.73129931797926e-09,50.058599,4.31,2,9,7,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5107","peacetime","armistice",1.43752595683119e-10,51.4107,2.44,3,1,2,2,"5c82a5b5c2ceec0017199b48","male","39","english"
"5108","victor","winner",2.30004153092991e-09,49.55493,2.88,2,8,3,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5109","hide","cower",3.30630970071174e-09,49.20593,3.21,2,9,4,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5110","cluster","collection",2.30004153092991e-09,48.33496,4.04,2,8,6,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5111","ideology","belief",5.75010382732477e-09,49.14053,1.62,2,11,1,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5112","struggle","conflict",8.62515574098715e-09,48.483504,2.79,2,11,3,2,"5c82a5b5c2ceec0017199b48","male","39","english"
"5113","caricature","cartoon",3.0188045093455e-09,50.03424,3.89,2,9,6,2,"5c82a5b5c2ceec0017199b48","male","39","english"
"5114","errand","task",1.43752595683119e-10,52.80344,3.37,3,1,5,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5115","yak","chat",1.72503114819743e-09,50.11776,4.65,2,7,9,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5116","escape","flee",8.91266093235339e-09,50.82446,3.34,2,11,5,2,"5c82a5b5c2ceec0017199b48","male","39","english"
"5117","map","chart",3.16255710502862e-09,49.567689,4.93,2,9,10,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5118","surroundings","environment",1.72503114819743e-09,48.41608,3.88,2,7,6,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5119","spike","stake",4.4563304661767e-09,50.12206,4.52,2,10,8,2,"5c82a5b5c2ceec0017199b48","male","39","english"
"5120","taste","tang",9.77517650645211e-09,50.365956,4.07,2,11,6,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5121","possessor","owner",1.86878374388055e-09,50.15147,3.21,2,7,4,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5122","gallery","museum",2.01253633956367e-09,49.219771,4.44,2,8,8,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5123","bell","alarm",4.02507267912734e-09,50.194737,4.96,2,10,10,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5124","saving","thrift",3.45006229639486e-09,49.206322,2.36,2,9,2,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5125","internationalization","global",1.43752595683119e-10,52.577,1.67,3,1,1,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5126","usage","handling",4.16882527481046e-09,48.7168,2.07,2,10,1,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5127","wedge","chock",6.18136161437413e-09,50.4848,4.41,2,11,8,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5128","aftermath","effect",2.87505191366238e-09,48.87622,1.97,2,9,1,2,"5c82a5b5c2ceec0017199b48","male","39","english"
"5129","conclusion","end",1.50940225467275e-08,48.454529,2.11,2,11,2,1,"5c82a5b5c2ceec0017199b48","male","39","english"
"5130","fringe","edge",2.73129931797926e-09,50.44724,3.38,2,9,5,0,"5c82a5b5c2ceec0017199b48","male","39","english"
"5131","internationalization","globalisation",1.43752595683119e-10,52.577,1.67,3,1,1,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5132","map","atlas",3.16255710502862e-09,49.567689,4.93,2,9,10,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5133","taste","tongue-sense",9.77517650645211e-09,50.365956,4.07,2,11,6,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5134","repetition","duplication",4.16882527481046e-09,50.47386,3.17,2,10,4,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5135","lack","missing",2.15628893524679e-09,48.851546,2.04,2,8,1,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5136","sales","transactions",1.43752595683119e-10,52.810178,2.86,3,1,3,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5137","gosling","goose-baby",1.43752595683119e-10,51.45772,4.24,3,1,7,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5138","peacetime","peace",1.43752595683119e-10,51.4107,2.44,3,1,2,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5139","motor","engine",1.58127855251431e-09,49.760129,4.84,2,7,10,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5140","television","tv",2.01253633956367e-09,48.986783,4.83,2,8,10,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5141","wedge","piece",6.18136161437413e-09,50.4848,4.41,2,11,8,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5142","errand","task",1.43752595683119e-10,52.80344,3.37,3,1,5,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5143","collage","artpiece",1.58127855251431e-09,50.47882,4.6,2,7,8,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5144","escape","leave",8.91266093235339e-09,50.82446,3.34,2,11,5,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5145","bell","chime",4.02507267912734e-09,50.194737,4.96,2,10,10,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5146","pool","sweepstake",5.03134084890917e-09,50.102321,4.77,2,10,9,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5147","proportion","sizing",3.0188045093455e-09,48.431698,2.57,2,9,3,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5148","yak","cow",1.72503114819743e-09,50.11776,4.65,2,7,9,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5149","chemical","ingredient",3.7375674877611e-09,50.497671,3.86,2,10,6,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5150","possessor","holder",1.86878374388055e-09,50.15147,3.21,2,7,4,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5151","street","road",2.58754672229615e-09,50.774273,4.75,2,8,9,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5152","cluster","grouping",2.30004153092991e-09,48.33496,4.04,2,8,6,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5153","stepfather","father",1.43752595683119e-10,51.10442,4,3,1,6,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5154","heritage","tradition",2.01253633956367e-09,50.708152,2.34,2,8,2,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5155","mistress","sidepiece",2.01253633956367e-09,50.55158,4.22,2,8,7,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5156","mechanism","gadget",4.02507267912734e-09,50.437366,3.67,2,10,5,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5157","fuzz","hair",1.86878374388055e-09,50.03843,4.37,2,7,7,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5158","hide","disappear",3.30630970071174e-09,49.20593,3.21,2,9,4,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5159","dog","canine",1.03501868891846e-08,50.48063,4.85,2,11,10,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5160","conclusion","ending",1.50940225467275e-08,48.454529,2.11,2,11,2,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5161","fusion","combination",2.15628893524679e-09,49.31499,3.3,2,8,4,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5162","gallery","display",2.01253633956367e-09,49.219771,4.44,2,8,8,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5163","teacher","educator",2.73129931797926e-09,48.560687,4.52,2,9,8,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5164","caricature","cartoon",3.0188045093455e-09,50.03424,3.89,2,9,6,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5165","bass","fish",2.73129931797926e-09,50.058599,4.31,2,9,7,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5166","victor","winner",2.30004153092991e-09,49.55493,2.88,2,8,3,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5167","saving","collecting",3.45006229639486e-09,49.206322,2.36,2,9,2,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5168","spike","spine",4.4563304661767e-09,50.12206,4.52,2,10,8,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5169","surround","cover",4.16882527481046e-09,50.64176,2.81,2,10,3,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5170","surroundings","environment",1.72503114819743e-09,48.41608,3.88,2,7,6,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5171","door","entrance",3.30630970071174e-09,50.762532,4.81,2,9,9,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5172","struggle","difficulty",8.62515574098715e-09,48.483504,2.79,2,11,3,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5173","separation","removal",8.91266093235339e-09,49.39256,2.96,2,11,4,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5174","personage","face",5.03134084890917e-09,49.92638,2.4,2,10,2,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5175","usage","utilisation",4.16882527481046e-09,48.7168,2.07,2,10,1,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5176","ideology","meaning",5.75010382732477e-09,49.14053,1.62,2,11,1,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5177","investment","finance",2.58754672229615e-09,49.252666,3.59,2,8,5,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5178","architecture","shaping",1.86878374388055e-09,49.901945,3.59,2,7,5,1,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5179","match","game",1.22189706330651e-08,49.574321,4.14,2,11,7,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5180","aftermath","post-event",2.87505191366238e-09,48.87622,1.97,2,9,1,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5181","cook","cater",5.17509344459229e-09,49.455011,4.32,2,10,7,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5182","stole","shoplifted",1.43752595683119e-10,51.46032,3.07,3,1,4,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5183","crown","tiara",7.04387718847284e-09,49.601662,4.81,2,11,9,0,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5184","fringe","edging",2.73129931797926e-09,50.44724,3.38,2,9,5,2,"5c3f080b8cb6f5000180a8c9","female","33","english"
"5185","stole","took",1.43752595683119e-10,51.46032,3.07,3,1,4,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5186","errand","chore",1.43752595683119e-10,52.80344,3.37,3,1,5,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5187","door","entrance",3.30630970071174e-09,50.762532,4.81,2,9,9,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5188","mistress","girlfriend",2.01253633956367e-09,50.55158,4.22,2,8,7,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5189","chemical","subtance",3.7375674877611e-09,50.497671,3.86,2,10,6,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5190","bell","ringer",4.02507267912734e-09,50.194737,4.96,2,10,10,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5191","separation","apart",8.91266093235339e-09,49.39256,2.96,2,11,4,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5192","fuzz","fluff",1.86878374388055e-09,50.03843,4.37,2,7,7,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5193","escape","getaway",8.91266093235339e-09,50.82446,3.34,2,11,5,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5194","cook","make",5.17509344459229e-09,49.455011,4.32,2,10,7,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5195","usage","practice",4.16882527481046e-09,48.7168,2.07,2,10,1,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5196","crown","tiara",7.04387718847284e-09,49.601662,4.81,2,11,9,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5197","gallery","exhibition",2.01253633956367e-09,49.219771,4.44,2,8,8,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5198","motor","car",1.58127855251431e-09,49.760129,4.84,2,7,10,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5199","surroundings","enviroment",1.72503114819743e-09,48.41608,3.88,2,7,6,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5200","bass","deep",2.73129931797926e-09,50.058599,4.31,2,9,7,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5201","spike","pointy",4.4563304661767e-09,50.12206,4.52,2,10,8,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5202","peacetime","armistice",1.43752595683119e-10,51.4107,2.44,3,1,2,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5203","map","chart",3.16255710502862e-09,49.567689,4.93,2,9,10,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5204","fringe","edge",2.73129931797926e-09,50.44724,3.38,2,9,5,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5205","mechanism","workings",4.02507267912734e-09,50.437366,3.67,2,10,5,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5206","heritage","history",2.01253633956367e-09,50.708152,2.34,2,8,2,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5207","yak","talk",1.72503114819743e-09,50.11776,4.65,2,7,9,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5208","hide","conceal",3.30630970071174e-09,49.20593,3.21,2,9,4,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5209","architecture","design",1.86878374388055e-09,49.901945,3.59,2,7,5,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5210","wedge","push",6.18136161437413e-09,50.4848,4.41,2,11,8,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5211","repetition","repeat",4.16882527481046e-09,50.47386,3.17,2,10,4,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5212","gosling","goose",1.43752595683119e-10,51.45772,4.24,3,1,7,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5213","television","box",2.01253633956367e-09,48.986783,4.83,2,8,10,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5214","lack","shortfall",2.15628893524679e-09,48.851546,2.04,2,8,1,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5215","sales","trade",1.43752595683119e-10,52.810178,2.86,3,1,3,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5216","stepfather","dad",1.43752595683119e-10,51.10442,4,3,1,6,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5217","street","road",2.58754672229615e-09,50.774273,4.75,2,8,9,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5218","dog","animal",1.03501868891846e-08,50.48063,4.85,2,11,10,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5219","personage","vip",5.03134084890917e-09,49.92638,2.4,2,10,2,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5220","struggle","grapple",8.62515574098715e-09,48.483504,2.79,2,11,3,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5221","victor","winner",2.30004153092991e-09,49.55493,2.88,2,8,3,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5222","caricature","cartoon",3.0188045093455e-09,50.03424,3.89,2,9,6,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5223","investment","asset",2.58754672229615e-09,49.252666,3.59,2,8,5,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5224","surround","around",4.16882527481046e-09,50.64176,2.81,2,10,3,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5225","ideology","perfect",5.75010382732477e-09,49.14053,1.62,2,11,1,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5226","taste","sense",9.77517650645211e-09,50.365956,4.07,2,11,6,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5227","saving","invest",3.45006229639486e-09,49.206322,2.36,2,9,2,1,"6146f8473af59b2f858aa2f2","female","44","english"
"5228","proportion","size",3.0188045093455e-09,48.431698,2.57,2,9,3,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5229","conclusion","ending",1.50940225467275e-08,48.454529,2.11,2,11,2,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5230","cluster","group",2.30004153092991e-09,48.33496,4.04,2,8,6,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5231","possessor","owner",1.86878374388055e-09,50.15147,3.21,2,7,4,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5232","teacher","educator",2.73129931797926e-09,48.560687,4.52,2,9,8,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5233","collage","abstract",1.58127855251431e-09,50.47882,4.6,2,7,8,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5234","internationalization","inside",1.43752595683119e-10,52.577,1.67,3,1,1,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5235","aftermath","result",2.87505191366238e-09,48.87622,1.97,2,9,1,2,"6146f8473af59b2f858aa2f2","female","44","english"
"5236","pool","water",5.03134084890917e-09,50.102321,4.77,2,10,9,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5237","match","contest",1.22189706330651e-08,49.574321,4.14,2,11,7,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5238","fusion","mixture",2.15628893524679e-09,49.31499,3.3,2,8,4,0,"6146f8473af59b2f858aa2f2","female","44","english"
"5239","sales","vending",1.43752595683119e-10,52.810178,2.86,3,1,3,1,"578639952fc0d400012c6734","female","33","english"
"5240","fuzz","downy",1.86878374388055e-09,50.03843,4.37,2,7,7,2,"578639952fc0d400012c6734","female","33","english"
"5241","hide","secrete",3.30630970071174e-09,49.20593,3.21,2,9,4,2,"578639952fc0d400012c6734","female","33","english"
"5242","pool","swimming-place",5.03134084890917e-09,50.102321,4.77,2,10,9,0,"578639952fc0d400012c6734","female","33","english"
"5243","usage","use",4.16882527481046e-09,48.7168,2.07,2,10,1,0,"578639952fc0d400012c6734","female","33","english"
"5244","errand","chore",1.43752595683119e-10,52.80344,3.37,3,1,5,0,"578639952fc0d400012c6734","female","33","english"
"5245","dog","pupper",1.03501868891846e-08,50.48063,4.85,2,11,10,1,"578639952fc0d400012c6734","female","33","english"
"5246","mechanism","device",4.02507267912734e-09,50.437366,3.67,2,10,5,0,"578639952fc0d400012c6734","female","33","english"
"5247","street","road",2.58754672229615e-09,50.774273,4.75,2,8,9,2,"578639952fc0d400012c6734","female","33","english"
"5248","proportion","part",3.0188045093455e-09,48.431698,2.57,2,9,3,0,"578639952fc0d400012c6734","female","33","english"
"5249","peacetime","unwarring",1.43752595683119e-10,51.4107,2.44,3,1,2,0,"578639952fc0d400012c6734","female","33","english"
"5250","cook","chef",5.17509344459229e-09,49.455011,4.32,2,10,7,1,"578639952fc0d400012c6734","female","33","english"
"5251","aftermath","results",2.87505191366238e-09,48.87622,1.97,2,9,1,2,"578639952fc0d400012c6734","female","33","english"
"5252","television","picturebox",2.01253633956367e-09,48.986783,4.83,2,8,10,0,"578639952fc0d400012c6734","female","33","english"
"5253","separation","divorce",8.91266093235339e-09,49.39256,2.96,2,11,4,2,"578639952fc0d400012c6734","female","33","english"
"5254","lack","needmore",2.15628893524679e-09,48.851546,2.04,2,8,1,1,"578639952fc0d400012c6734","female","33","english"
"5255","chemical","elemental",3.7375674877611e-09,50.497671,3.86,2,10,6,2,"578639952fc0d400012c6734","female","33","english"
"5256","collage","reassembled",1.58127855251431e-09,50.47882,4.6,2,7,8,1,"578639952fc0d400012c6734","female","33","english"
"5257","stole","taken",1.43752595683119e-10,51.46032,3.07,3,1,4,1,"578639952fc0d400012c6734","female","33","english"
"5258","taste","savour",9.77517650645211e-09,50.365956,4.07,2,11,6,1,"578639952fc0d400012c6734","female","33","english"
"5259","architecture","building-style",1.86878374388055e-09,49.901945,3.59,2,7,5,1,"578639952fc0d400012c6734","female","33","english"
