"Ps.number","Cue.number","Response.number","cues","Response","first_key_RT","Response_spelling","ZipfUK","Response_corrected"
9,24,4,"NAPKIN","TABLE",591.7,NA,5.1,"TABLE"
9,24,5,"NAPKIN","BIB",1935.1,NA,2.93,"BIB"
9,24,6,"NAPKIN","PROTECTION",1106.7,NA,4.46,"PROTECTION"
9,24,7,"NAPKIN","FOOD",308.1,NA,5.45,"FOOD"
9,24,8,"NAPKIN","DROP",708.1,NA,4.9,"DROP"
9,24,9,"NAPKIN","WIPE",607.7,NA,4,"WIPE"
9,24,10,"NAPKIN","PLAIN",7075.5,NA,4.36,"PLAIN"
9,24,11,"NAPKIN","COLOURED",634.4,"COLOR",4.3,"COLOR"
9,24,12,"NAPKIN","CHRISTMAS",279.1,NA,5.16,"CHRISTMAS"
9,24,13,"NAPKIN","WEDDING",3556.3,NA,4.95,"WEDDING"
9,24,14,"NAPKIN","BUFFET",2631,NA,3.53,"BUFFET"
9,24,15,"NAPKIN","RESTAURANT",3550.6,NA,4.6,"RESTAURANT"
9,24,16,"NAPKIN","DINNER",1036.8,NA,4.77,"DINNER"
9,24,17,"NAPKIN","HANDS",3973.5,NA,5.25,"HANDS"
9,24,18,"NAPKIN","FACE",441.1,NA,5.44,"FACE"
9,24,19,"NAPKIN","ADULT",13961.6,NA,4.4,"ADULT"
9,24,20,"NAPKIN","SPILL",9187,NA,3.88,"SPILL"
17,24,1,"NAPKIN","SERVIETTE",550.8,NA,2.26,"SERVIETTE"
17,24,2,"NAPKIN","DINNER",583.7,NA,4.77,"DINNER"
17,24,3,"NAPKIN","RESTAURANT",206.2,NA,4.6,"RESTAURANT"
17,24,4,"NAPKIN","LAP",2400.7,NA,4.22,"LAP"
17,24,5,"NAPKIN","MOUTH",1129.3,NA,4.78,"MOUTH"
17,24,6,"NAPKIN","RING",1055.7,NA,4.92,"RING"
17,24,7,"NAPKIN","TABLE",1143.9,NA,5.1,"TABLE"
17,24,8,"NAPKIN","RESTAURANT",845.8,NA,4.6,"RESTAURANT"
17,24,9,"NAPKIN","LINEN",6187.2,NA,3.48,"LINEN"
17,24,10,"NAPKIN","COTTON",299.1,NA,4.1,"COTTON"
17,24,11,"NAPKIN","PAPER",602.8,NA,4.94,"PAPER"
17,24,12,"NAPKIN","SPILLS",2128.1,NA,3.24,"SPILLS"
17,24,13,"NAPKIN","CRUMBS",541.7,NA,3.57,"CRUMBS"
17,24,14,"NAPKIN","WIPE",772.6,NA,4,"WIPE"
17,24,15,"NAPKIN","COVER",5168.3,NA,4.86,"COVER"
17,24,16,"NAPKIN","CRUMPLED",4287.6,NA,2.83,"CRUMPLED"
17,24,17,"NAPKIN","STAINED",231.4,"STAIN",3.79,"STAIN"
17,24,18,"NAPKIN","NECK",4371,NA,4.65,"NECK"
17,24,19,"NAPKIN","FOLD",4292.8,NA,4.04,"FOLD"
17,24,20,"NAPKIN","PLATE",3416.2,NA,4.73,"PLATE"
19,24,1,"NAPKIN","DINNER",1788,NA,4.77,"DINNER"
19,24,2,"NAPKIN","WHITE",1315,NA,5.25,"WHITE"
19,24,3,"NAPKIN","STARCHED",3810,NA,2.28,"STARCHED"
19,24,4,"NAPKIN","SHAPES",930,NA,4.22,"SHAPES"
19,24,5,"NAPKIN","FORMAL",835,NA,4.17,"FORMAL"
19,24,6,"NAPKIN","DINING TALBLE",11403,"DINING TABLE",NA,"DINING TABLE"
20,24,1,"NAPKIN","WIPING",537.3,"WIPE",3.35,"WIPE"
20,24,2,"NAPKIN","TOWEL",1092.6,NA,3.87,"TOWEL"
20,24,3,"NAPKIN","WIPE",2576.2,NA,4,"WIPE"
20,24,4,"NAPKIN","WAITER",1184.3,NA,3.66,"WAITER"
20,24,5,"NAPKIN","CLOTH",1499.1,NA,4.01,"CLOTH"
20,24,6,"NAPKIN","HANKERCHIEF",1440.6,"HANDKERCHIEF",1.17,"HANDKERCHIEF"
20,24,7,"NAPKIN","DINNER",2138,NA,4.77,"DINNER"
20,24,8,"NAPKIN","DINER",755.4,NA,3.84,"DINER"
20,24,9,"NAPKIN","MEAL",2380.7,NA,4.53,"MEAL"
20,24,10,"NAPKIN","FOLD",2833.3,NA,4.04,"FOLD"
20,24,11,"NAPKIN","SAUCE",3387.7,NA,4.79,"SAUCE"
20,24,12,"NAPKIN","COFFEE",904.9,NA,4.65,"COFFEE"
20,24,13,"NAPKIN","TEA",177.3,NA,5.02,"TEA"
20,24,14,"NAPKIN","SOUP",2340.6,NA,4.41,"SOUP"
20,24,15,"NAPKIN","DESSERT",1771.7,NA,4.24,"DESSERT"
20,24,16,"NAPKIN","STARTER",764.5,NA,4.27,"STARTER"
20,24,17,"NAPKIN","GREASY",4135.3,NA,3.46,"GREASY"
20,24,18,"NAPKIN","EMBROIDERED",3083.4,"EMBROIDER",3.02,"EMBROIDER"
20,24,19,"NAPKIN","CLEAN",637.5,NA,4.97,"CLEAN"
20,24,20,"NAPKIN","DAINTY",4066.9,NA,3.24,"DAINTY"
26,24,1,"NAPKIN","PAPER",587.1,NA,4.94,"PAPER"
26,24,2,"NAPKIN","FABRIC",496.9,NA,3.97,"FABRIC"
26,24,3,"NAPKIN","CLEAN",536,NA,4.97,"CLEAN"
26,24,4,"NAPKIN","CRUMBS",397.4,NA,3.57,"CRUMBS"
26,24,5,"NAPKIN","DINNER",4329.2,NA,4.77,"DINNER"
26,24,6,"NAPKIN","FOOD",446.2,NA,5.45,"FOOD"
26,24,7,"NAPKIN","PARTY",360.7,NA,5.53,"PARTY"
26,24,8,"NAPKIN","MOUTH",4664,NA,4.78,"MOUTH"
26,24,9,"NAPKIN","TABLE",6104.4,NA,5.1,"TABLE"
26,24,10,"NAPKIN","BUFFET",1074.6,NA,3.53,"BUFFET"
26,24,11,"NAPKIN","DINNER",1360.3,NA,4.77,"DINNER"
26,24,12,"NAPKIN","RESTAURANT",382,NA,4.6,"RESTAURANT"
26,24,13,"NAPKIN","CAFE",1953.1,NA,4.25,"CAFE"
26,24,14,"NAPKIN","EATING",3096.6,NA,4.82,"EATING"
26,24,15,"NAPKIN","DINING",1191.9,NA,4.48,"DINING"
26,24,16,"NAPKIN","KNIFE",1901.8,NA,4.49,"KNIFE"
26,24,17,"NAPKIN","FORK",634.4,NA,3.97,"FORK"
26,24,18,"NAPKIN","SPOON",958.7,NA,4.29,"SPOON"
26,24,19,"NAPKIN","PLATE",677.9,NA,4.73,"PLATE"
26,24,20,"NAPKIN","BOWL",1992.1,NA,4.69,"BOWL"
29,24,1,"NAPKIN","NOSE",850.3,NA,4.72,"NOSE"
29,24,2,"NAPKIN","PARTY",1770.4,NA,5.53,"PARTY"
29,24,3,"NAPKIN","TISSUE",574.7,NA,3.97,"TISSUE"
29,24,4,"NAPKIN","WHITE",293.3,NA,5.25,"WHITE"
29,24,5,"NAPKIN","RESTAURANT",393.1,NA,4.6,"RESTAURANT"
29,24,6,"NAPKIN","EAT",178.8,NA,5.21,"EAT"
29,24,7,"NAPKIN","FOOD",191.1,NA,5.45,"FOOD"
29,24,8,"NAPKIN","CLEAN",1442.9,NA,4.97,"CLEAN"
29,24,9,"NAPKIN","TIDY",599.2,NA,4.29,"TIDY"
29,24,10,"NAPKIN","CUTLERY",348.6,NA,3.56,"CUTLERY"
29,24,11,"NAPKIN","COLD",8242.3,NA,5.11,"COLD"
29,24,12,"NAPKIN","SPILL",652,NA,3.88,"SPILL"
29,24,13,"NAPKIN","EAT",2551.6,NA,5.21,"EAT"
29,24,14,"NAPKIN","WRITE",3516.6,NA,4.89,"WRITE"
29,24,15,"NAPKIN","PEN",1393.8,NA,4.37,"PEN"
29,24,16,"NAPKIN","CORNER",3090.1,NA,4.96,"CORNER"
29,24,17,"NAPKIN","EDGE",738.6,NA,4.8,"EDGE"
29,24,18,"NAPKIN","SQUARE",719,NA,4.78,"SQUARE"
29,24,19,"NAPKIN","WHITE",826,NA,5.25,"WHITE"
29,24,20,"NAPKIN","PATTERN",3645.3,NA,4.38,"PATTERN"
31,24,1,"NAPKIN","WIPE",561.8,NA,4,"WIPE"
31,24,2,"NAPKIN","SERVIETTE",2045.1,NA,2.26,"SERVIETTE"
31,24,3,"NAPKIN","CLEAN",441.6,NA,4.97,"CLEAN"
31,24,4,"NAPKIN","DAB",418.1,NA,3.44,"DAB"
31,24,5,"NAPKIN","MOUTH",354.4,NA,4.78,"MOUTH"
31,24,6,"NAPKIN","LAP",683.5,NA,4.22,"LAP"
31,24,7,"NAPKIN","MESSY",1991.9,NA,4.11,"MESSY"
31,24,8,"NAPKIN","CLOTH",1273.4,NA,4.01,"CLOTH"
31,24,9,"NAPKIN","FOOD",4013.2,NA,5.45,"FOOD"
31,24,10,"NAPKIN","FACE",2196.6,NA,5.44,"FACE"
31,24,11,"NAPKIN","MUCKY",3415.9,NA,3.39,"MUCKY"
31,24,12,"NAPKIN","CLARTY",625.5,"CLARITY",1.87,"CLARITY"
31,24,13,"NAPKIN","DAB",7067.5,NA,3.44,"DAB"
31,24,14,"NAPKIN","TISSUE",6883.1,NA,3.97,"TISSUE"
31,24,15,"NAPKIN","SOAK",791.8,NA,3.78,"SOAK"
31,24,16,"NAPKIN","TOWEL",13562,NA,3.87,"TOWEL"
31,24,17,"NAPKIN","MOP",5026,NA,3.46,"MOP"
31,24,18,"NAPKIN","I",19756.7,NA,7.33,"I"
32,24,1,"NAPKIN","TABLE",1948.2,NA,5.1,"TABLE"
32,24,2,"NAPKIN","EATING",598.7,NA,4.82,"EATING"
32,24,3,"NAPKIN","CLEANING",913.9,NA,4.39,"CLEANING"
32,24,4,"NAPKIN","WIPE MOUTH",503.2,NA,NA,"WIPE MOUTH"
32,24,5,"NAPKIN","CLEAR UP MESS",215.4,"CLEAR UP MESS",NA,"CLEAR UP MESS"
32,24,6,"NAPKIN","WHITE",546.4,NA,5.25,"WHITE"
32,24,7,"NAPKIN","FOLDED",198.3,NA,3.55,"FOLDED"
32,24,8,"NAPKIN","UNDER CUTLERY",1235.5,NA,NA,"UNDER CUTLERY"
32,24,9,"NAPKIN","RESTURANT",1407.9,"RESTAURANT",4.6,"RESTAURANT"
32,24,10,"NAPKIN","CHRISTMAS DINNER",1222.1,NA,NA,"CHRISTMAS DINNER"
32,24,11,"NAPKIN","CAKE",1795,NA,4.81,"CAKE"
32,24,12,"NAPKIN","BLOW YOUR NOSE",5924.3,NA,NA,"BLOW YOUR NOSE"
32,24,13,"NAPKIN","SICK",7953.9,NA,4.76,"SICK"
32,24,14,"NAPKIN","BABIES",8597.6,"BABY",4.49,"BABY"
32,24,15,"NAPKIN","COOKING",4251,NA,4.94,"COOKING"
32,24,16,"NAPKIN","EATING",818.8,NA,4.82,"EATING"
32,24,17,"NAPKIN","DINNER",2474.4,NA,4.77,"DINNER"
32,24,18,"NAPKIN","LUNCH",1487.6,NA,4.72,"LUNCH"
32,24,19,"NAPKIN","CLEAN",8889.7,NA,4.97,"CLEAN"
32,24,20,"NAPKIN","DOGGY BAG",9856.4,NA,NA,"DOGGY BAG"
37,24,1,"NAPKIN","TABLE",1312.5,NA,5.1,"TABLE"
37,24,2,"NAPKIN","DINNER",2807,NA,4.77,"DINNER"
37,24,3,"NAPKIN","LAP",2289.7,NA,4.22,"LAP"
37,24,4,"NAPKIN","SPILL",1016.1,NA,3.88,"SPILL"
37,24,5,"NAPKIN","CLEAN",638.2,NA,4.97,"CLEAN"
37,24,6,"NAPKIN","WIPE",2854.8,NA,4,"WIPE"
37,24,7,"NAPKIN","SWAN",1648.5,NA,3.98,"SWAN"
37,24,8,"NAPKIN","DESIGN",1589.6,NA,4.76,"DESIGN"
37,24,9,"NAPKIN","SETTING",3595.2,NA,4.65,"SETTING"
37,24,10,"NAPKIN","PLACE",8033.7,NA,5.78,"PLACE"
37,24,11,"NAPKIN","CUTLERY",6327.8,NA,3.56,"CUTLERY"
37,24,12,"NAPKIN","WRAP",613.4,NA,4.1,"WRAP"
37,24,13,"NAPKIN","PICTURES",5520.1,NA,4.8,"PICTURES"
37,24,14,"NAPKIN","CLOTH",5712.1,NA,4.01,"CLOTH"
37,24,15,"NAPKIN","PAPER",890.1,NA,4.94,"PAPER"
37,24,16,"NAPKIN","LAYERS",1005.5,NA,4.02,"LAYERS"
37,24,17,"NAPKIN","FALL",4687.8,NA,5.01,"FALL"
37,24,18,"NAPKIN","BIB",2743.9,NA,2.93,"BIB"
37,24,19,"NAPKIN","BIN",4835.8,NA,4.49,"BIN"
37,24,20,"NAPKIN","REUSABLE",11878.8,NA,2.49,"REUSABLE"
7,25,1,"OAK","WOOD",1034.2,NA,4.78,"WOOD"
7,25,2,"OAK","TREE",1938.9,NA,4.95,"TREE"
7,25,3,"OAK","BROWN",939.2,NA,5.01,"BROWN"
7,25,4,"OAK","FURNITURE",338.6,NA,4.52,"FURNITURE"
7,25,5,"OAK","PLEASANT",2242.8,NA,4.19,"PLEASANT"
7,25,6,"OAK","PREMIUM",1536.4,NA,3.94,"PREMIUM"
7,25,7,"OAK","EXPENSIVE",379.5,NA,4.79,"EXPENSIVE"
7,25,8,"OAK","GOOD",2433.9,NA,6.35,"GOOD"
7,25,9,"OAK","PATTERN",877.2,NA,4.38,"PATTERN"
7,25,10,"OAK","ITEMS",3402.6,NA,4.86,"ITEMS"
7,25,11,"OAK","CARPENTRY",2170,NA,3.02,"CARPENTRY"
7,25,12,"OAK","CHOP",2042.3,NA,4.3,"CHOP"
7,25,13,"OAK","OAK FURNITURE",1658.4,"FURNITURE",4.52,"FURNITURE"
7,25,14,"OAK","CHAIR",491.3,NA,4.66,"CHAIR"
7,25,15,"OAK","TABLE",314.1,NA,5.1,"TABLE"
7,25,16,"OAK","COFFEE TABLE",659.1,NA,NA,"COFFEE TABLE"
7,25,17,"OAK","COLOUR",553.7,"COLOR",5.05,"COLOR"
7,25,18,"OAK","CABINET",4756.6,NA,4.64,"CABINET"
7,25,19,"OAK","DURABLE",4866.2,NA,3.16,"DURABLE"
7,25,20,"OAK","HARD",781.1,NA,5.58,"HARD"
8,25,1,"OAK","TREE",952,NA,4.95,"TREE"
8,25,2,"OAK","FURNITURE",1019,NA,4.52,"FURNITURE"
8,25,3,"OAK","TABLE",862,NA,5.1,"TABLE"
8,25,4,"OAK","CHAIR",468,NA,4.66,"CHAIR"
8,25,5,"OAK","CUPBOARDS",356,NA,3.68,"CUPBOARDS"
8,25,6,"OAK","LEAF",513,NA,4.29,"LEAF"
8,25,7,"OAK","FOREST",16250,NA,4.67,"FOREST"
8,25,8,"OAK","HOUSE",5528,NA,5.83,"HOUSE"
8,25,9,"OAK","TREES",2233,NA,4.79,"TREES"
8,25,10,"OAK","TRUNK",4405,NA,3.93,"TRUNK"
8,25,11,"OAK","LEAVES",3942,NA,4.81,"LEAVES"
8,25,12,"OAK","KITCHEN",3729,NA,5.2,"KITCHEN"
8,25,13,"OAK","WORKTOP",2852,NA,2.95,"WORKTOP"
8,25,14,"OAK","DOORS",2571,NA,4.73,"DOORS"
8,25,15,"OAK","BROWN",3865,NA,5.01,"BROWN"
8,25,16,"OAK","WOOD",5013,NA,4.78,"WOOD"
8,25,17,"OAK","OUTSIDE",15137,NA,5.32,"OUTSIDE"
8,25,18,"OAK","OUTSIDE",4845,NA,5.32,"OUTSIDE"
8,25,19,"OAK","HOUSES",952,NA,4.88,"HOUSES"
8,25,20,"OAK","TABLES",1615,NA,4.14,"TABLES"
12,25,1,"OAK","TREE",561,NA,4.95,"TREE"
12,25,2,"OAK","NATURE",804,NA,4.83,"NATURE"
12,25,3,"OAK","NATURAL",643,NA,4.89,"NATURAL"
12,25,4,"OAK","WOOD",256,NA,4.78,"WOOD"
12,25,5,"OAK","FURNITURE",5318,NA,4.52,"FURNITURE"
12,25,6,"OAK","HABITAT",17690,NA,4.02,"HABITAT"
12,25,7,"OAK","ANIMALS",799,NA,5.04,"ANIMALS"
12,25,8,"OAK","PAPER",2716,NA,4.94,"PAPER"
12,25,9,"OAK","OLD",3542,NA,5.79,"OLD"
12,25,10,"OAK","BROWN",1516,NA,5.01,"BROWN"
12,25,11,"OAK","BARK",358,NA,3.92,"BARK"
12,25,12,"OAK","BEIGE",4709,NA,3.1,"BEIGE"
12,25,13,"OAK","LEAVES",858,NA,4.81,"LEAVES"
12,25,14,"OAK","TABLE",4975,NA,5.1,"TABLE"
12,25,15,"OAK","CHAIRS",295,NA,4.16,"CHAIRS"
12,25,16,"OAK","HOUSES",4543,NA,4.88,"HOUSES"
12,25,17,"OAK","BEAMS",342,NA,4,"BEAMS"
12,25,18,"OAK","PURCHASE",845,NA,4.28,"PURCHASE"
12,25,19,"OAK","OBTAINE",3774,"OBTAIN",3.48,"OBTAIN"
13,25,1,"OAK","TREE",1133,NA,4.95,"TREE"
13,25,2,"OAK","MATERIAL",1876,NA,4.57,"MATERIAL"
13,25,3,"OAK","SOFA",323,NA,4.22,"SOFA"
13,25,4,"OAK","AUTUMN",4382,NA,4.41,"AUTUMN"
13,25,5,"OAK","FOREST",1029,NA,4.67,"FOREST"
13,25,6,"OAK","COLOUR",2499,"COLOR",5.05,"COLOR"
13,25,7,"OAK","FURNITURE",5124,NA,4.52,"FURNITURE"
13,25,8,"OAK","SALES",444,NA,4.58,"SALES"
13,25,9,"OAK","OAKLANDS",1554,NA,1.77,"OAKLANDS"
13,25,10,"OAK","ACORN",1413,NA,3.13,"ACORN"
13,25,11,"OAK","SQUIRREL",669,NA,3.94,"SQUIRREL"
13,25,12,"OAK","LEAVES",1687,NA,4.81,"LEAVES"
13,25,13,"OAK","DIRT",754,NA,4,"DIRT"
13,25,14,"OAK","GROUND",545,NA,5.19,"GROUND"
13,25,15,"OAK","TREES",2680,NA,4.79,"TREES"
13,25,16,"OAK","NATURE",708,NA,4.83,"NATURE"
13,25,17,"OAK","WOOD",773,NA,4.78,"WOOD"
13,25,18,"OAK","WOODLANDS",184,NA,3.45,"WOODLANDS"
13,25,19,"OAK","CLIMATE",1321,NA,4.47,"CLIMATE"
13,25,20,"OAK","PLANET",1725,NA,4.66,"PLANET"
15,25,1,"OAK","TREE",1210.4,NA,4.95,"TREE"
15,25,2,"OAK","LARGE",3426.5,NA,5.1,"LARGE"
15,25,3,"OAK","OLD",2915.4,NA,5.79,"OLD"
15,25,4,"OAK","SHELTERING",2651.8,"SHELTER",2.93,"SHELTER"
15,25,5,"OAK","WOOD",3690.4,NA,4.78,"WOOD"
15,25,6,"OAK","PINE",8151.8,NA,3.99,"PINE"
15,25,7,"OAK","BRANCHES",3800.1,"BRANCH",3.93,"BRANCH"
15,25,8,"OAK","TRUNKS",797.8,NA,3.49,"TRUNKS"
15,25,9,"OAK","FOREST",1791.1,NA,4.67,"FOREST"
15,25,10,"OAK","GREENERY",3920.6,NA,3.12,"GREENERY"
15,25,11,"OAK","CASKET",6953.5,NA,3.08,"CASKET"
15,25,12,"OAK","STRONG",706.3,NA,5.25,"STRONG"
15,25,13,"OAK","DURABLE",639.9,NA,3.16,"DURABLE"
15,25,14,"OAK","LUXURIOUS",9692.2,NA,3.56,"LUXURIOUS"
15,25,15,"OAK","VERSITILE",4194.9,"VERSATILE",3.46,"VERSATILE"
15,25,16,"OAK","PUBS",11270.7,NA,4.03,"PUBS"
15,25,17,"OAK","TIMBER",8245.7,NA,4.05,"TIMBER"
15,25,18,"OAK","FELLING",1724.3,"FELL",2.87,"FELL"
15,25,19,"OAK","SUSTAINABLE",5009.2,NA,4.15,"SUSTAINABLE"
15,25,20,"OAK","PLANTING",2821.8,NA,4.07,"PLANTING"
22,25,1,"OAK","TREE",537.7,NA,4.95,"TREE"
22,25,2,"OAK","PINE",907.9,NA,3.99,"PINE"
22,25,3,"OAK","PARK",3031.3,NA,5.08,"PARK"
22,25,4,"OAK","WOODS",3726.9,NA,4.32,"WOODS"
22,25,5,"OAK","FOREST",376.3,NA,4.67,"FOREST"
22,25,6,"OAK","LOGS",3936.1,NA,3.57,"LOGS"
22,25,7,"OAK","FIRE",892.5,NA,5.18,"FIRE"
22,25,8,"OAK","BURNING",2425.5,NA,4.41,"BURNING"
22,25,9,"OAK","BEAUTIFUL",4073.3,NA,5.42,"BEAUTIFUL"
22,25,10,"OAK","NATURE",412.4,NA,4.83,"NATURE"
22,25,11,"OAK","WILD",1246,NA,4.96,"WILD"
22,25,12,"OAK","LARGE",2003.6,NA,5.1,"LARGE"
22,25,13,"OAK","OLD",1269.8,NA,5.79,"OLD"
22,25,14,"OAK","ANCIENT",662.2,NA,4.63,"ANCIENT"
22,25,15,"OAK","LEAVES",3148.2,NA,4.81,"LEAVES"
22,25,16,"OAK","AUTUMN",537.5,NA,4.41,"AUTUMN"
22,25,17,"OAK","SEASONAL",1121.5,NA,3.74,"SEASONAL"
22,25,18,"OAK","MAJESTIC",1845.7,NA,3.55,"MAJESTIC"
22,25,19,"OAK","STUNNING",1392.7,NA,4.55,"STUNNING"
22,25,20,"OAK","HILLS",8536.9,NA,4.41,"HILLS"
23,25,1,"OAK","TREE",1069.6,NA,4.95,"TREE"
23,25,2,"OAK","TABLE",3377.4,NA,5.1,"TABLE"
23,25,3,"OAK","CHAIR",796.8,NA,4.66,"CHAIR"
23,25,4,"OAK","SIDEBOARD",826.2,NA,3.26,"SIDEBOARD"
23,25,5,"OAK","FLOORING",1645.4,NA,3.73,"FLOORING"
23,25,6,"OAK","WOODS",1265.4,NA,4.32,"WOODS"
23,25,7,"OAK","ACORN",2350,NA,3.13,"ACORN"
23,25,8,"OAK","APPLE",2441.6,NA,4.58,"APPLE"
23,25,9,"OAK","SQUIRREL",1925.9,NA,3.94,"SQUIRREL"
23,25,10,"OAK","BIRDS",1755.1,NA,4.85,"BIRDS"
23,25,11,"OAK","FOREST",935.5,NA,4.67,"FOREST"
23,25,12,"OAK","TREE",717,NA,4.95,"TREE"
23,25,13,"OAK","TREEHOUSE",876.1,NA,2.67,"TREEHOUSE"
23,25,14,"OAK","LEAF",1070.1,NA,4.29,"LEAF"
23,25,15,"OAK","TWIG",1556.4,NA,3.22,"TWIG"
23,25,16,"OAK","BRANCH",1765.5,NA,4.1,"BRANCH"
23,25,17,"OAK","BARK",5267.9,NA,3.92,"BARK"
23,25,18,"OAK","SMELL",6101.6,NA,4.84,"SMELL"
23,25,19,"OAK","SOLID",1196.5,NA,4.57,"SOLID"
23,25,20,"OAK","VENEER",1148.9,NA,3.23,"VENEER"
30,25,1,"OAK","TREE",1938.9,NA,4.95,"TREE"
30,25,2,"OAK","CEDAR",888.3,NA,2.94,"CEDAR"
30,25,3,"OAK","FINISH",624.4,NA,5.06,"FINISH"
30,25,4,"OAK","POLISH",255.6,NA,4.18,"POLISH"
30,25,5,"OAK","WOOD",174,NA,4.78,"WOOD"
30,25,6,"OAK","TABLE",274.5,NA,5.1,"TABLE"
30,25,7,"OAK","CHAIRS",414.1,NA,4.16,"CHAIRS"
30,25,8,"OAK","PROFESSOR",2185.2,NA,4.51,"PROFESSOR"
30,25,9,"OAK","POKEMON",561.2,NA,2.38,"POKEMON"
30,25,10,"OAK","BIG",620.7,NA,5.94,"BIG"
30,25,11,"OAK","EXPENSIVE",1750.8,NA,4.79,"EXPENSIVE"
30,25,12,"OAK","SHOP",3993.6,NA,5.05,"SHOP"
30,25,13,"OAK","COUNTERTOP",1662.1,NA,1.17,"COUNTERTOP"
30,25,14,"OAK","FOREST",2906.8,NA,4.67,"FOREST"
30,25,15,"OAK","PARK",1533.9,NA,5.08,"PARK"
30,25,16,"OAK","CONKERS",1530.6,NA,2.97,"CONKERS"
30,25,17,"OAK","KNOCK",7462.6,NA,4.72,"KNOCK"
30,25,18,"OAK","POSH",3309.9,NA,4.29,"POSH"
30,25,19,"OAK","SMART",212.8,NA,4.49,"SMART"
30,25,20,"OAK","DECORATIVE",4293.5,NA,4.09,"DECORATIVE"
33,25,1,"OAK","TREE",799.9,NA,4.95,"TREE"
33,25,2,"OAK","LEAVES",2288.1,NA,4.81,"LEAVES"
33,25,3,"OAK","BIG\",952.5,"BIG",5.94,"BIG"
33,25,4,"OAK","LARGE",440.8,NA,5.1,"LARGE"
33,25,5,"OAK","HUGE",416.6,NA,5.32,"HUGE"
33,25,6,"OAK","OLD",520.6,NA,5.79,"OLD"
33,25,7,"OAK","GREEN",1952.5,NA,5.22,"GREEN"
33,25,8,"OAK","ACORNS",18448.7,NA,3.26,"ACORNS"
33,25,9,"OAK","GROUND",3648,NA,5.19,"GROUND"
33,25,10,"OAK","BRANCHES",1912.4,"BRANCH",3.93,"BRANCH"
33,25,11,"OAK","STORY",463.9,NA,5.42,"STORY"
33,25,12,"OAK","PICTURE",992.3,NA,5.13,"PICTURE"
33,25,13,"OAK","GRAND",3304.1,NA,4.96,"GRAND"
33,25,14,"OAK","IMPORTANCE",768.1,NA,4.32,"IMPORTANCE"
33,25,15,"OAK","HISTORY",2176.5,NA,5.25,"HISTORY"
33,25,16,"OAK","TIME",3984.6,NA,6.35,"TIME"
33,25,17,"OAK","COMFORT",3376.3,NA,4.31,"COMFORT"
33,25,18,"OAK","WOOD",6808,NA,4.78,"WOOD"
33,25,19,"OAK","FRAMES",1240.4,NA,4.12,"FRAMES"
33,25,20,"OAK","DOORS",392.3,NA,4.73,"DOORS"
39,25,1,"OAK","TREE",937.9,NA,4.95,"TREE"
39,25,2,"OAK","FURNITURE",1178.8,NA,4.52,"FURNITURE"
39,25,3,"OAK","TABLE",174.6,NA,5.1,"TABLE"
39,25,4,"OAK","BROWN",432,NA,5.01,"BROWN"
39,25,5,"OAK","FLOOR",281.9,NA,5.04,"FLOOR"
39,25,6,"OAK","FOREST",3224.9,NA,4.67,"FOREST"
39,25,7,"OAK","WOOD",1047,NA,4.78,"WOOD"
39,25,8,"OAK","NATURE",2414.6,NA,4.83,"NATURE"
39,25,9,"OAK","BIG",2256.5,NA,5.94,"BIG"
39,25,10,"OAK","STRONG",5453.3,NA,5.25,"STRONG"
39,25,11,"OAK","BEAUTIFUL",3666.1,NA,5.42,"BEAUTIFUL"
39,25,12,"OAK","DELUXE",3185.5,NA,2.88,"DELUXE"
39,25,13,"OAK","AXE",9830.7,NA,3.85,"AXE"
39,25,14,"OAK","CHAINSAW",856.5,NA,3.21,"CHAINSAW"
39,25,15,"OAK","DEFORESTATION",3129,NA,2.67,"DEFORESTATION"
39,25,16,"OAK","SAD",5260.6,NA,4.81,"SAD"
39,25,17,"OAK","WILDLIFE",15773.1,NA,4.61,"WILDLIFE"
2,26,1,"PASTA","NOODLES",1220.4,NA,3.67,"NOODLES"
2,26,2,"PASTA","SPAGHETTI",647.4,NA,3.79,"SPAGHETTI"
2,26,3,"PASTA","ITALIAN",939.2,NA,4.6,"ITALIAN"
2,26,4,"PASTA","FOOD",953.5,NA,5.45,"FOOD"
2,26,5,"PASTA","STAPLE",519.6,NA,3.46,"STAPLE"
2,26,6,"PASTA","BASIN",695.5,NA,3.48,"BASIN"
2,26,7,"PASTA","CARBOHYDRATES",975.7,NA,2.94,"CARBOHYDRATES"
2,26,8,"PASTA","FILLING",2319.3,NA,4.3,"FILLING"
2,26,9,"PASTA","NOURISHING",631.7,NA,2.48,"NOURISHING"
2,26,10,"PASTA","FLOUR",2887.5,NA,4.39,"FLOUR"
2,26,11,"PASTA","SAUCE",3551.4,NA,4.79,"SAUCE"
2,26,12,"PASTA","BOLOGNAISE",1607.7,NA,2.19,"BOLOGNAISE"
2,26,13,"PASTA","MEAT",1706.9,NA,4.8,"MEAT"
2,26,14,"PASTA","VEGETABLES",868.8,NA,4.4,"VEGETABLES"
2,26,15,"PASTA","TOMATOES",743.6,"TOMATO",4.23,"TOMATO"
2,26,16,"PASTA","DIET",4660.2,NA,4.26,"DIET"
2,26,17,"PASTA","HEALTHY",1551.5,NA,4.63,"HEALTHY"
2,26,18,"PASTA","FILLING",1359.4,NA,4.3,"FILLING"
